arm,variant,seed,panel,scope,pairs,positive,negative,prevalence,auroc,ap,brier,precision,recall,false_positive_rate,threshold,mean_probability,top1pct_n,top1pct_precision,top1pct_enrichment,top5pct_n,top5pct_precision,top5pct_enrichment,top10pct_n,top10pct_precision,top10pct_enrichment
kdki_inactive,assay,20260922,ACTIVITY_EC50,raw_source_assay_disjoint,8644,5962,2682,0.6897269782508099,0.677505509039227,0.8165721209381314,0.24010979479227154,0.7653131452167928,0.7460583696746058,0.5085756897837435,0.45441600799156656,0.6102896452929233,87,0.896551724137931,1.299864660088607,433,0.9214780600461894,1.336004084374247,865,0.8901734104046243,1.290617068020391
kdki_inactive,assay,20260922,ALL_ENDPOINT_UNION,raw_source_assay_disjoint,82109,61020,21089,0.7431584844535922,0.6811308367082001,0.8479256983237454,0.21948800461045534,0.8079037567448332,0.7802851524090462,0.5368201432026175,0.45441600799156656,0.6501894455001247,822,0.916058394160584,1.2326555012476463,4106,0.9094008767657087,1.2236970925984196,8211,0.9031786627694556,1.2153244316836647
kdki_inactive,assay,20260922,EXPLICIT_INACTIVE,raw_source_assay_disjoint,521,0,521,0.0,,,0.6022183292977407,0.0,,0.8426103646833013,0.45441600799156656,0.7350220151760414,6,0.0,,27,0.0,,53,0.0,
kdki_inactive,assay,20260922,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488,324,164,0.6639344262295082,0.8684978169226137,0.9172385387107456,0.13041146465188735,0.8419540229885057,0.904320987654321,0.3353658536585366,0.45441600799156656,0.6280856208921578,5,1.0,1.5061728395061729,25,1.0,1.5061728395061729,49,0.9795918367346939,1.4754346182917613
kdki_inactive,assay,20260922,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994,508,486,0.5110663983903421,0.6902887139107612,0.7145025494560175,0.25922682363296695,0.579100145137881,0.7854330708661418,0.5967078189300411,0.45441600799156656,0.6197745462680906,10,1.0,1.9566929133858266,50,0.86,1.6827559055118109,100,0.81,1.5849212598425197
kdki_inactive,assay,20260922,ACTIVITY_EC50,raw_source_assay_and_document_disjoint,188,166,22,0.8829787234042553,0.7055038335158818,0.9469312435134964,0.19080767384432581,0.9295774647887324,0.7951807228915663,0.45454545454545453,0.45441600799156656,0.6597447449420678,2,1.0,1.1325301204819278,10,1.0,1.1325301204819278,19,1.0,1.1325301204819278
kdki_inactive,assay,20260922,ALL_ENDPOINT_UNION,raw_source_assay_and_document_disjoint,1930,934,996,0.48393782383419687,0.6545545135574418,0.660706632880062,0.29139020541264105,0.5392226148409894,0.816916488222698,0.6546184738955824,0.45441600799156656,0.6468687625418519,20,1.0,2.0663811563169165,97,0.8350515463917526,1.7255347800172192,193,0.8290155440414507,1.7130620985010707
kdki_inactive,assay,20260922,EXPLICIT_INACTIVE,raw_source_assay_and_document_disjoint,362,0,362,0.0,,,0.6216801716216857,0.0,,0.8950276243093923,0.45441600799156656,0.7611145167843084,4,0.0,,19,0.0,,37,0.0,
kdki_inactive,continue_A,20260922,AFFINITY_KD_KI,raw_source_assay_disjoint,3485,2448,1037,0.7024390243902439,0.6797444709159781,0.832702189547305,0.2576324000147475,0.8063200815494393,0.6462418300653595,0.36644165863066536,0.4682895806402701,0.5384737868423185,35,0.8857142857142857,1.2609126984126984,175,0.9257142857142857,1.3178571428571428,349,0.9226361031518625,1.3134750079592488
kdki_inactive,continue_A,20260922,ACTIVITY_IC50,raw_source_assay_disjoint,70620,53437,17183,0.7566836590201076,0.6816550136439624,0.8539023513430486,0.21663661441565643,0.8233346550356859,0.7771581488481764,0.5185939591456672,0.4682895806402701,0.6598010967993337,707,0.8939179632248939,1.181362849017385,3531,0.8991787029170206,1.18831521230608,7062,0.897196261682243,1.1856953047513896
kdki_inactive,continue_A,20260922,ACTIVITY_EC50,raw_source_assay_disjoint,8644,5962,2682,0.6897269782508099,0.6761840025355714,0.8150385009040666,0.24442735724694892,0.7708222811671087,0.7311304931231131,0.48322147651006714,0.4682895806402701,0.6113500847459212,87,0.9425287356321839,1.3665243862469971,433,0.9191685912240185,1.3326557032104018,865,0.884393063583815,1.2822364377085702
kdki_inactive,continue_A,20260922,ALL_ENDPOINT_UNION,raw_source_assay_disjoint,82109,61020,21089,0.7431584844535922,0.678671190221449,0.8453627566587745,0.22379587286113797,0.8115313940990881,0.7671910848901999,0.5155294229219024,0.4682895806402701,0.6501448168990567,822,0.9051094890510949,1.217922566969786,4106,0.9001461276181199,1.2112438281316977,8211,0.8952624528072098,1.2046723162495443
kdki_inactive,continue_A,20260922,EXPLICIT_INACTIVE,raw_source_assay_disjoint,521,0,521,0.0,,,0.5868871224838074,0.0,,0.8253358925143954,0.4682895806402701,0.7235405465906161,6,0.0,,27,0.0,,53,0.0,
kdki_inactive,continue_A,20260922,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488,324,164,0.6639344262295082,0.8719323998795544,0.9110457817381348,0.12432489194947362,0.8609467455621301,0.8981481481481481,0.2865853658536585,0.4682895806402701,0.6323921289447634,5,1.0,1.5061728395061729,25,0.92,1.3856790123456793,49,0.9183673469387755,1.3832199546485262
kdki_inactive,continue_A,20260922,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994,508,486,0.5110663983903421,0.6894158484819027,0.7130399750695766,0.26800214964755176,0.583710407239819,0.7618110236220472,0.5679012345679012,0.4682895806402701,0.6195282619633905,10,1.0,1.9566929133858266,50,0.9,1.7610236220472442,100,0.8,1.5653543307086615
kdki_inactive,continue_A,20260922,ACTIVITY_EC50,raw_source_assay_and_document_disjoint,188,166,22,0.8829787234042553,0.713855421686747,0.9540947634396754,0.20861966378020597,0.924812030075188,0.7409638554216867,0.45454545454545453,0.4682895806402701,0.6589723238919644,2,1.0,1.1325301204819278,10,1.0,1.1325301204819278,19,1.0,1.1325301204819278
