system_id,cluster,native_contact_ap,native_distance_mae
3gbb__2__1.B__1.D,c7,0.596770077394723,1.2042453289031982
3gbb__1__1.A__1.C,c7,0.6095280100339877,1.2718091011047363
5dnx__1__1.A_1.B_4.A__1.D_1.E_1.F,c89,0.6537873673967436,0.8194141983985901
5elw__1__10.A_14.A_2.A__2.B_2.C_2.D,c89,0.7345898318853847,0.716909646987915
5elw__1__1.A_21.A_8.A__8.B_8.C_8.D,c89,0.7752480557979807,0.7038782238960266
5elw__1__10.A_19.A_6.A__10.B_10.C_10.D,c89,0.7609009896060627,0.6957101821899414
5elw__1__10.A_16.A_19.A__19.B_19.C_19.D,c89,0.7498370368246239,0.7033947110176086
5elw__1__11.A_15.A_17.A__17.B_17.C_17.D,c89,0.7608147322909046,0.713607668876648
3gl0__1__1.A__1.E_1.F_1.G,c164,0.6628739479808732,0.9904395341873169
6fqh__1__1.A__1.C,c7,0.4299867249723626,1.5305525064468384
5dnx__1__1.A_3.A_3.B__3.D_3.E_3.F,c89,0.6523435432032441,0.8103452324867249
6f3j__1__1.A__1.D,c33,0.6019519161667571,1.1732028722763062
6fqh__1__1.B__1.D,c7,0.3736474160388207,1.715582013130188
5elw__1__11.A_17.A_8.A__11.B_11.C_11.D,c89,0.7462157087119021,0.7045834064483643
5elw__1__12.A_14.A_18.A__18.B_18.C_18.D,c89,0.7454169145064038,0.7049211859703064
5elw__1__12.A_16.A_3.A__3.B_3.C_3.D,c89,0.7517531152001506,0.6983692646026611
5elw__1__12.A_18.A_5.A__12.B_12.C_12.D,c89,0.7589837126468988,0.705600380897522
6ewf__1__1.A__1.C,c118,0.357496888677449,1.7067208290100098
5fm0__1__1.A__1.C_1.D_1.E_1.F,c1867,0.5692560625646099,1.4896955490112305
5dnx__1__1.B_4.C_8.C__4.J_4.K_4.L,c89,0.6435364865117017,0.8451539874076843
2gmh__1__1.A__1.H,c7692,0.1254511373711881,3.801931381225586
6fqk__1__1.B__1.D,c7,0.3999777517684689,1.3549418449401855
5elw__1__14.A_2.A_22.A__14.B_14.C_14.D,c89,0.7311128053410332,0.7182341814041138
5dnx__1__1.C_3.B_6.C__1.J_1.K_1.L,c89,0.6442501625726575,0.8324185013771057
5elw__1__13.A_20.A_9.A__20.B_20.C_20.D,c89,0.7543703663662833,0.7259880900382996
6fqk__1__1.A__1.C,c7,0.3306896014022871,1.4306501150131226
6ggi__1__1.A__1.C_1.D_1.E_1.H_1.I,c3463,0.2856761185989362,1.8759653568267822
6f3j__1__2.A__2.D,c33,0.6268404035366907,1.1129931211471558
6f3r__1__1.A__1.C,c33,0.5906185138100362,0.9531365036964417
5elw__1__15.A_24.A_4.A__15.B_15.C_15.D,c89,0.747244183258583,0.7120754718780518
5dnx__1__1.C_6.C_8.B__6.J_6.K_6.L,c89,0.6568683864774612,0.8339292407035828
5dnx__1__2.A_2.B_2.C__2.G_2.H_2.I,c89,0.6649716859108795,0.8236990571022034
4gxs__1__1.A_1.B__1.E,c7,0.307438960506166,1.8455641269683838
2gmh__2__1.B__1.U,c7692,0.09280116181549863,4.342799663543701
5elw__1__15.A_4.A_9.A__4.B_4.C_4.D,c89,0.7362624510930644,0.7235252857208252
6f3s__1__1.A__1.C,c33,0.5607052713065226,1.2618376016616821
6f3r__1__2.A__2.C,c33,0.5687026298791844,1.049451470375061
5dnx__1__2.A_4.A_4.B__4.D_4.E_4.F,c89,0.6873668355893249,0.7970539927482605
5dnx__1__2.A_2.B_3.A__2.D_2.E_2.F,c89,0.6595460205914979,0.8250837922096252
6f3s__1__2.A__2.C,c33,0.573639609617445,1.3356106281280518
5elw__1__17.A_24.A_6.A__24.B_24.C_24.D,c89,0.7492136097382504,0.7201605439186096
5elw__1__16.A_21.A_3.A__16.B_16.C_16.D,c89,0.7744737863986061,0.7045044898986816
6g80__2__2.C__2.G,c3239,0.8587872659749516,0.624985933303833
5elw__1__18.A_22.A_7.A__22.B_22.C_22.D,c89,0.742585661160398,0.7130314707756042
5dnx__1__2.C_4.B_5.C__2.J_2.K_2.L,c89,0.6604103545669582,0.8253558278083801
5dnx__1__2.B_3.C_7.C__3.J_3.K_3.L,c89,0.662240433014039,0.8253910541534424
5elw__1__19.A_21.A_8.A__21.B_21.C_21.D,c89,0.7431678004058161,0.7209285497665405
3h03__1__1.A__1.E,c7,0.3021690411915582,2.3885602951049805
1i36__2__1.A_2.A__2.C,c7227,0.8401116867511178,0.7001506090164185
1i31__1__1.A__1.B,c1500,0.3773639575033049,4.375619411468506
2h3e__1__1.A_3.A__3.E,c103,0.29026472435364076,1.854709506034851
2h3e__1__1.C_2.C__2.G,c103,0.4077509087441627,1.5263715982437134
2h3e__1__1.A_2.A__1.E,c103,0.3526859345024977,1.720746636390686
2h3e__1__1.C_3.C__1.G,c103,0.425620509788014,1.4961202144622803
2hr1__1__1.C__1.D,c272,0.8886208622393375,0.6139740347862244
2hvs__2__1.H__1.L,c4705,0.6709494321145482,0.9028105735778809
2hvs__1__1.G__1.J,c4705,0.6670694327439285,0.8699797987937927
3h03__1__2.B__2.H,c7,0.5947560468145912,1.1553716659545898
3h03__2__1.D__1.N,c7,0.58233760640159,1.3929667472839355
3h03__2__1.C__1.K,c7,0.6060386004300169,1.1058107614517212
3h6t__2__1.B_2.B__1.N,c7,0.4226947277713407,1.366451382637024
3h6t__1__1.A_1.C__1.E,c7,0.38676994912182144,1.526500940322876
3hv0__1__1.A__1.C,c121,0.603995105723344,1.0380182266235352
3hv0__1__1.B__1.D,c121,0.6101271744607505,0.9684475660324097
3i0o__1__1.A__1.C,c5298,0.32594561982504433,1.3506275415420532
3i0o__2__2.A__2.C,c5298,0.35337223551005503,1.2161939144134521
4f96__1__1.A__1.C,c119,0.6201650964661342,0.9716688990592957
4f96__1__1.B__1.E,c119,0.6139595359893055,1.019407868385315
4gbw__1__1.A_2.A__2.B_2.C_2.D_2.E_2.F,c141,0.6060272589460745,0.8713997006416321
4gbw__1__1.A_2.A__1.B_1.C_1.D_1.E_1.F,c141,0.6088420127869767,0.8962399363517761
5dnx__1__4.A_4.B_4.C__4.G_4.H_4.I,c89,0.6676960964406989,0.8365073800086975
4i2d__1__1.A__1.B_1.D_1.E,c31,0.524053136537979,0.9266893267631531
5dnx__1__3.A_3.B_3.C__3.G_3.H_3.I,c89,0.6649917010277396,0.833976149559021
5dnx__1__2.C_5.C_7.B__5.J_5.K_5.L,c89,0.670672072048652,0.8043802976608276
5dnx__1__4.C_5.B_8.C__8.J_8.K_8.L,c89,0.6746287696194367,0.8322944641113281
5dnx__1__5.A_5.B_8.A__5.D_5.E_5.F,c89,0.6670323407354912,0.8100149035453796
5dnx__1__3.C_6.B_7.C__7.J_7.K_7.L,c89,0.6502398081327193,0.8414292931556702
5dnx__1__5.A_5.B_5.C__5.G_5.H_5.I,c89,0.6656089606911576,0.834640622138977
5dnx__1__5.A_7.A_7.B__7.D_7.E_7.F,c89,0.6784392884564961,0.8146535754203796
5dnx__1__6.A_6.B_6.C__6.G_6.H_6.I,c89,0.6553379478414276,0.8520542979240417
5dnx__1__6.A_8.A_8.B__8.D_8.E_8.F,c89,0.6467932944695711,0.8113180994987488
5dnx__1__6.A_6.B_7.A__6.D_6.E_6.F,c89,0.676317750375653,0.8172632455825806
5fll__1__1.A__1.C_1.D_1.E_1.F,c1867,0.6235221770070725,1.4713233709335327
5fll__1__1.B__1.G_1.H_1.I_1.J,c1867,0.6471919276639785,1.2798328399658203
5elw__1__20.A_7.A_9.A__9.B_9.C_9.D,c89,0.7445152859707791,0.7096167206764221
5elw__1__22.A_4.A_7.A__7.B_7.C_7.D,c89,0.7698160374467998,0.686542809009552
5elw__1__2.A_24.A_6.A__6.B_6.C_6.D,c89,0.7507318588417133,0.7020689845085144
5elw__1__23.A_3.A_5.A__5.B_5.C_5.D,c89,0.740661523497898,0.7105954885482788
5elw__1__20.A_23.A_5.A__23.B_23.C_23.D,c89,0.7420747518714792,0.714008092880249
5g3l__1__1.C_1.D_1.E__1.M,c9020,0.3770926289951913,2.2496633529663086
5guf__1__1.A__1.B_1.C_1.F,c5913,0.6444859669732558,0.8991543054580688
5guf__1__2.A__2.B_2.C_2.F,c5913,0.6445572708309907,0.9236660599708557
6gye__1__1.A__1.D_1.I,c3763,0.5335956041563765,0.8437336683273315
6gye__2__1.B__1.K_1.P,c3763,0.5652341246735757,0.8908007144927979
6h21__1__1.B__1.O_1.P,c186,0.728769365988715,1.1050983667373657
1h7l__1__1.A__1.B_1.C_1.D,c186,0.59797834991022,1.2363945245742798
1i36__3__1.B_2.B__2.D,c7227,0.7899668758488106,0.7120720744132996
3gts__1__1.A__1.F,c164,0.6030677555813886,0.9295254349708557
3hrr__1__1.B__1.D,c3811,0.16961313602244474,1.9603074789047241
3h6t__2__1.B_2.B__2.N,c7,0.4436705772635422,1.3083035945892334
2ii6__1__1.A__1.B,c1327,0.8189211077869438,0.7558159232139587
4gbw__1__3.A_4.A__3.B_3.C_3.D_3.E_3.F,c141,0.6118220399114622,0.8864187598228455
5dnx__1__8.A_8.B_8.C__8.G_8.H_8.I,c89,0.6533200833238627,0.852529764175415
5dnx__1__7.A_7.B_7.C__7.G_7.H_7.I,c89,0.6577539698733076,0.831947922706604
6fwh__1__1.A_1.B_1.K__1.N_1.P_1.R,c89,0.7391613608533456,0.7547747492790222
1h7q__1__1.A__1.B_1.C_1.E,c186,0.7108379870367234,0.9689775109291077
3gts__1__1.B__1.I,c164,0.5928600511793446,0.9124833941459656
2iib__1__1.A__1.B,c1327,0.8301310076928414,0.7075207233428955
2iiq__1__1.A__1.C,c1327,0.7119699163263676,1.1247692108154297
3h6u__1__1.A_2.A__2.C,c7,0.4315927588055355,1.592707872390747
3h6u__1__1.A_2.A__1.C,c7,0.439135583768769,1.5512665510177612
4gbw__1__3.A_4.A__4.B_4.C_4.D_4.E_4.F,c141,0.6155889762135294,0.8725416660308838
2iiq__2__1.B__1.D,c1327,0.7300040360104736,0.9613056182861328
3gki__1__1.A__1.D,c1562,0.2369384372156666,2.2543764114379883
3gkj__1__1.A__1.D,c1562,0.48484279834128513,0.9445953965187073
3h6v__1__1.A_1.B__1.J,c7,0.48574153778415746,1.4807389974594116
6fwh__1__1.A_1.C_1.F__1.BA_1.M_1.O,c89,0.7506418451863162,0.7641153931617737
6fwh__1__1.A_1.E_1.K__1.AA_1.OA_1.Z,c89,0.7482979037141909,0.782680869102478
5htl__1__1.A_1.B__1.D,c14378,0.3284174154404132,2.06619930267334
6h39__1__1.Y_1.Z__1.OA_1.QA_1.RA,c20,0.17239858513085646,2.8136370182037354
6h39__1__1.K_1.L__1.FA_1.HA_1.IA,c20,0.1324907605571507,3.2720186710357666
2ilv__1__1.A__1.C,c1327,0.8238997308980244,0.697852611541748
3in6__1__1.A_1.B__1.E,c8360,0.8044083058198149,0.7225263118743896
3h6w__1__1.A_2.A__1.D,c7,0.39962258787831756,1.8067703247070312
6fwh__1__1.B_1.D_1.L__1.SA_1.X_1.Y,c89,0.7036588247298771,0.7891535758972168
4ibk__2__1.B__1.G,c1616,0.20183937992434808,2.9717824459075928
3h6w__1__1.A_2.A__2.D,c7,0.4320413049543352,1.7509390115737915
6fwh__1__1.B_1.G_1.L__1.FA_1.Q_1.S,c89,0.7481864792882051,0.7671512961387634
6fwh__1__1.C_1.E_2.E__1.T_1.U_1.W,c89,0.7260385300378738,0.7281596660614014
6hqh__1__1.A__1.B,c7,0.544130393681932,1.849814772605896
6hb5__1__1.B__1.H,c121,0.5778705350676665,1.373915672302246
6hb6__1__1.A__1.C,c121,0.5618761617585738,1.3601903915405273
6hb5__1__1.A__1.C,c121,0.5029417399124728,1.6628997325897217
3iu7__1__1.A__1.E,c4291,0.20874370195138972,2.4951040744781494
4iqk__1__1.A__1.B,c315,0.17502511293232526,2.4518303871154785
4hnh__1__1.A__1.C_1.E_1.G,c7594,0.7198340297996402,0.812345564365387
6hqu__1__1.A__1.P_1.Q,c124,0.8164258464570631,0.722298800945282
6fwh__1__1.C_1.F_1.J__1.MA_1.NA_1.V,c89,0.7146605193117603,0.753985583782196
6i5y__1__1.A__1.C,c121,0.6704186594762913,1.0169023275375366
6i5y__1__1.B__1.E,c121,0.6629630393518171,1.032641887664795
5hud__1__1.E_1.F__1.VC,c2741,0.8801901458601777,0.593815803527832
5hud__1__1.G_1.H__1.QD,c2741,0.8630721580248748,0.6207020878791809
6hqu__3__1.C__1.T_1.U,c124,0.7915862698338942,0.7426090240478516
5h8h__1__1.A_1.B__1.G,c7,0.3400731147471393,2.600213050842285
6fwh__1__1.D_1.K_2.J__1.PA_1.QA_1.RA,c89,0.7141797049842901,0.7905675768852234
6h4f__1__1.C__1.U,c186,0.31905994782087416,2.0619056224823
6hb7__1__1.A__1.C,c121,0.6122937805145817,1.2130980491638184
6hb6__1__1.B__1.G,c121,0.5204810324422734,1.4101496934890747
4j75__1__1.A__1.C,c121,0.7257322182181856,0.9602121710777283
4j75__1__1.B__1.F,c121,0.7298668443164036,1.0047072172164917
5h8q__1__1.A_1.B__1.F,c7,0.37723299480652706,2.3378312587738037
5huv__1__1.A__1.C,c119,0.5071701828143472,0.9978392720222473
5huv__1__1.B__1.D,c119,0.4766243853298222,1.002278447151184
6fwh__1__1.D_2.H_2.J__2.GA_2.HA_2.JA,c89,0.718374494019895,0.7583901882171631
6hb7__1__1.B__1.H,c121,0.5855403258852733,1.2515853643417358
6h4f__3__1.I__1.IA,c186,0.34762618937077794,2.246239423751831
6fwh__1__1.E_2.C_2.E__2.T_2.U_2.W,c89,0.7010277305894735,0.7667338252067566
6fwh__1__1.F_1.G_1.H__1.CA_1.DA_1.EA,c89,0.7138456385093527,0.7550660371780396
5in4__1__1.A_1.B__1.G,c4820,0.6617361323032613,1.453277826309204
1jof__1__1.A_1.B__1.M,c6112,0.4383144570895357,1.9120591878890991
4itl__1__1.A__1.B,c5397,0.5295771522228977,1.0107921361923218
4itm__1__1.A__1.B_1.D_1.E,c5397,0.4187913905143961,1.048393726348877
4j7g__1__1.A__1.D,c1857,0.6958224545830402,0.9582355618476868
6fwh__1__1.G_1.H_1.I__1.IA_1.KA_1.LA,c89,0.7415452240045014,0.7497203946113586
6ipw__1__1.A_1.B__1.F,c6533,0.7839360084309032,0.5534510612487793
3jps__1__1.A__1.E_1.F_1.G,c31,0.511576054538966,1.2550005912780762
4j7g__2__1.B__1.F,c1857,0.7189924371487049,0.9468412399291992
5j47__1__1.A_5.A__5.D,c1131,0.4800306050240826,2.2255313396453857
5j47__1__1.A_6.A__1.D,c1131,0.4806445636102693,2.2254397869110107
6fwh__1__1.H_1.J_2.D__1.GA_1.HA_1.JA,c89,0.7180533775426275,0.7587204575538635
5in4__1__1.C_1.D__1.M,c4820,0.6315587301691763,1.3692009449005127
1jlx__1__1.A_1.B__1.D_1.H,c12579,0.679550603149094,0.9977104663848877
2jgb__1__1.A__1.C,c326,0.7539633815801925,1.4149147272109985
4j7g__3__2.B__2.F,c1857,0.7029982119018248,0.944679319858551
6fwh__1__1.I_1.L_2.I__1.TA_1.UA_1.VA,c89,0.7625555623062499,0.75919508934021
6ipw__2__1.C_1.D__1.H,c6533,0.8024459233648858,0.5374801158905029
3jtk__1__1.A__1.D,c118,0.23329722103048373,1.7753733396530151
4jjq__1__1.A__1.B,c2776,0.3757726264242474,1.898386001586914
4j7h__2__1.B__1.I,c1857,0.6736336774406043,0.9984415173530579
4j7h__1__1.A__1.C,c1857,0.7058842996202693,0.9907824397087097
6fwh__1__1.I_2.I_2.L__2.TA_2.UA_2.VA,c89,0.7509168427890905,0.7526977062225342
6eji__1__1.A__1.C_1.F_1.G,c119,0.5892326388089211,1.0051708221435547
6eji__2__1.B__1.J_1.M_1.N,c119,0.5569584335022352,1.0362461805343628
4j7h__3__2.B__2.I,c1857,0.6910687888690374,0.9884548783302307
6fwh__1__1.J_2.D_2.K__2.PA_2.QA_2.RA,c89,0.718903761851676,0.8106129169464111
5jtt__1__1.A__1.C,c33,0.5987368748430033,0.8276790380477905
6fwh__1__2.A_2.B_2.K__2.N_2.P_2.R,c89,0.7532362350495516,0.7337612509727478
6fwh__1__2.A_2.C_2.F__2.BA_2.M_2.O,c89,0.7427867805622218,0.7716111540794373
5jtt__1__2.A__2.C,c33,0.6240574253882032,0.784716010093689
3kgc__1__1.B__1.F,c7,0.36223695750428364,1.368935227394104
6fwh__1__2.A_2.E_2.K__2.AA_2.OA_2.Z,c89,0.7453977616240683,0.765373945236206
5jtu__1__1.A__1.C,c33,0.6299073163500939,0.7505966424942017
4kg9__1__1.A__1.B,c2776,0.2564642777446511,2.8412060737609863
5k41__1__1.A__1.B,c119,0.5362607567693223,1.0395206212997437
5jtu__1__2.A__2.C,c33,0.6259509650310231,0.7562988996505737
4kh1__1__1.A_2.A__1.E,c103,0.34730549531216204,1.666207194328308
5jei__1__1.A__1.B,c7,0.6251107672284086,1.4597809314727783
5k41__1__2.A__2.B,c119,0.5426992430314406,0.9997691512107849
7k2d__2__1.B__1.C,c315,0.22624816101339695,2.4153835773468018
4kh1__1__1.A_3.A__3.E,c103,0.3317868136703329,1.7400707006454468
6fwh__1__2.B_2.D_2.L__2.SA_2.X_2.Y,c89,0.7181967762825856,0.7791763544082642
5k42__1__1.A__1.B,c119,0.5796241732059986,0.9537290334701538
7k2e__1__1.A__1.C,c315,0.2337773297842649,2.279245615005493
5ito__1__1.A__1.F,c7,0.6708281116306001,1.0348427295684814
4kh1__1__1.C_2.C__2.K,c103,0.3049709412164665,1.8606162071228027
4kgv__1__1.A_2.A__1.E,c103,0.3345481975867651,1.7253764867782593
7k2h__2__1.B__1.C,c315,0.16765468836586886,2.479668140411377
4kgv__1__1.A_3.A__3.E,c103,0.3057615960469625,1.8397480249404907
4kh1__1__1.C_3.C__1.K,c103,0.3360861161076454,1.7202508449554443
6fwh__1__2.B_2.G_2.L__2.FA_2.Q_2.S,c89,0.7534962836861541,0.7633156776428223
5kk7__1__1.A__1.C_1.E_1.I,c1433,0.4012326938086088,1.1774622201919556
5k42__1__2.A__2.B,c119,0.5748544322338704,0.9550926089286804
6fwh__1__2.C_2.F_2.J__2.MA_2.NA_2.V,c89,0.727161210551142,0.7488604784011841
7k2k__2__1.B__1.C,c315,0.21300967915745725,2.386500597000122
2irx__1__1.A__1.B_1.C,c2457,0.6433487847538537,1.1121008396148682
5ito__2__1.B__1.K,c7,0.7364666235760076,0.7729398012161255
5itp__1__1.A__1.C,c7,0.7255292240008273,0.8375774025917053
5kkw__1__1.A__1.B,c7,0.55914200600688,0.9018970131874084
4kgv__1__1.C_3.C__1.H,c103,0.320681376385058,1.8103371858596802
4kgv__1__1.C_2.C__2.H,c103,0.3058846010132723,1.8677544593811035
7jt5__2__1.C_1.D__1.P_1.Q,c299,0.6041861898519887,1.009690284729004
6jzy__1__1.A__1.C_1.D,c9829,0.7356927334012269,0.7594602108001709
7k2l__2__1.B__1.C,c315,0.18736779069118095,2.5038466453552246
4kgx__1__1.A_3.A__3.E,c103,0.3152268447115238,1.7543516159057617
5itp__2__1.B__1.L,c7,0.6794442670919703,0.915769100189209
4kgx__1__1.A_2.A__1.E,c103,0.37157623091616304,1.5812140703201294
4kgx__1__1.C_2.C__2.H,c103,0.3208657452867216,1.8153458833694458
6fwh__1__2.F_2.G_2.H__2.CA_2.DA_2.EA,c89,0.7315841632676828,0.7539292573928833
7jt5__2__1.C_1.D__1.U_1.V,c299,0.6490626087936088,0.9687076210975647
5kbz__1__1.B__1.D,c3811,0.305680390615614,2.0953564643859863
5kbz__1__1.A__1.C,c3811,0.3960472698663001,1.7005000114440918
1l5v__1__1.A__1.C_1.D,c33,0.6436939467243674,0.8895244002342224
4kgx__1__1.C_3.C__1.H,c103,0.28715191856140543,1.9008350372314453
7jt6__1__1.A_1.B__1.E_1.G,c299,0.5842129793663542,0.8457179069519043
7jt6__1__1.A_1.B__1.I_1.K,c299,0.6181282496655325,0.8461405634880066
7k2m__2__1.B__1.C,c315,0.13336431209669944,2.621781349182129
1l5v__1__1.B__1.F_1.G,c33,0.5801148767127375,0.9991087317466736
4kgz__1__1.A_2.A__1.E,c103,0.2848197496438305,1.8961832523345947
5j5o__1__1.A__1.E,c326,0.713848901306001,1.2067663669586182
5j5o__2__1.B__1.G,c326,0.649516062573023,1.314339518547058
6fwh__1__2.G_2.H_2.I__2.IA_2.KA_2.LA,c89,0.7497057203887019,0.7533626556396484
7jt6__2__1.C_1.D__1.M_1.O,c299,0.5737367535893184,0.857541024684906
7l4c__1__1.A__1.D,c272,0.9065881237611437,0.5697004795074463
7k2n__1__1.A__1.C_1.D,c315,0.14518712220349134,2.573112964630127
1kz8__1__1.A_1.B__1.C,c141,0.6374642772695587,0.7894209027290344
4kgz__1__1.A_3.A__3.E,c103,0.3356865155292478,1.7402349710464478
7l4n__1__1.A__1.D,c272,0.9079561504284646,0.6063148975372314
7k2q__2__1.B__1.C,c315,0.2114661721154988,2.3668181896209717
1l8b__1__1.A__1.C,c326,0.7614387295533568,1.2753926515579224
7k2r__2__1.B__1.C_1.D,c315,0.17918200452327182,2.5041916370391846
7k2s__2__1.B__1.C,c315,0.21726931761308527,2.4007112979888916
1l8b__2__1.B__1.D,c326,0.8001806303710631,1.1692276000976562
4kgz__1__1.C_2.C__2.J,c103,0.30955375194895585,1.7840797901153564
1kz8__1__1.A_1.B__1.G,c141,0.6531319494732474,0.8872492909431458
4kgz__1__1.C_3.C__1.J,c103,0.3470710220636858,1.6489615440368652
4lrj__1__1.A__1.C_1.D,c5172,0.7058239516365764,0.9310367107391357
7kgw__1__1.A__1.B_1.C_1.D,c2929,0.42002618730334806,1.6034570932388306
5k55__1__1.A_4.A__1.B,c141,0.627373419248657,0.8011342883110046
5ly3__1__1.A__1.C,c2133,0.8400888857311206,0.5812321305274963
4lom__1__1.A_10.A_15.A__1.B_1.D_15.C,c89,0.5981918929446235,1.0025957822799683
4l7b__1__1.A_1.B__1.G,c315,0.1993451063811278,2.0120389461517334
4lrz__1__1.A_1.F_1.H__1.I_1.J_1.K,c1033,0.4894231180131351,0.9056439995765686
6kcp__2__1.E__2.D,c10810,0.06209653140674501,11.091204643249512
5k55__1__1.A_4.A__4.B,c141,0.6438547469454404,0.7899624109268188
4l7c__1__1.A__1.D_1.E,c315,0.18275835550609093,1.904611587524414
4lom__1__1.A_16.A_24.A__1.C_16.B_16.D,c89,0.5995837340019907,0.9936234951019287
4l7c__1__1.B__1.F_1.G_1.H,c315,0.16983303171637087,2.024648666381836
4lrz__1__1.B_1.F_1.H__1.L_1.M_1.N,c1033,0.4867738305463064,0.8648822903633118
5k55__1__2.A_3.A__2.B,c141,0.6334035057148669,0.7947685718536377
4l7c__1__1.C__1.I_1.J_1.K,c315,0.2797125397754792,1.7446880340576172
4lom__1__1.A_24.A_7.A__24.C_7.B_7.D,c89,0.6095031778094554,0.9964578151702881
4l7d__1__1.A__1.D_1.E,c315,0.22282086558567185,2.025402784347534
4lrz__2__1.C_1.E_1.G__1.O_1.P_1.Q,c1033,0.5180229440637425,0.8032447099685669
4mes__1__1.A__1.E_1.L,c1834,0.6267649156679507,0.9227147102355957
4l7d__1__1.C__1.K_1.M,c315,0.24190630929088366,1.9045860767364502
4lom__1__10.A_15.A_18.A__10.C_18.B_18.D,c89,0.6047561161738154,1.005908727645874
4l7d__1__1.B__1.G_1.H_1.I,c315,0.2887093699044004,1.8593031167984009
4lrz__2__1.D_1.E_1.G__1.R_1.S_1.T,c1033,0.49889270322746854,0.8999084234237671
6kia__1__1.A__1.D,c5731,0.5925224482600069,1.118910789489746
5mem__1__2.A__2.C,c33,0.5587065873850813,1.353804111480713
5mem__1__1.A__1.C,c33,0.542813105325344,1.4983338117599487
6l3x__1__1.A__1.O,c117,0.368266638380855,2.1592326164245605
6l3x__1__1.C__1.Q,c117,0.32438323877447073,2.229891300201416
5k55__1__2.A_3.A__3.B,c141,0.629744414685014,0.7713232040405273
6l3x__1__1.B_1.K__1.Y,c117,0.42965125533109166,1.7521202564239502
6kia__2__1.B__1.E,c5731,0.6149581773931915,1.1023788452148438
1ml4__3__1.A_2.A__1.B,c103,0.4184154916309675,1.553985595703125
5mfv__1__1.A__1.E,c7,0.752981039285399,0.8415200710296631
6l3x__1__1.E_1.I__1.S,c117,0.42660297345307097,1.6940062046051025
7l1j__1__1.A_1.B__1.E_1.G,c299,0.6925016116241679,0.888070821762085
1ml4__3__1.A_3.A__3.B,c103,0.4435497877025291,1.4882502555847168
4lom__1__10.A_17.A_7.A__10.B_10.D_17.C,c89,0.5751524528232039,0.9934461712837219
5mfv__1__1.B__1.I,c7,0.7117129044221322,0.8258727788925171
5mu6__1__1.A__1.G,c118,0.3563027559528804,1.9801334142684937
6l3x__1__1.G_1.M__1.AA,c117,0.4231055850667018,1.962249755859375
6l3x__1__1.E_1.I__1.W,c117,0.42567883526368994,1.850337266921997
6kia__3__1.C__1.F,c5731,0.6142840152448785,0.9015054702758789
4lom__1__11.A_16.A_2.A__16.C_2.B_2.D,c89,0.6026678591085839,0.9943522214889526
3myk__1__1.A__1.B,c1599,0.654220527384102,1.1654869318008423
6l3x__1__1.H__1.V,c117,0.3100181223756171,2.395322561264038
6l3x__1__1.L__1.Z,c117,0.28648664148401637,2.3215909004211426
6l3x__1__1.G__1.U,c117,0.3938499921610573,2.034106969833374
7l1j__1__1.A_1.B__1.H_1.J,c299,0.6153864160446073,0.9618139266967773
4lom__1__11.A_16.A_20.A__11.C_20.B_20.D,c89,0.6128604728861258,0.9812906980514526
7l1j__2__1.C_1.D__1.K_1.M,c299,0.6346792859623978,0.9357531666755676
5mm0__1__1.A__1.B_1.C,c186,0.6825789177991438,0.9682564735412598
4lom__1__11.A_19.A_5.A__11.B_11.D_19.C,c89,0.6082983622253344,0.9966740608215332
7l1j__2__1.C_1.D__1.O_1.Q,c299,0.6408304231034815,0.9129979014396667
3mqr__1__1.A__1.B,c2776,0.30308719034097187,2.235651731491089
3mjx__1__1.A__1.D,c1599,0.6155867923734788,1.1044139862060547
4lom__1__12.A_13.A_19.A__12.C_19.B_19.D,c89,0.6108648867228998,0.995164692401886
6n80__1__1.C_1.L_1.M__1.AA,c117,0.430801526873485,2.384079694747925
5lrc__1__1.A__1.C,c33,0.6374024780774367,0.7834694385528564
1nnk__1__1.A__1.E,c7,0.7579331317769893,0.7689602375030518
5l9o__1__1.A__1.C,c7,0.6387377866939463,1.0102940797805786
3mqs__1__1.A__1.B,c2776,0.2663663796989645,2.5254628658294678
4lom__1__12.A_13.A_4.A__13.C_4.B_4.D,c89,0.5932017482327677,0.9955673217773438
5l9o__2__1.B__1.K,c7,0.6247565908561072,1.0804874897003174
4lom__1__12.A_20.A_8.A__12.B_12.D_20.C,c89,0.6028275976306985,0.9960983991622925
6nl0__1__1.D__1.E_1.F_1.I,c31,0.49129128275347733,1.2837046384811401
5lrc__1__2.A__2.C,c33,0.6378947261283124,0.7807145118713379
5mji__1__1.A_2.A_3.A_4.A__1.B,c5311,0.9016483403407434,0.5779527425765991
4lom__1__13.A_22.A_3.A__13.B_13.D_3.C,c89,0.6101841052697674,1.0196815729141235
3m5c__1__1.A_2.A__1.B,c103,0.5517739715507133,1.188847541809082
5lrd__1__1.A__1.B,c33,0.6975644455558885,0.7508877515792847
3n2y__1__1.A__1.C,c121,0.7643283605086719,0.8751306533813477
3n2y__1__1.B__1.D,c121,0.7691110260546354,0.9742050766944885
4lom__1__14.A_17.A_9.A__17.B_17.D_9.C,c89,0.5808353698293433,1.0000970363616943
3m5c__1__1.A_3.A__3.B,c103,0.5726451685171168,1.113944172859192
5neb__1__1.B__1.S,c7,0.777793356576519,0.763677716255188
5lrd__1__2.A__2.B,c33,0.63817104955691,0.7293180823326111
