model,scenario,pair_id,ligand_inchikey,drug_names,gene_symbol,target_chembl_id,selection_score,in_frozen384,reviewed_in_original574,latest_exact_evidence,kdki_inactive_training_seen,all_inactive_training_seen
all_inactive_consensus,fixed112_frozen_evidence,GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL279,GCKFUYQCUCGESZ-BPIQYHPVSA-N,etonogestrel,KDR,CHEMBL279,0.9044333,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL2971,GCKFUYQCUCGESZ-BPIQYHPVSA-N,etonogestrel,JAK2,CHEMBL2971,0.819319,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GMRQFYUYWCNGIN-NKMMMXOESA-N__CHEMBL1782,GMRQFYUYWCNGIN-NKMMMXOESA-N,calcitriol,FDPS,CHEMBL1782,0.7960209,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GMRQFYUYWCNGIN-NKMMMXOESA-N__CHEMBL1902,GMRQFYUYWCNGIN-NKMMMXOESA-N,calcitriol,FKBP1A,CHEMBL1902,0.91803,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GMRQFYUYWCNGIN-NKMMMXOESA-N__CHEMBL220,GMRQFYUYWCNGIN-NKMMMXOESA-N,calcitriol,ACHE,CHEMBL220,0.84251374,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GOTYRUGSSMKFNF-UHFFFAOYSA-N__CHEMBL1937,GOTYRUGSSMKFNF-UHFFFAOYSA-N,lenalidomide,HDAC2,CHEMBL1937,0.77557325,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GOTYRUGSSMKFNF-UHFFFAOYSA-N__CHEMBL262,GOTYRUGSSMKFNF-UHFFFAOYSA-N,lenalidomide,GSK3B,CHEMBL262,0.47834814,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GOTYRUGSSMKFNF-UHFFFAOYSA-N__CHEMBL325,GOTYRUGSSMKFNF-UHFFFAOYSA-N,lenalidomide,HDAC1,CHEMBL325,0.7684532,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GOTYRUGSSMKFNF-UHFFFAOYSA-N__CHEMBL3310,GOTYRUGSSMKFNF-UHFFFAOYSA-N,lenalidomide,HDAC11,CHEMBL3310,0.5156689,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GPNHMOZDMYNCPO-PDUMRIMRSA-N__CHEMBL205,GPNHMOZDMYNCPO-PDUMRIMRSA-N,clascoterone,CA2,CHEMBL205,0.8345122,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GPNHMOZDMYNCPO-PDUMRIMRSA-N__CHEMBL2243,GPNHMOZDMYNCPO-PDUMRIMRSA-N,clascoterone,FAAH,CHEMBL2243,0.7105922,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GPNHMOZDMYNCPO-PDUMRIMRSA-N__CHEMBL3729,GPNHMOZDMYNCPO-PDUMRIMRSA-N,clascoterone,CA4,CHEMBL3729,0.92599773,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL1902,GXJABQQUPOEUTA-RDJZCZTQSA-N,bortezomib,FKBP1A,CHEMBL1902,0.76191235,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL202,GXJABQQUPOEUTA-RDJZCZTQSA-N,bortezomib,DHFR,CHEMBL202,0.7413747,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3045,GXJABQQUPOEUTA-RDJZCZTQSA-N,bortezomib,PRKCB,CHEMBL3045,0.7425313,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3310,GXJABQQUPOEUTA-RDJZCZTQSA-N,bortezomib,HDAC11,CHEMBL3310,0.7606838,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GYQYAJJFPNQOOW-UHFFFAOYSA-N__CHEMBL1937,GYQYAJJFPNQOOW-UHFFFAOYSA-N,gilteritinib,HDAC2,CHEMBL1937,0.9286292,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GYQYAJJFPNQOOW-UHFFFAOYSA-N__CHEMBL325,GYQYAJJFPNQOOW-UHFFFAOYSA-N,gilteritinib,HDAC1,CHEMBL325,0.9282975,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GYQYAJJFPNQOOW-UHFFFAOYSA-N__CHEMBL3310,GYQYAJJFPNQOOW-UHFFFAOYSA-N,gilteritinib,HDAC11,CHEMBL3310,0.80252117,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GYQYAJJFPNQOOW-UHFFFAOYSA-N__CHEMBL5366,GYQYAJJFPNQOOW-UHFFFAOYSA-N,gilteritinib,PARP2,CHEMBL5366,0.93638366,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL1871,GZUITABIAKMVPG-UHFFFAOYSA-N,raloxifene,AR,CHEMBL1871,0.84382296,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL1974,GZUITABIAKMVPG-UHFFFAOYSA-N,raloxifene,FLT3,CHEMBL1974,0.75505406,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL3979,GZUITABIAKMVPG-UHFFFAOYSA-N,raloxifene,PPARD,CHEMBL3979,0.51999056,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HCDMJFOHIXMBOV-UHFFFAOYSA-N__CHEMBL1902,HCDMJFOHIXMBOV-UHFFFAOYSA-N,pemigatinib,FKBP1A,CHEMBL1902,0.9017918,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HCDMJFOHIXMBOV-UHFFFAOYSA-N__CHEMBL1994,HCDMJFOHIXMBOV-UHFFFAOYSA-N,pemigatinib,NR3C2,CHEMBL1994,0.9474194,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HCDMJFOHIXMBOV-UHFFFAOYSA-N__CHEMBL202,HCDMJFOHIXMBOV-UHFFFAOYSA-N,pemigatinib,DHFR,CHEMBL202,0.9081692,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HCDMJFOHIXMBOV-UHFFFAOYSA-N__CHEMBL4005,HCDMJFOHIXMBOV-UHFFFAOYSA-N,pemigatinib,PIK3CA,CHEMBL4005,0.95149916,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HCRKCZRJWPKOAR-JTQLQIEISA-N__CHEMBL2722,HCRKCZRJWPKOAR-JTQLQIEISA-N,brinzolamide,CYP11B2,CHEMBL2722,0.9100332,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HGVDHZBSSITLCT-JLJPHGGASA-N__CHEMBL4142,HGVDHZBSSITLCT-JLJPHGGASA-N,edoxaban,FGFR2,CHEMBL4142,0.9110474,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HMABYWSNWIZPAG-UHFFFAOYSA-N__CHEMBL2189110,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,EZH2,CHEMBL2189110,0.77525574,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HMABYWSNWIZPAG-UHFFFAOYSA-N__CHEMBL4282,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,AKT1,CHEMBL4282,0.70552826,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HMABYWSNWIZPAG-UHFFFAOYSA-N__CHEMBL4898,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,NTRK2,CHEMBL4898,0.8801186,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HMABYWSNWIZPAG-UHFFFAOYSA-N__CHEMBL5608,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,NTRK3,CHEMBL5608,0.90548915,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HOIIHACBCFLJET-SFTDATJTSA-N__CHEMBL2023,HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,COMT,CHEMBL2023,0.67969924,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HOIIHACBCFLJET-SFTDATJTSA-N__CHEMBL262,HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,GSK3B,CHEMBL262,0.83596164,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HOIIHACBCFLJET-SFTDATJTSA-N__CHEMBL2850,HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,GSK3A,CHEMBL2850,0.87263817,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HOIIHACBCFLJET-SFTDATJTSA-N__CHEMBL3535,HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,PDE9A,CHEMBL3535,0.8000746,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HPJKCIUCZWXJDR-UHFFFAOYSA-N__CHEMBL3522,HPJKCIUCZWXJDR-UHFFFAOYSA-N,letrozole,CYP17A1,CHEMBL3522,0.71793604,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HTIQEAQVCYTUBX-KRWDZBQOSA-N__CHEMBL205,HTIQEAQVCYTUBX-KRWDZBQOSA-N,levamlodipine,CA2,CHEMBL205,0.8761094,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HTIQEAQVCYTUBX-KRWDZBQOSA-N__CHEMBL2326,HTIQEAQVCYTUBX-KRWDZBQOSA-N,levamlodipine,CA7,CHEMBL2326,0.83214474,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HTIQEAQVCYTUBX-UHFFFAOYSA-N__CHEMBL286,HTIQEAQVCYTUBX-UHFFFAOYSA-N,amlodipine,REN,CHEMBL286,0.76655036,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HTIQEAQVCYTUBX-UHFFFAOYSA-N__CHEMBL3242,HTIQEAQVCYTUBX-UHFFFAOYSA-N,amlodipine,CA12,CHEMBL3242,0.941376,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HVFLCNVBZFFHBT-ZKDACBOMSA-N__CHEMBL4588,HVFLCNVBZFFHBT-ZKDACBOMSA-N,cefepime,MMP8,CHEMBL4588,0.6855767,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HWGQMRYQVZSGDQ-HZPDHXFCSA-N__CHEMBL2189110,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,EZH2,CHEMBL2189110,0.75085944,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HWGQMRYQVZSGDQ-HZPDHXFCSA-N__CHEMBL2276,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,MAPK8,CHEMBL2276,0.5695889,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,HWGQMRYQVZSGDQ-HZPDHXFCSA-N__CHEMBL262,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,GSK3B,CHEMBL262,0.68841285,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IAKHMKGGTNLKSZ-INIZCTEOSA-N__CHEMBL2063,IAKHMKGGTNLKSZ-INIZCTEOSA-N,colchicine,UGCG,CHEMBL2063,0.18930168,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IAVUPMFITXYVAF-XPUUQOCRSA-N__CHEMBL1944,IAVUPMFITXYVAF-XPUUQOCRSA-N,dorzolamide,MME,CHEMBL1944,0.4739705,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL1952,IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,TYMS,CHEMBL1952,0.9280707,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL1993,IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,DNMT1,CHEMBL1993,0.83916396,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL2189110,IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,EZH2,CHEMBL2189110,0.8502615,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL3145,IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,PIK3CB,CHEMBL3145,0.78216714,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IKENVDNFQMCRTR-UHFFFAOYSA-N__CHEMBL1974,IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,FLT3,CHEMBL1974,0.7784047,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IKENVDNFQMCRTR-UHFFFAOYSA-N__CHEMBL2243,IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,FAAH,CHEMBL2243,0.80887485,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IKENVDNFQMCRTR-UHFFFAOYSA-N__CHEMBL3535,IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,PDE9A,CHEMBL3535,0.7615722,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IKENVDNFQMCRTR-UHFFFAOYSA-N__CHEMBL3553,IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,TYK2,CHEMBL3553,0.85448307,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IOOWNWLVCOUUEX-WPRPVWTQSA-N__CHEMBL1808,IOOWNWLVCOUUEX-WPRPVWTQSA-N,vaborbactam,ACE,CHEMBL1808,0.7855957,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IOOWNWLVCOUUEX-WPRPVWTQSA-N__CHEMBL1944,IOOWNWLVCOUUEX-WPRPVWTQSA-N,vaborbactam,MME,CHEMBL1944,0.62542385,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IQVRBWUUXZMOPW-PKNBQFBNSA-N__CHEMBL2063,IQVRBWUUXZMOPW-PKNBQFBNSA-N,istradefylline,UGCG,CHEMBL2063,0.38996473,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,IVBHGBMCVLDMKU-GXNBUGAJSA-N__CHEMBL1944,IVBHGBMCVLDMKU-GXNBUGAJSA-N,piperacillin,MME,CHEMBL1944,0.66475606,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JFOZKMSJYSPYLN-QHCPKHFHSA-N__CHEMBL1808,JFOZKMSJYSPYLN-QHCPKHFHSA-N,lifitegrast,ACE,CHEMBL1808,0.68065643,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JFOZKMSJYSPYLN-QHCPKHFHSA-N__CHEMBL2527,JFOZKMSJYSPYLN-QHCPKHFHSA-N,lifitegrast,CHEK2,CHEMBL2527,0.8478009,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JFOZKMSJYSPYLN-QHCPKHFHSA-N__CHEMBL2971,JFOZKMSJYSPYLN-QHCPKHFHSA-N,lifitegrast,JAK2,CHEMBL2971,0.8357711,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JFOZKMSJYSPYLN-QHCPKHFHSA-N__CHEMBL5145,JFOZKMSJYSPYLN-QHCPKHFHSA-N,lifitegrast,BRAF,CHEMBL5145,0.86383677,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JIVPVXMEBJLZRO-UHFFFAOYSA-N__CHEMBL220,JIVPVXMEBJLZRO-UHFFFAOYSA-N,chlorthalidone,ACHE,CHEMBL220,0.8062028,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JIVPVXMEBJLZRO-UHFFFAOYSA-N__CHEMBL5705,JIVPVXMEBJLZRO-UHFFFAOYSA-N,chlorthalidone,EGLN3,CHEMBL5705,0.8114292,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JJVAPHYEOZSKJZ-JGCGQSQUSA-N__CHEMBL1824,JJVAPHYEOZSKJZ-JGCGQSQUSA-N,zavegepant,ERBB2,CHEMBL1824,0.69619113,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JJVAPHYEOZSKJZ-JGCGQSQUSA-N__CHEMBL1947,JJVAPHYEOZSKJZ-JGCGQSQUSA-N,zavegepant,THRB,CHEMBL1947,0.7318482,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JJVAPHYEOZSKJZ-JGCGQSQUSA-N__CHEMBL4898,JJVAPHYEOZSKJZ-JGCGQSQUSA-N,zavegepant,NTRK2,CHEMBL4898,0.92414254,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JJVAPHYEOZSKJZ-JGCGQSQUSA-N__CHEMBL5608,JJVAPHYEOZSKJZ-JGCGQSQUSA-N,zavegepant,NTRK3,CHEMBL5608,0.9176248,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL205,JOLJIIDDOBNFHW-UHFFFAOYSA-N,xanomeline,CA2,CHEMBL205,0.8255091,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL2326,JOLJIIDDOBNFHW-UHFFFAOYSA-N,xanomeline,CA7,CHEMBL2326,0.8597396,False,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL5141,JOLJIIDDOBNFHW-UHFFFAOYSA-N,xanomeline,CYP26A1,CHEMBL5141,0.6159623,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL5705,JOLJIIDDOBNFHW-UHFFFAOYSA-N,xanomeline,EGLN3,CHEMBL5705,0.8180378,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JQSHBVHOMNKWFT-DTORHVGOSA-N__CHEMBL2326,JQSHBVHOMNKWFT-DTORHVGOSA-N,varenicline,CA7,CHEMBL2326,0.68767047,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JURKNVYFZMSNLP-UHFFFAOYSA-N__CHEMBL2007,JURKNVYFZMSNLP-UHFFFAOYSA-N,cyclobenzaprine,PDGFRA,CHEMBL2007,0.7521731,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JWJOTENAMICLJG-QWBYCMEYSA-N__CHEMBL1844,JWJOTENAMICLJG-QWBYCMEYSA-N,dutasteride,CSF1R,CHEMBL1844,0.92673635,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JWJOTENAMICLJG-QWBYCMEYSA-N__CHEMBL1871,JWJOTENAMICLJG-QWBYCMEYSA-N,dutasteride,AR,CHEMBL1871,0.9433264,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JWJOTENAMICLJG-QWBYCMEYSA-N__CHEMBL2243,JWJOTENAMICLJG-QWBYCMEYSA-N,dutasteride,FAAH,CHEMBL2243,0.89505166,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JWJOTENAMICLJG-QWBYCMEYSA-N__CHEMBL3729,JWJOTENAMICLJG-QWBYCMEYSA-N,dutasteride,CA4,CHEMBL3729,0.92937165,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JWUBBDSIWDLEOM-DTOXIADCSA-N__CHEMBL1871,JWUBBDSIWDLEOM-DTOXIADCSA-N,calcifediol,AR,CHEMBL1871,0.95479107,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JWUBBDSIWDLEOM-DTOXIADCSA-N__CHEMBL1902,JWUBBDSIWDLEOM-DTOXIADCSA-N,calcifediol,FKBP1A,CHEMBL1902,0.8469619,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JWUBBDSIWDLEOM-DTOXIADCSA-N__CHEMBL1978,JWUBBDSIWDLEOM-DTOXIADCSA-N,calcifediol,CYP19A1,CHEMBL1978,0.92933273,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JWUBBDSIWDLEOM-DTOXIADCSA-N__CHEMBL2034,JWUBBDSIWDLEOM-DTOXIADCSA-N,calcifediol,NR3C1,CHEMBL2034,0.9619708,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,JYTNQNCOQXFQPK-MRXNPFEDSA-N__CHEMBL2695,JYTNQNCOQXFQPK-MRXNPFEDSA-N,suvorexant,PTK2,CHEMBL2695,0.6587281,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KAQKFAOMNZTLHT-OZUDYXHBSA-N__CHEMBL2252,KAQKFAOMNZTLHT-OZUDYXHBSA-N,epoprostenol,CTSC,CHEMBL2252,0.5035539,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KAQKFAOMNZTLHT-OZUDYXHBSA-N__CHEMBL4393,KAQKFAOMNZTLHT-OZUDYXHBSA-N,epoprostenol,MMP12,CHEMBL4393,0.7179055,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KDLRVYVGXIQJDK-AWPVFWJPSA-N__CHEMBL3535,KDLRVYVGXIQJDK-AWPVFWJPSA-N,clindamycin,PDE9A,CHEMBL3535,0.76205206,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KFQYTPMOWPVWEJ-INIZCTEOSA-N__CHEMBL4245,KFQYTPMOWPVWEJ-INIZCTEOSA-N,rotigotine,ESRRG,CHEMBL4245,0.70747423,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KFQYTPMOWPVWEJ-INIZCTEOSA-N__CHEMBL4523510,KFQYTPMOWPVWEJ-INIZCTEOSA-N,rotigotine,CYP46A1,CHEMBL4523510,0.50213385,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KIHYPELVXPAIDH-HNSNBQBZSA-N__CHEMBL215,KIHYPELVXPAIDH-HNSNBQBZSA-N,siponimod,ALOX5,CHEMBL215,0.86483246,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KIHYPELVXPAIDH-HNSNBQBZSA-N__CHEMBL235,KIHYPELVXPAIDH-HNSNBQBZSA-N,siponimod,PPARG,CHEMBL235,0.87378186,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KIHYPELVXPAIDH-HNSNBQBZSA-N__CHEMBL3729,KIHYPELVXPAIDH-HNSNBQBZSA-N,siponimod,CA4,CHEMBL3729,0.6827903,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KIHYPELVXPAIDH-HNSNBQBZSA-N__CHEMBL402,KIHYPELVXPAIDH-HNSNBQBZSA-N,siponimod,HMGCR,CHEMBL402,0.92151356,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KPBZROQVTHLCDU-UHFFFAOYSA-N__CHEMBL205,KPBZROQVTHLCDU-UHFFFAOYSA-N,clevidipine,CA2,CHEMBL205,0.76117593,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KRNAOFGYEFKHPB-ANJVHQHFSA-N__CHEMBL1994,KRNAOFGYEFKHPB-ANJVHQHFSA-N,rimegepant,NR3C2,CHEMBL1994,0.89072496,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KRNAOFGYEFKHPB-ANJVHQHFSA-N__CHEMBL286,KRNAOFGYEFKHPB-ANJVHQHFSA-N,rimegepant,REN,CHEMBL286,0.65277207,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KRNAOFGYEFKHPB-ANJVHQHFSA-N__CHEMBL2973,KRNAOFGYEFKHPB-ANJVHQHFSA-N,rimegepant,ROCK2,CHEMBL2973,0.8535676,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KRNAOFGYEFKHPB-ANJVHQHFSA-N__CHEMBL3535,KRNAOFGYEFKHPB-ANJVHQHFSA-N,rimegepant,PDE9A,CHEMBL3535,0.72629666,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,KSMAGQUYOIHWFS-UHFFFAOYSA-N__CHEMBL3535,KSMAGQUYOIHWFS-UHFFFAOYSA-N,lofexidine,PDE9A,CHEMBL3535,0.66350394,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LHHCSNFAOIFYRV-DOVBMPENSA-N__CHEMBL2276,LHHCSNFAOIFYRV-DOVBMPENSA-N,boceprevir,MAPK8,CHEMBL2276,0.6562594,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LHHCSNFAOIFYRV-DOVBMPENSA-N__CHEMBL4179,LHHCSNFAOIFYRV-DOVBMPENSA-N,boceprevir,MAPK9,CHEMBL4179,0.6338863,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LOMMPXLFBTZENJ-ZACQAIPSSA-N__CHEMBL1977,LOMMPXLFBTZENJ-ZACQAIPSSA-N,belzutifan,VDR,CHEMBL1977,0.68404984,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LOMMPXLFBTZENJ-ZACQAIPSSA-N__CHEMBL1978,LOMMPXLFBTZENJ-ZACQAIPSSA-N,belzutifan,CYP19A1,CHEMBL1978,0.8001187,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LPQZKKCYTLCDGQ-WEDXCCLWSA-N__CHEMBL4073,LPQZKKCYTLCDGQ-WEDXCCLWSA-N,tazobactam,MMP7,CHEMBL4073,0.4466014,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LWQQLNNNIPYSNX-UROSTWAQSA-N__CHEMBL1902,LWQQLNNNIPYSNX-UROSTWAQSA-N,calcipotriene,FKBP1A,CHEMBL1902,0.9023886,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LWQQLNNNIPYSNX-UROSTWAQSA-N__CHEMBL1994,LWQQLNNNIPYSNX-UROSTWAQSA-N,calcipotriene,NR3C2,CHEMBL1994,0.93348455,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LWQQLNNNIPYSNX-UROSTWAQSA-N__CHEMBL5608,LWQQLNNNIPYSNX-UROSTWAQSA-N,calcipotriene,NTRK3,CHEMBL5608,0.93792963,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,LWQQLNNNIPYSNX-UROSTWAQSA-N__CHEMBL5705,LWQQLNNNIPYSNX-UROSTWAQSA-N,calcipotriene,EGLN3,CHEMBL5705,0.92524713,True,True,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,MCIACXAZCBVDEE-CUUWFGFTSA-N__CHEMBL1981,MCIACXAZCBVDEE-CUUWFGFTSA-N,ertugliflozin,INSR,CHEMBL1981,0.8083822,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,MJUVRTYWUMPBTR-MRXNPFEDSA-N__CHEMBL2326,MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,CA7,CHEMBL2326,0.8140843,False,False,False,False,False
all_inactive_consensus,fixed112_frozen_evidence,MJUVRTYWUMPBTR-MRXNPFEDSA-N__CHEMBL3729,MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,CA4,CHEMBL3729,0.73641515,False,False,False,False,False
