model,scenario,pair_id,ligand_inchikey,drug_names,gene_symbol,target_chembl_id,selection_score,in_frozen384,reviewed_in_original574,latest_exact_evidence,kdki_inactive_training_seen,all_inactive_training_seen
kdki_inactive_consensus,fixed112_frozen_evidence,BFDBKMOZYNOTPK-UHFFFAOYSA-N__CHEMBL2821,BFDBKMOZYNOTPK-UHFFFAOYSA-N,vonoprazan,F12,CHEMBL2821,0.8979187,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BFDBKMOZYNOTPK-UHFFFAOYSA-N__CHEMBL4393,BFDBKMOZYNOTPK-UHFFFAOYSA-N,vonoprazan,MMP12,CHEMBL4393,0.84781194,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BFPYWIDHMRZLRN-SLHNCBLASA-N__CHEMBL279,BFPYWIDHMRZLRN-SLHNCBLASA-N,ethinyl estradiol,KDR,CHEMBL279,0.91870326,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BFPYWIDHMRZLRN-SLHNCBLASA-N__CHEMBL2971,BFPYWIDHMRZLRN-SLHNCBLASA-N,ethinyl estradiol,JAK2,CHEMBL2971,0.91404194,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BLIJXOOIHRSQRB-PXYINDEMSA-N__CHEMBL1808,BLIJXOOIHRSQRB-PXYINDEMSA-N,darolutamide,ACE,CHEMBL1808,0.89722365,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BLIJXOOIHRSQRB-PXYINDEMSA-N__CHEMBL3116,BLIJXOOIHRSQRB-PXYINDEMSA-N,darolutamide,CDK9,CHEMBL3116,0.8531022,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BLIJXOOIHRSQRB-PXYINDEMSA-N__CHEMBL3522,BLIJXOOIHRSQRB-PXYINDEMSA-N,darolutamide,CYP17A1,CHEMBL3522,0.91381615,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BLIJXOOIHRSQRB-PXYINDEMSA-N__CHEMBL4393,BLIJXOOIHRSQRB-PXYINDEMSA-N,darolutamide,MMP12,CHEMBL4393,0.8922704,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BNRNXUUZRGQAQC-UHFFFAOYSA-N__CHEMBL2243,BNRNXUUZRGQAQC-UHFFFAOYSA-N,sildenafil,FAAH,CHEMBL2243,0.8728288,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BPKAHTKRCLCHEA-UBFJEZKGSA-N__CHEMBL1871,BPKAHTKRCLCHEA-UBFJEZKGSA-N,paricalcitol,AR,CHEMBL1871,0.91977245,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BPKAHTKRCLCHEA-UBFJEZKGSA-N__CHEMBL208,BPKAHTKRCLCHEA-UBFJEZKGSA-N,paricalcitol,PGR,CHEMBL208,0.92042327,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BPQMGSKTAYIVFO-UHFFFAOYSA-N__CHEMBL2276,BPQMGSKTAYIVFO-UHFFFAOYSA-N,vismodegib,MAPK8,CHEMBL2276,0.8268123,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BPQMGSKTAYIVFO-UHFFFAOYSA-N__CHEMBL4179,BPQMGSKTAYIVFO-UHFFFAOYSA-N,vismodegib,MAPK9,CHEMBL4179,0.81528854,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BPRHUIZQVSMCRT-VEUZHWNKSA-N__CHEMBL5141,BPRHUIZQVSMCRT-VEUZHWNKSA-N,rosuvastatin,CYP26A1,CHEMBL5141,0.81098384,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,BYBLEWFAAKGYCD-UHFFFAOYSA-N__CHEMBL1994,BYBLEWFAAKGYCD-UHFFFAOYSA-N,miconazole,NR3C2,CHEMBL1994,0.9120221,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CEUORZQYGODEFX-UHFFFAOYSA-N__CHEMBL2039,CEUORZQYGODEFX-UHFFFAOYSA-N,aripiprazole;aripiprazole lauroxil,MAOB,CHEMBL2039,0.85616463,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CEUORZQYGODEFX-UHFFFAOYSA-N__CHEMBL220,CEUORZQYGODEFX-UHFFFAOYSA-N,aripiprazole;aripiprazole lauroxil,ACHE,CHEMBL220,0.9078396,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CEUORZQYGODEFX-UHFFFAOYSA-N__CHEMBL3535,CEUORZQYGODEFX-UHFFFAOYSA-N,aripiprazole;aripiprazole lauroxil,PDE9A,CHEMBL3535,0.9051046,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CEUORZQYGODEFX-UHFFFAOYSA-N__CHEMBL4245,CEUORZQYGODEFX-UHFFFAOYSA-N,aripiprazole;aripiprazole lauroxil,ESRRG,CHEMBL4245,0.8757703,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CGIGDMFJXJATDK-UHFFFAOYSA-N__CHEMBL2252,CGIGDMFJXJATDK-UHFFFAOYSA-N,indomethacin,CTSC,CHEMBL2252,0.6315453,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CJBJHOAVZSMMDJ-HEXNFIEUSA-N__CHEMBL1868,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,darunavir,FLT1,CHEMBL1868,0.9018545,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CJBJHOAVZSMMDJ-HEXNFIEUSA-N__CHEMBL1974,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,darunavir,FLT3,CHEMBL1974,0.8908407,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CJBJHOAVZSMMDJ-HEXNFIEUSA-N__CHEMBL325,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,darunavir,HDAC1,CHEMBL325,0.8953371,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CPZBLNMUGSZIPR-NVXWUHKLSA-N__CHEMBL205,CPZBLNMUGSZIPR-NVXWUHKLSA-N,palonosetron,CA2,CHEMBL205,0.9156955,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CPZBLNMUGSZIPR-NVXWUHKLSA-N__CHEMBL3729,CPZBLNMUGSZIPR-NVXWUHKLSA-N,palonosetron,CA4,CHEMBL3729,0.91610307,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CPZBLNMUGSZIPR-NVXWUHKLSA-N__CHEMBL4898,CPZBLNMUGSZIPR-NVXWUHKLSA-N,palonosetron,NTRK2,CHEMBL4898,0.8876023,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CXOXHMZGEKVPMT-UHFFFAOYSA-N__CHEMBL3535,CXOXHMZGEKVPMT-UHFFFAOYSA-N,clobazam,PDE9A,CHEMBL3535,0.9051604,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2063,CYOHGALHFOKKQC-UHFFFAOYSA-N,selumetinib,UGCG,CHEMBL2063,0.1443439,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CYQFCXCEBYINGO-IAGOWNOFSA-N__CHEMBL288,CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,PDE4D,CHEMBL288,0.8819558,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CYQFCXCEBYINGO-IAGOWNOFSA-N__CHEMBL3535,CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,PDE9A,CHEMBL3535,0.899663,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,CZFFBEXEKNGXKS-UHFFFAOYSA-N__CHEMBL4282,CZFFBEXEKNGXKS-UHFFFAOYSA-N,raltegravir,AKT1,CHEMBL4282,0.8097883,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL2063,DBABZHXKTCFAPX-UHFFFAOYSA-N,probenecid,UGCG,CHEMBL2063,0.13293307,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DBEPLOCGEIEOCV-WSBQPABSSA-N__CHEMBL1844,DBEPLOCGEIEOCV-WSBQPABSSA-N,finasteride,CSF1R,CHEMBL1844,0.8645739,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DBEPLOCGEIEOCV-WSBQPABSSA-N__CHEMBL2007,DBEPLOCGEIEOCV-WSBQPABSSA-N,finasteride,PDGFRA,CHEMBL2007,0.91175824,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DBEPLOCGEIEOCV-WSBQPABSSA-N__CHEMBL2971,DBEPLOCGEIEOCV-WSBQPABSSA-N,finasteride,JAK2,CHEMBL2971,0.90614176,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DCOPUUMXTXDBNB-UHFFFAOYSA-N__CHEMBL2252,DCOPUUMXTXDBNB-UHFFFAOYSA-N,diclofenac,CTSC,CHEMBL2252,0.7147002,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DDOOFTLHJSMHLN-ZQHRPCGSSA-N__CHEMBL1974,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,ubrogepant,FLT3,CHEMBL1974,0.91927904,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DDOOFTLHJSMHLN-ZQHRPCGSSA-N__CHEMBL286,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,ubrogepant,REN,CHEMBL286,0.9191007,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DDOOFTLHJSMHLN-ZQHRPCGSSA-N__CHEMBL3439,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,ubrogepant,ENPEP,CHEMBL3439,0.9114585,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DDOOFTLHJSMHLN-ZQHRPCGSSA-N__CHEMBL4393,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,ubrogepant,MMP12,CHEMBL4393,0.9218869,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DIWRORZWFLOCLC-UHFFFAOYSA-N__CHEMBL3535,DIWRORZWFLOCLC-UHFFFAOYSA-N,lorazepam,PDE9A,CHEMBL3535,0.90718526,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DIWRORZWFLOCLC-UHFFFAOYSA-N__CHEMBL4245,DIWRORZWFLOCLC-UHFFFAOYSA-N,lorazepam,ESRRG,CHEMBL4245,0.8720948,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DJXRIQMCROIRCZ-XOEOCAAJSA-N__CHEMBL1944,DJXRIQMCROIRCZ-XOEOCAAJSA-N,vibegron,MME,CHEMBL1944,0.66664386,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DJXRIQMCROIRCZ-XOEOCAAJSA-N__CHEMBL5141,DJXRIQMCROIRCZ-XOEOCAAJSA-N,vibegron,CYP26A1,CHEMBL5141,0.8866642,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,DJXRIQMCROIRCZ-XOEOCAAJSA-N__CHEMBL5705,DJXRIQMCROIRCZ-XOEOCAAJSA-N,vibegron,EGLN3,CHEMBL5705,0.89103127,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FABUFPQFXZVHFB-PVYNADRNSA-N__CHEMBL267,FABUFPQFXZVHFB-PVYNADRNSA-N,ixabepilone,SRC,CHEMBL267,0.7389507,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FABUFPQFXZVHFB-PVYNADRNSA-N__CHEMBL3045,FABUFPQFXZVHFB-PVYNADRNSA-N,ixabepilone,PRKCB,CHEMBL3045,0.77013034,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FABUFPQFXZVHFB-PVYNADRNSA-N__CHEMBL3972,FABUFPQFXZVHFB-PVYNADRNSA-N,ixabepilone,GART,CHEMBL3972,0.7959394,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FBOUYBDGKBSUES-VXKWHMMOSA-N__CHEMBL1944,FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin,MME,CHEMBL1944,0.9055577,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FBOUYBDGKBSUES-VXKWHMMOSA-N__CHEMBL205,FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin,CA2,CHEMBL205,0.91765136,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FBOUYBDGKBSUES-VXKWHMMOSA-N__CHEMBL2326,FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin,CA7,CHEMBL2326,0.9159873,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FBOUYBDGKBSUES-VXKWHMMOSA-N__CHEMBL3729,FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin,CA4,CHEMBL3729,0.9126025,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FGQFOYHRJSUHMR-UHFFFAOYSA-N__CHEMBL2063,FGQFOYHRJSUHMR-UHFFFAOYSA-N,lesinurad,UGCG,CHEMBL2063,0.42925748,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FIVSJYGQAIEMOC-ZGNKEGEESA-N__CHEMBL1868,FIVSJYGQAIEMOC-ZGNKEGEESA-N,rolapitant,FLT1,CHEMBL1868,0.90844697,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FIVSJYGQAIEMOC-ZGNKEGEESA-N__CHEMBL2041,FIVSJYGQAIEMOC-ZGNKEGEESA-N,rolapitant,RET,CHEMBL2041,0.8916525,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FIVSJYGQAIEMOC-ZGNKEGEESA-N__CHEMBL2243,FIVSJYGQAIEMOC-ZGNKEGEESA-N,rolapitant,FAAH,CHEMBL2243,0.86320657,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FNKQXYHWGSIFBK-RPDRRWSUSA-N__CHEMBL5705,FNKQXYHWGSIFBK-RPDRRWSUSA-N,sapropterin,EGLN3,CHEMBL5705,0.88240284,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FPOHNWQLNRZRFC-ZHACJKMWSA-N__CHEMBL5366,FPOHNWQLNRZRFC-ZHACJKMWSA-N,panobinostat,PARP2,CHEMBL5366,0.8372008,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FYDWDCIFZSGNBU-UHFFFAOYSA-N__CHEMBL1977,FYDWDCIFZSGNBU-UHFFFAOYSA-N,revefenacin,VDR,CHEMBL1977,0.8891738,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FYDWDCIFZSGNBU-UHFFFAOYSA-N__CHEMBL2007,FYDWDCIFZSGNBU-UHFFFAOYSA-N,revefenacin,PDGFRA,CHEMBL2007,0.9169918,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FYDWDCIFZSGNBU-UHFFFAOYSA-N__CHEMBL235,FYDWDCIFZSGNBU-UHFFFAOYSA-N,revefenacin,PPARG,CHEMBL235,0.9104685,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,FYDWDCIFZSGNBU-UHFFFAOYSA-N__CHEMBL402,FYDWDCIFZSGNBU-UHFFFAOYSA-N,revefenacin,HMGCR,CHEMBL402,0.910655,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL2971,GCKFUYQCUCGESZ-BPIQYHPVSA-N,etonogestrel,JAK2,CHEMBL2971,0.90559816,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GGCSSNBKKAUURC-UHFFFAOYSA-N__CHEMBL235,GGCSSNBKKAUURC-UHFFFAOYSA-N,sufentanil,PPARG,CHEMBL235,0.9020805,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GGCSSNBKKAUURC-UHFFFAOYSA-N__CHEMBL288,GGCSSNBKKAUURC-UHFFFAOYSA-N,sufentanil,PDE4D,CHEMBL288,0.91026145,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GJSURZIOUXUGAL-UHFFFAOYSA-N__CHEMBL3729,GJSURZIOUXUGAL-UHFFFAOYSA-N,clonidine,CA4,CHEMBL3729,0.90860057,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GMRQFYUYWCNGIN-NKMMMXOESA-N__CHEMBL1902,GMRQFYUYWCNGIN-NKMMMXOESA-N,calcitriol,FKBP1A,CHEMBL1902,0.9188455,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GMRQFYUYWCNGIN-NKMMMXOESA-N__CHEMBL220,GMRQFYUYWCNGIN-NKMMMXOESA-N,calcitriol,ACHE,CHEMBL220,0.9146001,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GOTYRUGSSMKFNF-UHFFFAOYSA-N__CHEMBL3310,GOTYRUGSSMKFNF-UHFFFAOYSA-N,lenalidomide,HDAC11,CHEMBL3310,0.6728838,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3310,GXJABQQUPOEUTA-RDJZCZTQSA-N,bortezomib,HDAC11,CHEMBL3310,0.90110654,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL1871,GZUITABIAKMVPG-UHFFFAOYSA-N,raloxifene,AR,CHEMBL1871,0.9179728,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL1947,GZUITABIAKMVPG-UHFFFAOYSA-N,raloxifene,THRB,CHEMBL1947,0.8576506,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL2008,GZUITABIAKMVPG-UHFFFAOYSA-N,raloxifene,RARB,CHEMBL2008,0.9024329,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,GZUITABIAKMVPG-UHFFFAOYSA-N__CHEMBL3979,GZUITABIAKMVPG-UHFFFAOYSA-N,raloxifene,PPARD,CHEMBL3979,0.8855209,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HCRKCZRJWPKOAR-JTQLQIEISA-N__CHEMBL2722,HCRKCZRJWPKOAR-JTQLQIEISA-N,brinzolamide,CYP11B2,CHEMBL2722,0.6476117,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HGVDHZBSSITLCT-JLJPHGGASA-N__CHEMBL4142,HGVDHZBSSITLCT-JLJPHGGASA-N,edoxaban,FGFR2,CHEMBL4142,0.9034415,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HIFJCPQKFCZDDL-ACWOEMLNSA-N__CHEMBL2243,HIFJCPQKFCZDDL-ACWOEMLNSA-N,iloprost,FAAH,CHEMBL2243,0.8336866,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HMABYWSNWIZPAG-UHFFFAOYSA-N__CHEMBL1824,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,ERBB2,CHEMBL1824,0.8753024,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HMABYWSNWIZPAG-UHFFFAOYSA-N__CHEMBL4247,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,ALK,CHEMBL4247,0.90978175,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HMABYWSNWIZPAG-UHFFFAOYSA-N__CHEMBL4898,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,NTRK2,CHEMBL4898,0.91151714,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HMABYWSNWIZPAG-UHFFFAOYSA-N__CHEMBL5608,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,NTRK3,CHEMBL5608,0.91134924,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HOIIHACBCFLJET-SFTDATJTSA-N__CHEMBL2023,HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,COMT,CHEMBL2023,0.6378775,True,True,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HOIIHACBCFLJET-SFTDATJTSA-N__CHEMBL2039,HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,MAOB,CHEMBL2039,0.90097326,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HOIIHACBCFLJET-SFTDATJTSA-N__CHEMBL2850,HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,GSK3A,CHEMBL2850,0.8829276,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HOIIHACBCFLJET-SFTDATJTSA-N__CHEMBL4895,HOIIHACBCFLJET-SFTDATJTSA-N,lumateperone,AXL,CHEMBL4895,0.88064235,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HSUGRBWQSSZJOP-RTWAWAEBSA-N__CHEMBL1944,HSUGRBWQSSZJOP-RTWAWAEBSA-N,diltiazem,MME,CHEMBL1944,0.80036736,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HTIQEAQVCYTUBX-KRWDZBQOSA-N__CHEMBL1944,HTIQEAQVCYTUBX-KRWDZBQOSA-N,levamlodipine,MME,CHEMBL1944,0.77808857,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HTIQEAQVCYTUBX-UHFFFAOYSA-N__CHEMBL1944,HTIQEAQVCYTUBX-UHFFFAOYSA-N,amlodipine,MME,CHEMBL1944,0.85996836,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,HWGQMRYQVZSGDQ-HZPDHXFCSA-N__CHEMBL1929,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,XDH,CHEMBL1929,0.7974555,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL1902,IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,FKBP1A,CHEMBL1902,0.91341156,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL1993,IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,DNMT1,CHEMBL1993,0.91324425,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL202,IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,DHFR,CHEMBL202,0.9158285,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,IIXWYSCJSQVBQM-LLVKDONJSA-N__CHEMBL4005,IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,PIK3CA,CHEMBL4005,0.90415114,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,IKENVDNFQMCRTR-UHFFFAOYSA-N__CHEMBL1974,IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,FLT3,CHEMBL1974,0.91281605,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,IKENVDNFQMCRTR-UHFFFAOYSA-N__CHEMBL1981,IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,INSR,CHEMBL1981,0.8891223,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,IKENVDNFQMCRTR-UHFFFAOYSA-N__CHEMBL2835,IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,JAK1,CHEMBL2835,0.8814439,False,False,False,False,False
kdki_inactive_consensus,fixed112_frozen_evidence,INJOMKTZOLKMBF-UHFFFAOYSA-N__CHEMBL3729,INJOMKTZOLKMBF-UHFFFAOYSA-N,guanfacine,CA4,CHEMBL3729,0.9104174,False,False,False,False,False
