drug_names,pair_count,http_status,returned_records,total_api_matches,eligible_single_drug_label_count,unique_eligible_indication_texts,combination_records,indications_text,source_urls,all_eligible_set_ids,label_status,api_last_updated
acetaminophen,2,200,30,3537,1,1,16,"Uses temporarily reduces fever relieves minor aches, pains, and headache",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3561bbc3-53b0-4857-8b71-39e165ed95ce,3561bbc3-53b0-4857-8b71-39e165ed95ce,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
albuterol,1,200,30,134,24,11,6,"1 INDICATIONS AND USAGE Albuterol Sulfate Inhalation Aerosol is a beta 2 -adrenergic agonist indicated for: Treatment or prevention of bronchospasm in patients 4 years of age and older with reversible obstructive airway disease. ( 1.1 ) Prevention of exercise-induced bronchospasm in patients 4 years of age and older. ( 1.2 ) 1.1 Bronchospasm Albuterol Sulfate Inhalation Aerosol is indicated for the treatment or prevention of bronchospasm in patients 4 years of age and older with reversible obstructive airway disease. 1.2 Exercise-Induced Bronchospasm Albuterol Sulfate Inhalation Aerosol is indicated for the prevention of exercise-induced bronchospasm in patients 4 years of age and older.

[LABEL]
INDICATIONS AND USAGE Albuterol sulfate inhalation aerosol is indicated in adults and children 4 years of age and older for the treatment or prevention of bronchospasm with reversible obstructive airway disease and for the prevention of exercise-induced bronchospasm.

[LABEL]
INDICATIONS AND USAGE Albuterol inhalation solution is indicated for the relief of bronchospasm in patients 12 years of age and older with reversible obstructive airway disease and acute attacks of bronchospasm.

[LABEL]
INDICATIONS AND USAGE Albuterol inhalation solution is indicated for the relief of bronchospasm in patients 2 years of age and older with reversible obstructive airway disease and acute attacks of bronchospasm.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=17858afa-dcdf-4612-b475-3b6baadfb639;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=583c6408-45cc-9121-e063-6294a90afcc4;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3236f82c-14e9-dfd4-e063-6294a90ac43d;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=32377c09-da6d-331c-e063-6294a90a7a46,17858afa-dcdf-4612-b475-3b6baadfb639;583c6408-45cc-9121-e063-6294a90afcc4;3236f82c-14e9-dfd4-e063-6294a90ac43d;32377c09-da6d-331c-e063-6294a90a7a46;32474c0e-af35-69d1-e063-6394a90a53c6;d4c532be-1f41-60d3-e053-2995a90a98be;32d954ee-9790-4beb-95db-72dbf8efa639;440a96bb-9e69-bdcc-e063-6294a90a6793;d2132c1c-0f90-4c6f-afc0-f3814b6a7e5c;a22af54a-c010-ab8b-e053-2a95a90a8862;230d66fc-f62c-42a6-adb3-0a0f879c8ad4,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
alvimopan,1,200,4,4,4,1,0,1 INDICATIONS AND USAGE Alvimopan capsules are indicated to accelerate the time to upper and lower gastrointestinal recovery following surgeries that include partial bowel resection with primary anastomosis. Alvimopan capsules are an opioid antagonist indicated to accelerate the time to upper and lower gastrointestinal recovery following surgeries that include partial bowel resection with primary anastomosis. ( 1 ),https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=10e39d3b-8621-16f8-e063-6294a90a254e,10e39d3b-8621-16f8-e063-6294a90a254e,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
amlodipine,2,200,30,247,21,12,9,"1 INDICATIONS & USAGE Amlodipine besylate tablets is a calcium channel blocker and may be used alone or in combination with other antihypertensive and antianginal agents for the treatment of: * Hypertension ( 1.1 ) ○ Amlodipine besylate tablets is indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. * Coronary Artery Disease ( 1.2 ) ○ Chronic Stable Angina ○ Vasospastic Angina (Prinzmetal's or Variant Angina) ○ Angiographically Documented Coronary Artery Disease in patients without heart failure or an ejection fraction < 40% 1.1 Hypertension Amlodipine besylate tablets is indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including Amlodipine besylate tablets. Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program’s Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC). Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly. Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy. Amlodipine besylate tablets may be used alone or in combination with other antihypertensive agents. 1.2 Coronary Artery Disease (CAD) Chronic Stable Angina Amlodipine besylate tablets is indicated for the symptomatic treatment of chronic stable angina. Amlodipine besylate tablets may be used alone or in combination with other antianginal agents. Vasospastic Angina (Prinzmetal’s or Variant Angina) Amlodipine besylate tablets is indicated for the treatment of confirmed or suspected vasospastic angina. Amlodipine besylate tablets may be used as monotherapy or in combination with other antianginal agents. Angiographically Documented CAD In patients with recently documented CAD by angiography and without heart failure or an ejection fraction <40%, Amlodipine besylate tablets is indicated to reduce the risk of hospitalization for angina and to reduce the risk of a coronary revascularization procedure.

[LABEL]
1 INDICATIONS AND USAGE Amlodipine besylate tablets is a calcium channel blocker and may be used alone or in combination with other antihypertensive and antianginal agents for the treatment of: Hypertension (1.1) Amlodipine besylate tablets are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. Coronary Artery Disease (1.2) Chronic Stable Angina Vasospastic Angina (Prinzmetal’s or Variant Angina) Angiographically Documented Coronary Artery Disease in patients without heart failure or an ejection fraction < 40% 1.1 Hypertension Amlodipine besylate tablets are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate. Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program’s Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC). Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly. Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy. Amlodipine besylate tablets may be used alone or in combination with other antihypertensive agents. 1.2 Coronary Artery Disease (CAD) Chronic Stable Angina Amlodipine besylate tablets, USP are indicated for the symptomatic treatment of chronic stable angina. Amlodipine besylate tablets may be used alone or in combination with other antianginal agents. Vasospastic Angina (Prinzmetal’s or Variant Angina) Amlodipine besylate tablets, USP are indicated for the treatment of confirmed or suspected vasospastic angina. Amlodipine besylate tablets may be used as monotherapy or in combination with other antianginal agents. Angiographically Documented CAD In patients with recently documented CAD by angiography and without heart failure or an ejection fraction <40%, amlodipine besylate is indicated to reduce the risk of hospitalization due to angina and to reduce the risk of a coronary revascularization procedure.
1.1 Hypertension Amlodipine besylate tablets are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate. Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program’s Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC). Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly. Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy. Amlodipine besylate tablets may be used alone or in combination with other antihypertensive agents.
1.2 Coronary Artery Disease (CAD) Chronic Stable Angina Amlodipine besylate tablets, USP are indicated for the symptomatic treatment of chronic stable angina. Amlodipine besylate tablets may be used alone or in combination with other antianginal agents. Vasospastic Angina (Prinzmetal’s or Variant Angina) Amlodipine besylate tablets, USP are indicated for the treatment of confirmed or suspected vasospastic angina. Amlodipine besylate tablets may be used as monotherapy or in combination with other antianginal agents. Angiographically Documented CAD In patients with recently documented CAD by angiography and without heart failure or an ejection fraction <40%, amlodipine besylate is indicated to reduce the risk of hospitalization due to angina and to reduce the risk of a coronary revascularization procedure.

[LABEL]
1 INDICATIONS & USAGE Amlodipine besylate tablets is a calcium channel blocker and may be used alone or in combination with other antihypertensive and antianginal agents for the treatment of: Hypertension (1.1) Amlodipine besylate tablets is indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. Coronary Artery Disease (1.2) Chronic Stable Angina Vasospastic Angina (Prinzmetal's or Variant Angina) Angiographically Documented Coronary Artery Disease in patients without heart failure or an ejection fraction < 40% 1.1 Hypertension Amlodipine besylate tablets is indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including Amlodipine besylate tablets. Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program’s Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC). Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly. Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy. Amlodipine besylate tablets may be used alone or in combination with other antihypertensive agents. 1.2 Coronary Artery Disease (CAD) Chronic Stable Angina Amlodipine besylate tablets is indicated for the symptomatic treatment of chronic stable angina. Amlodipine besylate tablets may be used alone or in combination with other antianginal agents. Vasospastic Angina (Prinzmetal’s or Variant Angina) Amlodipine besylate tablets is indicated for the treatment of confirmed or suspected vasospastic angina. Amlodipine besylate tablets may be used as monotherapy or in combination with other antianginal agents. Angiographically Documented CAD In patients with recently documented CAD by angiography and without heart failure or an ejection fraction <40%, Amlodipine besylate tablets is indicated to reduce the risk of hospitalization for angina and to reduce the risk of a coronary revascularization procedure.

[LABEL]
1 INDICATIONS AND USAGE Amlodipine besylate tablets are calcium channel blockers and may be used alone or in combination with other antihypertensive and antianginal agents for the treatment of: Hypertension ( 1.1 ) Amlodipine besylate tablets are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. Coronary Artery Disease ( 1.2 ) Chronic Stable Angina Vasospastic Angina (Prinzmetal's or Variant Angina) Angiographically Documented Coronary Artery Disease in patients without heart failure or an ejection fraction < 40% 1.1 Hypertension Amlodipine besylate tablets are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate tablets. Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program's Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC). Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly. Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mm Hg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy. Amlodipine besylate tablets may be used alone or in combination with other antihypertensive agents. 1.2 Coronary Artery Disease (CAD) Chronic Stable Angina Amlodipine besylate tablets are indicated for the symptomatic treatment of chronic stable angina. Amlodipine besylate tablets may be used alone or in combination with other antianginal agents. Vasospastic Angina (Prinzmetal's or Variant Angina) Amlodipine besylate tablets are indicated for the treatment of confirmed or suspected vasospastic angina. Amlodipine besylate tablets may be used as monotherapy or in combination with other antianginal agents. Angiographically Documented CAD In patients with recently documented CAD by angiography and without heart failure or an ejection fraction <40%, amlodipine besylate tablets are indicated to reduce the risk of hospitalization for angina and to reduce the risk of a coronary revascularization procedure.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6efc0ef6-0424-44fc-a9ea-eb30c3b83239;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9c0f83f4-06ad-4bb1-a8e3-dcac43b840cf;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=79f41cd2-6d58-4b03-8b0c-ca91398bc1a9;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=58d2fbed-3904-3e31-e063-6294a90af21d,6efc0ef6-0424-44fc-a9ea-eb30c3b83239;9c0f83f4-06ad-4bb1-a8e3-dcac43b840cf;79f41cd2-6d58-4b03-8b0c-ca91398bc1a9;58d2fbed-3904-3e31-e063-6294a90af21d;58336a97-807a-2859-e063-6294a90ad338;58a67272-c4c7-4e2c-85a5-9d39034d12c3;edf9b22c-e37e-4b4e-8a64-20bb036c7d2d;1080fcea-a5da-499d-a855-690c13559071;4926f00c-ee19-3e10-e054-00144ff88e88;572bc798-c3d9-4fe2-98be-8e1913bda8f3;3518853a-4c5b-4161-a178-8da7f656f009;f546047f-1cc6-4bbe-a67b-b5c9815b89af,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
apixaban,3,200,10,10,10,6,0,"1 INDICATIONS AND USAGE ELIQUIS is a factor Xa inhibitor indicated: • to reduce the risk of stroke and systemic embolism in adult patients with nonvalvular atrial fibrillation. (1.1) • for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE), in adult patients who have undergone hip or knee replacement surgery. (1.2) • for the treatment of DVT and PE, and for the reduction in the risk of recurrent DVT and PE in adult patients following initial therapy. (1.3 , 1.4 , 1.5) • Treatment of venous thromboembolism (VTE) and reduction in the risk of recurrent VTE in pediatric patients from birth and older after at least 5 days of initial anticoagulant treatment. (1.6) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation ELIQUIS is indicated to reduce the risk of stroke and systemic embolism in adult patients with nonvalvular atrial fibrillation. 1.2 Prophylaxis of Deep Vein Thrombosis Following Hip or Knee Replacement Surgery ELIQUIS is indicated for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE), in adult patients who have undergone hip or knee replacement surgery. 1.3 Treatment of Deep Vein Thrombosis ELIQUIS is indicated for the treatment of adults with deep vein thrombosis (DVT). 1.4 Treatment of Pulmonary Embolism ELIQUIS is indicated for the treatment of adults with pulmonary embolism (PE). 1.5 Reduction in the Risk of Recurrence of Deep Vein Thrombosis and Pulmonary Embolism ELIQUIS is indicated to reduce the risk of recurrent deep vein thrombosis (DVT) and pulmonary embolism (PE) in adult patients following initial therapy. 1.6 Treatment of Venous Thromboembolism and Reduction in the Risk of Recurrent Venous Thromboembolism in Pediatric Patients ELIQUIS is indicated for the treatment of venous thromboembolism (VTE) and reduction in the risk of recurrent VTE in pediatric patients from birth and older after at least 5 days of initial anticoagulant treatment.

[LABEL]
1 INDICATIONS AND USAGE ELIQUIS is a factor Xa inhibitor indicated: to reduce the risk of stroke and systemic embolism in adult patients with nonvalvular atrial fibrillation. (1.1) for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE), in adult patients who have undergone hip or knee replacement surgery. (1.2) for the treatment of DVT and PE, and for the reduction in the risk of recurrent DVT and PE in adult patients following initial therapy. (1.3 , 1.4 , 1.5) Treatment of venous thromboembolism (VTE) and reduction in the risk of recurrent VTE in pediatric patients from birth and older after at least 5 days of initial anticoagulant treatment. (1.6) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation ELIQUIS is indicated to reduce the risk of stroke and systemic embolism in adult patients with nonvalvular atrial fibrillation. 1.2 Prophylaxis of Deep Vein Thrombosis Following Hip or Knee Replacement Surgery ELIQUIS is indicated for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE), in adult patients who have undergone hip or knee replacement surgery. 1.3 Treatment of Deep Vein Thrombosis ELIQUIS is indicated for the treatment of adults with deep vein thrombosis (DVT). 1.4 Treatment of Pulmonary Embolism ELIQUIS is indicated for the treatment of adults with pulmonary embolism (PE). 1.5 Reduction in the Risk of Recurrence of Deep Vein Thrombosis and Pulmonary Embolism ELIQUIS is indicated to reduce the risk of recurrent deep vein thrombosis (DVT) and pulmonary embolism (PE) in adult patients following initial therapy. 1.6 Treatment of Venous Thromboembolism and Reduction in the Risk of Recurrent Venous Thromboembolism in Pediatric Patients ELIQUIS is indicated for the treatment of venous thromboembolism (VTE) and reduction in the risk of recurrent VTE in pediatric patients from birth and older after at least 5 days of initial anticoagulant treatment.

[LABEL]
1 INDICATIONS AND USAGE ELIQUIS is a factor Xa inhibitor indicated: to reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation. (1.1) for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE), in patients who have undergone hip or knee replacement surgery. (1.2) for the treatment of DVT and PE, and for the reduction in the risk of recurrent DVT and PE following initial therapy. (1.3 , 1.4 , 1.5) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation ELIQUIS is indicated to reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation. 1.2 Prophylaxis of Deep Vein Thrombosis Following Hip or Knee Replacement Surgery ELIQUIS is indicated for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE), in patients who have undergone hip or knee replacement surgery. 1.3 Treatment of Deep Vein Thrombosis ELIQUIS is indicated for the treatment of DVT. 1.4 Treatment of Pulmonary Embolism ELIQUIS is indicated for the treatment of PE. 1.5 Reduction in the Risk of Recurrence of DVT and PE ELIQUIS is indicated to reduce the risk of recurrent DVT and PE following initial therapy.

[LABEL]
1 INDICATIONS AND USAGE ELIQUIS is a factor Xa inhibitor indicated: • to reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation. (1.1) • for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE), in patients who have undergone hip or knee replacement surgery. (1.2) • for the treatment of DVT and PE, and for the reduction in the risk of recurrent DVT and PE following initial therapy. (1.3 , 1.4 , 1.5) 1.1 Reduction of Risk of Stroke and Systemic Embolism in Nonvalvular Atrial Fibrillation ELIQUIS is indicated to reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation. 1.2 Prophylaxis of Deep Vein Thrombosis Following Hip or Knee Replacement Surgery ELIQUIS is indicated for the prophylaxis of deep vein thrombosis (DVT), which may lead to pulmonary embolism (PE), in patients who have undergone hip or knee replacement surgery. 1.3 Treatment of Deep Vein Thrombosis ELIQUIS is indicated for the treatment of DVT. 1.4 Treatment of Pulmonary Embolism ELIQUIS is indicated for the treatment of PE. 1.5 Reduction in the Risk of Recurrence of DVT and PE ELIQUIS is indicated to reduce the risk of recurrent DVT and PE following initial therapy.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a454cd24-0c6d-46e8-b1e4-197388606175;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7be1f4c1-bb2f-4ded-ae9a-515d2a22f93e;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1523ab32-2c2c-6501-e063-6394a90aa0b3;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=33a9046a-41cc-46c1-becc-2ff4d7d71538,a454cd24-0c6d-46e8-b1e4-197388606175;7be1f4c1-bb2f-4ded-ae9a-515d2a22f93e;1523ab32-2c2c-6501-e063-6394a90aa0b3;33a9046a-41cc-46c1-becc-2ff4d7d71538;19a60552-374d-4b8b-a8ce-ceae252ea5ba;095a08ac-cf0e-497e-a682-ddef38d6b29c,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
aprepitant;fosaprepitant,1,400,0,0,0,0,0,,,,NO_USABLE_SINGLE_DRUG_LABEL,
