drug_id,drug_name,brand_name,approval_year,drugbank_id,pubchem_cid,chembl_id,canonical_smiles,isomeric_smiles,inchikey,molecular_formula,molecular_weight,sdf_path,source,route,therapeutic_area,indication,target_name,target_chembl_id,action_type,mechanism_of_action,notes,structure_source,chembl_pref_name,chembl_first_approval,chembl_max_phase,pubchem_match_method,pubchem_lookup_status,chembl_lookup_status,canonical_smiles_original,canonical_smiles_rdkit,active_moiety_smiles,murcko_scaffold,model_ligand_smiles,model_ligand_standardization,chembl_pref_name_local,chembl_max_phase_local,therapeutic_flag,dosed_ingredient,molecule_type,structure_type,chembl_first_approval_local,chembl_prodrug,inorganic_flag,polymer_flag,withdrawn_flag,parent_chembl_id,active_chembl_id,parent_chembl_smiles,active_chembl_smiles,drug_name_normalized,drug_core_name,name_candidate_count,best_chembl_name_match,best_chembl_name_similarity,exact_name_match,core_name_match,combination_product_name,chembl37_id_present,identity_status,chembl_id_record_count,chembl_id_core_name_count,chembl_id_conflicting_names,model_structure_record_count,duplicate_model_structure,model_ligand_smiles_standardized_audit,active_chembl_smiles_standardized,active_chembl_id_differs,model_differs_from_active_chembl_structure,legacy_active_moiety_is_only_structure_standardization,likely_diagnostic_gas_or_nontherapeutic,in_legacy_project750,rebuild_status
CHEMBL5095039,Gallium Ga-68 Gozetotide,Gallium Ga 68 Gozetotide,2020,,171342013.0,CHEMBL5095039,O=C([O-])CN(CCN(CC(=O)[O-])Cc1cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc1[O-])Cc1cc(CCC(=O)O)ccc1[O-].[68Ga+3].[OH3+],O=C([O-])CN(CCN(CC(=O)[O-])Cc1cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc1[O-])Cc1cc(CCC(=O)O)ccc1[O-],ZSLQZWHCPBAGKD-RDIOTIBJSA-K,C44H61GaN6O18,1029.9,data/processed/ligands_sdf_chembl/CHEMBL5095039.sdf,seed;ChEMBL API;PubChem PUG REST,Intravenous,Oncology,"Radionuclide Imaging; Prostatic Neoplasms, Castration-Resistant; Prostatic Neoplasms",,,,Diagnostic agent,,ChEMBL API molfile,GALLIUM GA 68 GOZETOTIDE,2020.0,4.0,smiles,ok,ok,O=C([O-])CN(CCN(CC(=O)[O-])Cc1cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc1[O-])Cc1cc(CCC(=O)O)ccc1[O-].[68Ga+3].[OH3+],O=C([O-])CN(CCN(CC(=O)[O-])Cc1cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc1[O-])Cc1cc(CCC(=O)O)ccc1[O-].[68Ga+3].[OH3+],O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,c1ccc(CNCCNCc2ccccc2)cc1,O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,largest_RDKit_fragment_then_Uncharger,GALLIUM GA 68 GOZETOTIDE,4.0,0.0,1.0,Small molecule,MOL,2020.0,0.0,0.0,0.0,0.0,CHEMBL3578202,CHEMBL3578202,O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,gallium ga 68 gozetotide,gallium ga 68 gozetotide,18,gallium ga 68 gozetotide,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,3,3,True,3,True,O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,O=C(O)CCc1ccc(O)c(CN(CCN(CC(=O)O)Cc2cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc2O)CC(=O)O)c1,True,False,True,True,False,EXCLUDE_NONTHERAPEUTIC_SCOPE
CHEMBL2106309,Hydrocortisone,Alkindi Sprinkle,2020,,68921.0,CHEMBL2106309,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,MFBMYAOAMQLLPK-FZNHGJLXSA-N,C26H36O7,460.6,data/processed/ligands_sdf_chembl/CHEMBL2106309.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,"Uses • temporarily relieves itching associated with minor skin irritations, inflammation, and rashes due to: • eczema • psoriasis • poison ivy, oak, sumac • insect bites • detergents • jewelry • cosmetics • soaps • seborrheic dermatitis • temporarily",Glucocorticoid receptor,CHEMBL4105966,AGONIST,Glucocorticoid receptor agonist,,ChEMBL API molfile,HYDROCORTISONE ACEPONATE,,2.0,smiles,ok,ok,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,largest_RDKit_fragment_then_Uncharger,HYDROCORTISONE ACEPONATE,2.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL2106309,CHEMBL2106309,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,hydrocortisone,hydrocortisone,9,hydrocortisone aceponate,0.7368,False,False,False,True,NAME_ID_MISMATCH_REVIEW,1,1,False,1,False,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,False,False,True,False,True,HOLD_IDENTITY_REVIEW
CHEMBL1486475,Nifurtimox,Lampit,2020,,31772.0,CHEMBL1486475,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,ARFHIAQFJWUCFH-UHFFFAOYSA-N,C10H13N3O5S,287.29,data/processed/ligands_sdf_chembl/CHEMBL1486475.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Other,1 INDICATIONS AND USAGE LAMPIT is indicated in pediatric patients (birth to less than 18 years of age and weighing at least 2.5 kg) for the treatment of Chagas disease (American Trypanosomiasis) caused by Trypanosoma cruzi [see Clinical Studies ( 14,DNA,CHEMBL4495551,INHIBITOR,DNA inhibitor,,ChEMBL API molfile,,,,smiles,ok,ok,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,O=S1(=O)CCN(N=Cc2ccco2)CC1,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,largest_RDKit_fragment_then_Uncharger,,,0.0,0.0,Small molecule,MOL,,-1.0,-1.0,0.0,0.0,CHEMBL1486475,CHEMBL1486475,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,nifurtimox,nifurtimox,0,,0.0,False,False,False,True,NO_CHEMBL_NAME_EVIDENCE,1,1,False,1,False,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,False,False,True,False,False,HOLD_IDENTITY_REVIEW
CHEMBL262746,Octreotide Acetate,Mycapssa,2020,,383414.0,CHEMBL262746,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,DEQANNDTNATYII-UHFFFAOYSA-N,C49H66N10O10S2,1019.2,data/processed/ligands_sdf_chembl/CHEMBL262746.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Cardiovascular,1 INDICATIONS AND USAGE Octreotide Acetate Injection is a somatostatin analogue indicated: Acromegaly : To reduce blood levels of growth hormone (GH) and insulin growth factor-1 (IGF-1; somatomedin C) in acromegaly patients who have had inadequate re,,,,,,ChEMBL API molfile,,,,smiles,ok,ok,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,O=C1CNC(=O)CNC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2ccccc2)CSSCCN1,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,largest_RDKit_fragment_then_Uncharger,,,0.0,0.0,Small molecule,MOL,,-1.0,-1.0,0.0,0.0,CHEMBL262746,CHEMBL262746,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,octreotide acetate,octreotide,0,,0.0,False,False,False,True,NO_CHEMBL_NAME_EVIDENCE,1,1,False,1,False,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,False,False,True,False,False,HOLD_IDENTITY_REVIEW
CHEMBL6068518,Oliceridine,Olinvyk,2020,,138911459.0,CHEMBL6068518,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1.O=C(O)/C=C/C(=O)O,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,LJQUAERICCVBQQ-CMABEYDLSA-N,C26H34N2O6S,502.6,data/processed/ligands_sdf_chembl/CHEMBL6068518.sdf,seed;ChEMBL API;PubChem PUG REST,Intravenous,Neurology/Psychiatry,1 INDICATIONS AND USAGE OLINVYK is indicated in adults for the management of acute pain severe enough to require an intravenous opioid analgesic and for whom alternative treatments are inadequate.,Mu-type opioid receptor,CHEMBL233,AGONIST,Mu opioid receptor agonist,,ChEMBL API molfile,OLICERIDINE FUMARATE,,-1.0,smiles,ok,ok,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1.O=C(O)/C=C/C(=O)O,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1.O=C(O)/C=C/C(=O)O,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,c1ccc(C2(CCNCc3cccs3)CCOC3(CCCC3)C2)nc1,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,largest_RDKit_fragment_then_Uncharger,OLICERIDINE FUMARATE,-1.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL2443262,CHEMBL2443262,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,oliceridine,oliceridine,1,oliceridine fumarate,0.7097,False,True,False,True,CORE_NAME_SUPPORTED,1,1,False,1,False,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL3707393,Osilodrostat Phosphate,Isturisa,2020,,71009737.0,CHEMBL3707393,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1.O=P(O)(O)O,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,FMCPYRDGUZBOJZ-BTQNPOSSSA-N,C13H13FN3O4P,325.23,data/processed/ligands_sdf_chembl/CHEMBL3707393.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Other,Pituitary ACTH Hypersecretion; Cushing Syndrome,"Cytochrome P450 11B1, mitochondrial",CHEMBL1908,INHIBITOR,Cytochrome P450 11B1 inhibitor,,ChEMBL API molfile,OSILODROSTAT PHOSPHATE,2020.0,4.0,smiles,ok,ok,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1.O=P(O)(O)O,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1.O=P(O)(O)O,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,c1ccc(C2CCc3cncn32)cc1,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,largest_RDKit_fragment_then_Uncharger,OSILODROSTAT PHOSPHATE,4.0,1.0,1.0,Small molecule,MOL,2020.0,0.0,0.0,0.0,0.0,CHEMBL3099695,CHEMBL3099695,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,osilodrostat phosphate,osilodrostat,3,osilodrostat phosphate,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL2360464__PEMETREXED,Pemetrexed,Pemetrexed,2020,,135413520.0,CHEMBL2360464,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1,NYDXNILOWQXUOF-GXKRWWSZSA-L,C20H19N5Na2O6,471.4,data/processed/ligands_sdf_chembl/CHEMBL2360464_PEMETREXED.sdf,seed;ChEMBL API;PubChem PUG REST,Intravenous,Oncology,"Carcinoma, Non-Small-Cell Lung; Mesothelioma",Thymidylate synthase,CHEMBL1952,INHIBITOR,Thymidylate synthase inhibitor,,ChEMBL API molfile,PEMETREXED DISODIUM,2004.0,4.0,smiles,ok,ok,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,O=c1[nH]cnc2[nH]cc(CCc3ccccc3)c12,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,largest_RDKit_fragment_then_Uncharger,PEMETREXED DISODIUM,4.0,1.0,1.0,Small molecule,MOL,2004.0,0.0,0.0,0.0,0.0,CHEMBL225072,CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,pemetrexed,pemetrexed,10,pemetrexed lilly,0.7692,False,True,False,True,CORE_NAME_SUPPORTED,2,1,False,2,True,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL4065616,Remdesivir,Veklury,2020,,121304016.0,CHEMBL4065616,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,RWWYLEGWBNMMLJ-YSOARWBDSA-N,C27H35N6O8P,602.6,data/processed/ligands_sdf_chembl/CHEMBL4065616.sdf,seed;ChEMBL API;PubChem PUG REST,Intravenous,Respiratory,Severe Acute Respiratory Syndrome; Virus Diseases,RNA-directed RNA polymerase L,CHEMBL4303062,INHIBITOR,RNA-directed RNA polymerase L inhibitor,,ChEMBL API molfile,REMDESIVIR,2020.0,4.0,smiles,ok,ok,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,O=[PH](OCC1CCC(c2ccc3cncnn23)O1)Oc1ccccc1,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,largest_RDKit_fragment_then_Uncharger,REMDESIVIR,4.0,1.0,1.0,Small molecule,MOL,2020.0,1.0,0.0,0.0,0.0,CHEMBL4065616,CHEMBL2016761,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,remdesivir,remdesivir,3,remdesivir,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,True,True,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL2364629,Rimegepant Sulfate,Nurtec Odt,2020,,71586738.0,CHEMBL2364629,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.O.O.O.O=S(=O)(O)O,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,SOGUOEZRYKUOHR-CQZKMDJHSA-N,C56H64F4N12O13S,1221.2,data/processed/ligands_sdf_chembl/CHEMBL2364629.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Neurology/Psychiatry,Migraine Disorders,Calcitonin gene-related peptide type 1 receptor,CHEMBL3798,ANTAGONIST,Calcitonin gene-related peptide type 1 receptor antagonist,,ChEMBL API molfile,RIMEGEPANT SULFATE,2020.0,4.0,smiles,ok,ok,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.O.O.O.O=S(=O)(O)O,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F.O.O.O.O=S(=O)(O)O,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,O=C(OC1CCC(c2ccccc2)Cc2cccnc21)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,largest_RDKit_fragment_then_Uncharger,RIMEGEPANT SULFATE,4.0,1.0,1.0,Small molecule,MOL,2020.0,0.0,0.0,0.0,0.0,CHEMBL2178422,CHEMBL2178422,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,rimegepant sulfate,rimegepant,4,rimegepant sulfate,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL2105684,Selumetinib Sulfate,Koselugo,2020,,16214875.0,CHEMBL2105684,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,GRKFGZYYYYISDX-UHFFFAOYSA-N,C17H17BrClFN4O7S,555.8,data/processed/ligands_sdf_chembl/CHEMBL2105684.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Other,Neurofibromatoses; Neurofibromatosis 1; Astrocytoma,Dual specificity mitogen-activated protein kinase kinase; MEK1/2,CHEMBL2111289,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,,ChEMBL API molfile,SELUMETINIB SULFATE,2020.0,4.0,smiles,ok,ok,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21.O=S(=O)(O)O,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,c1ccc(Nc2ccc3[nH]cnc3c2)cc1,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,largest_RDKit_fragment_then_Uncharger,SELUMETINIB SULFATE,4.0,1.0,1.0,Small molecule,MOL,2020.0,0.0,0.0,0.0,0.0,CHEMBL1614701,CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,selumetinib sulfate,selumetinib,10,selumetinib sulfate,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
