drug_id,name,smiles,native_feature_index,gene_symbol,dtiam_probability,dtiam_rank
MNDBXUUTURYVHR-UHFFFAOYSA-N,roflumilast,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,275929,SLC8A1,0.78788114,114
PYGWGZALEOIKDF-UHFFFAOYSA-N,etravirine,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,183877,SLC8A1,0.78668183,115
ZGLHBRQAEXKACO-XJRQOBMKSA-N,doxercalciferol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4100,SLC8A1,0.78398615,116
GZOSMCIZMLWJML-VJLLXTKPSA-N,abiraterone,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,176600,SLC8A1,0.78374195,117
ZSWMIFNWDQEXDT-ZESJGQACSA-N,zoliflodacin,C[C@@H]1CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,168671,SLC8A1,0.781628,118
FDLYAMZZIXQODN-UHFFFAOYSA-N,olaparib,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,287171,SLC8A1,0.7802952,119
JOOXLOJCABQBSG-UHFFFAOYSA-N,fedratinib,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,207269,SLC8A1,0.77962846,120
LUZRJRNZXALNLM-JGRZULCMSA-N,dihydroergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,101888,SLC8A1,0.77956605,121
IUEWXNHSKRWHDY-PHIMTYICSA-N,abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,60480,SLC8A1,0.77951163,122
RENRQMCACQEWFC-UGKGYDQZSA-N,iptacopan,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,72369,SLC8A1,0.77840585,123
QUIJNHUBAXPXFS-XLJNKUFUSA-N,bedaquiline,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,158128,SLC8A1,0.778057,124
NBGABHGMJVIVBW-QHCPKHFHSA-N,daridorexant,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,140323,SLC8A1,0.7769155,125
HKXBNHCUPKIYDM-CGMHZMFXSA-N,doxercalciferol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4101,SLC8A1,0.77566254,126
RHWKPHLQXYSBKR-BMIGLBTASA-N,dolutegravir,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,167889,SLC8A1,0.77372336,127
DBEPLOCGEIEOCV-WSBQPABSSA-N,finasteride,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,22632,SLC8A1,0.77319413,128
BARDROPHSZEBKC-OITMNORJSA-N,fosaprepitant,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,166730,SLC8A1,0.77305466,129
HWXVIOGONBBTBY-ONEGZZNKSA-N,pacritinib,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,3427,SLC8A1,0.7723271,130
PEMUGDMSUDYLHU-ZEQRLZLVSA-N,adagrasib,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,3977,SLC8A1,0.77221626,131
QNZCBYKSOIHPEH-UHFFFAOYSA-N,apixaban,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,140238,SLC8A1,0.77023554,132
QRPZBKAMSFHVRW-UHFFFAOYSA-N,fostemsavir,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,157050,SLC8A1,0.76939535,133
WOXKDUGGOYFFRN-IIBYNOLFSA-N,tadalafil,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,97020,SLC8A1,0.76843977,134
WWSWYXNVCBLWNZ-QIZQQNKQSA-N,travoprost,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,282314,SLC8A1,0.7672492,135
QFFGVLORLPOAEC-SNVBAGLBSA-N,besifloxacin,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,252415,SLC8A1,0.7660079,136
QZZUEBNBZAPZLX-QFIPXVFZSA-N,indacaterol,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,80934,SLC8A1,0.76572853,137
AQOKCDNYWBIDND-FTOWTWDKSA-N,bimatoprost,CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,66474,SLC8A1,0.76513183,138
PSIFNNKUMBGKDQ-UHFFFAOYSA-N,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,58478,SLC8A1,0.76371825,139
YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,43332,SLC8A1,0.7600724,140
WCWSTNLSLKSJPK-LKFCYVNXSA-N,cabotegravir,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,174619,SLC8A1,0.7561375,141
XHOLNRLADUSQLD-UHFFFAOYSA-N,betrixaban,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,146363,SLC8A1,0.75502527,142
SOLUWJRYJLAZCX-LYOVBCGYSA-N,bictegravir,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,271069,SLC8A1,0.7538483,143
RDOIQAHITMMDAJ-UHFFFAOYSA-N,loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,88026,SLC8A1,0.7522491,144
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,34689,SLC8A1,0.7522307,145
PMXMIIMHBWHSKN-UHFFFAOYSA-N,paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,212649,SLC8A1,0.7510115,146
UFSKUSARDNFIRC-UHFFFAOYSA-N,lumacaftor,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,196977,SLC8A1,0.7508551,147
JGWRKYUXBBNENE-UHFFFAOYSA-N,pexidartinib,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,227680,SLC8A1,0.7487456,148
VZZJRYRQSPEMTK-CALCHBBNSA-N,sonidegib,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,178854,SLC8A1,0.7484518,149
PZBCKZWLPGJMAO-UHFFFAOYSA-N,copanlisib,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,123048,SLC8A1,0.7481558,150
RAPZEAPATHNIPO-UHFFFAOYSA-N,risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,212648,SLC8A1,0.7441628,151
CYHWMBVXXDIZNZ-KRWDZBQOSA-N,remimazolam,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,110674,SLC8A1,0.74265057,152
GMRQFYUYWCNGIN-NKMMMXOESA-N,calcitriol,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4106,SLC8A1,0.74255025,153
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,doravirine,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,220362,SLC8A1,0.7414186,154
GYQYAJJFPNQOOW-UHFFFAOYSA-N,gilteritinib,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,82459,SLC8A1,0.74131393,155
OURRXQUGYQRVML-AREMUKBSSA-N,netarsudil,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,194838,SLC8A1,0.74081653,156
RHXHGRAEPCAFML-UHFFFAOYSA-N,ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,88754,SLC8A1,0.7401915,157
UJLAWZDWDVHWOW-YPMHNXCESA-N,tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,167837,SLC8A1,0.7386696,158
OHRURASPPZQGQM-GCCNXGTGSA-N,romidepsin,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,3288,SLC8A1,0.7386166,159
PHXJVRSECIGDHY-UHFFFAOYSA-N,ponatinib,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,194505,SLC8A1,0.73132485,160
OLAHOMJCDNXHFI-UHFFFAOYSA-N,erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,132060,SLC8A1,0.73130697,161
XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,canagliflozin,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,199836,SLC8A1,0.7306955,162
WDENQIQQYWYTPO-IBGZPJMESA-N,acalabrutinib,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,12938,SLC8A1,0.7297085,163
HEAUOKZIVMZVQL-VWLOTQADSA-N,elagolix,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,151279,SLC8A1,0.7289793,164
JWUBBDSIWDLEOM-DTOXIADCSA-N,calcifediol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,4292,SLC8A1,0.7289514,165
PZFAZQUREQIODZ-LJQANCHMSA-N,gepotidacin,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,301827,SLC8A1,0.7285958,166
XZXHXSATPCNXJR-ZIADKAODSA-N,nintedanib,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,114222,SLC8A1,0.7276326,167
FYDWDCIFZSGNBU-UHFFFAOYSA-N,revefenacin,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,93523,SLC8A1,0.7269912,168
NHHQJBCNYHBUSI-UHFFFAOYSA-N,fostamatinib,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,130409,SLC8A1,0.7261169,169
RRMJMHOQSALEJJ-UHFFFAOYSA-N,lazertinib,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,9200,SLC8A1,0.7260761,170
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,69919,SLC8A1,0.72473735,171
IYIKLHRQXLHMJQ-UHFFFAOYSA-N,amiodarone,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,58530,SLC8A1,0.7239877,172
PQXKDMSYBGKCJA-CVTJIBDQSA-N,lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,294784,SLC8A1,0.7235029,173
BQEJAAIPKDQEPV-MXHGPKCJSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52784,SLC8A1,0.72314733,174
AEXFXNFMSAAELR-RXVVDRJESA-N,brensocatib,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,219984,SLC8A1,0.7145397,175
SGEUNORSOZVTOL-CABZTGNLSA-N,inavolisib,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,172274,SLC8A1,0.71437275,176
UREBDLICKHMUKA-CXSFZGCWSA-N,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,169098,SLC8A1,0.7139084,177
UREBDLICKHMUKA-DVTGEIKXSA-N,betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,174844,SLC8A1,0.7139084,178
UCJGJABZCDBEDK-UHFFFAOYSA-N,bazedoxifene,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,178041,SLC8A1,0.7124947,179
WYQPLTPSGFELIB-JTQPXKBDSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52785,SLC8A1,0.7116214,180
XYFPWWZEPKGCCK-GOSISDBHSA-N,ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6489,SLC8A1,0.70958304,181
MEJLVLMAJJRLCR-GCCNXGTGSA-N,romidepsin,C/C=C1\NC(=O)[C@@H](CS)NC(=O)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,3272,SLC8A1,0.7084091,182
FABUFPQFXZVHFB-PVYNADRNSA-N,ixabepilone,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,2436,SLC8A1,0.70510983,183
MLBVMOWEQCZNCC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30519,SLC8A1,0.70224696,184
MUGXRYIUWFITCP-PGRDOPGGSA-N,lemborexant,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,213857,SLC8A1,0.7002493,185
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,24244,SLC8A1,0.6993351,186
BLIJXOOIHRSQRB-PXYINDEMSA-N,darolutamide,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,41330,SLC8A1,0.69871104,187
KIQXRQVVYTYYAZ-VKVYFNERSA-N,tafluprost,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,282313,SLC8A1,0.6984658,188
RWTNPBWLLIMQHL-UHFFFAOYSA-N,fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,21556,SLC8A1,0.69679356,189
SECKRCOLJRRGGV-UHFFFAOYSA-N,vardenafil,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,61985,SLC8A1,0.6965819,190
VWUXBMIQPBEWFH-WCCTWKNTSA-N,fulvestrant,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,176558,SLC8A1,0.69643,191
NOZIJMHMKORZBA-KJCUYJGMSA-N,lusutrombopag,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,55484,SLC8A1,0.69242114,192
YTAOBBFIOAEMLL-REQDGWNSSA-N,luliconazole,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,230507,SLC8A1,0.69175833,193
IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,211749,SLC8A1,0.69157714,194
NBRBXGKOEOGLOI-UHFFFAOYSA-N,dasabuvir,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,122249,SLC8A1,0.691343,195
SDEAXTCZPQIFQM-UHFFFAOYSA-N,tucatinib,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,189473,SLC8A1,0.6905962,196
KTUFNOKKBVMGRW-UHFFFAOYSA-N,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,197500,SLC8A1,0.6861293,197
VGKDLMBJGBXTGI-SJCJKPOMSA-N,sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,108075,SLC8A1,0.685294,198
WIGIZIANZCJQQY-RUCARUNLSA-N,glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,52327,SLC8A1,0.6851348,199
GLYMPHUVMRFTFV-QLFBSQMISA-N,ensartinib,C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1,168088,SLC8A1,0.6829886,200
MXAYKZJJDUDWDS-LBPRGKRZSA-N,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,31716,SLC8A1,0.68069565,201
HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,107467,SLC8A1,0.68069273,202
NDDAHWYSQHTHNT-UHFFFAOYSA-N,indapamide,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,48759,SLC8A1,0.6803583,203
XUFQPHANEAPEMJ-UHFFFAOYSA-N,famotidine,N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,240144,SLC8A1,0.67984426,204
VWVSBHGCDBMOOT-IIEHVVJPSA-N,desoximetasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,169112,SLC8A1,0.67983747,205
IEAKXXNRGSLYTQ-DEOSSOPVSA-N,crinecerfont,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,849,SLC8A1,0.67978764,206
BNRNXUUZRGQAQC-UHFFFAOYSA-N,sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,62138,SLC8A1,0.67970824,207
WYQFJHHDOKWSHR-MNOVXSKESA-N,upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,77456,SLC8A1,0.6790933,208
FYMHQCNFKNMJAV-HOTGVXAUSA-N,finafloxacin,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,234114,SLC8A1,0.67872834,209
HUNGUWOZPQBXGX-UHFFFAOYSA-N,tirbanibulin,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,266351,SLC8A1,0.6772294,210
BPKAHTKRCLCHEA-UBFJEZKGSA-N,paricalcitol,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,170731,SLC8A1,0.67404985,211
WAXQNWCZJDTGBU-UHFFFAOYSA-N,fosnetupitant;netupitant,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,204426,SLC8A1,0.67189044,212
ATALOFNDEOCMKK-OITMNORJSA-N,aprepitant;fosaprepitant,C[C@@H](O[C@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,166729,SLC8A1,0.6702675,213
PURKAOJPTOLRMP-ASMGOKTBSA-N,deutivacaftor,[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],306545,SLC8A1,0.66801727,214
BCFGMOOMADDAQU-UHFFFAOYSA-N,lapatinib,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,160902,SLC8A1,0.66800654,215
SPMVMDHWKHCIDT-UHFFFAOYSA-N,tivozanib,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,136152,SLC8A1,0.66473615,216
GFNANZIMVAIWHM-OBYCQNJPSA-N,triamcinolone,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,176170,SLC8A1,0.66057444,217
QYSXJUFSXHHAJI-YRZJJWOYSA-N,cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4293,SLC8A1,0.658613,218
WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,144245,SLC8A1,0.657778,219
ASOADIZOVZTJSR-UHFFFAOYSA-N,opicapone,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,179763,SLC8A1,0.65774804,220
VKHAHZOOUSRJNA-GCNJZUOMSA-N,mifepristone,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,13768,SLC8A1,0.65489966,221
NCLGDOBQAWBXRA-PGRDOPGGSA-N,telotristat etiprate,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,205608,SLC8A1,0.6530043,222
BPRHUIZQVSMCRT-VEUZHWNKSA-N,rosuvastatin,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,38441,SLC8A1,0.6522306,223
BSMCAPRUBJMWDF-KRWDZBQOSA-N,cobimetinib,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,287748,SLC8A1,0.6505693,224
HKDLNTKNLJPAIY-WKWWZUSTSA-N,ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,19650,SLC8A1,0.6433364,225
LWQQLNNNIPYSNX-UROSTWAQSA-N,calcipotriene,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4099,SLC8A1,0.641019,226
FWZAWAUZXYCBKZ-NSHDSACASA-N,pirtobrutinib,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,145574,SLC8A1,0.63951594,227
PYNXFZCZUAOOQC-UTKZUKDTSA-N,sacubitril,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,69981,SLC8A1,0.6384793,228
QKDRXGFQVGOQKS-CRSSMBPESA-N,sotagliflozin,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,74524,SLC8A1,0.6369641,229
UBZPNQRBUOBBLN-PWRODBHTSA-N,serdexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)[O-])c1,113065,SLC8A1,0.63601565,230
