ligand_inchikey,mean_probability_across_384_targets
NNACHAUCXXVJSP-UHFFFAOYSA-N,0.20617504896614583
NNJVILVZKWQKPM-UHFFFAOYSA-N,0.12767070122916666
NOZIJMHMKORZBA-KJCUYJGMSA-N,0.6010122517187501
NQDJXKOVJZTUJA-UHFFFAOYSA-N,0.59942668375
NSQSAUGJQHDYNO-UHFFFAOYSA-N,0.893080969609375
NTJOBXMMWNYJFB-UHFFFAOYSA-N,0.29363566538802083
NUKYPUAOHBNCPY-UHFFFAOYSA-N,0.069364698515625
NXQKSXLFSAEQCZ-SFHVURJKSA-N,0.8968807963020833
NYDCDZSEEAUOHN-IZHYLOQSSA-N,0.41741825294270835
NYNZQNWKBKUAII-KBXCAEBGSA-N,0.8512094194791667
OBWASQILIWPZMG-QZMOQZSNSA-N,0.5164251990364583
ODAIHABQVKJNIY-PEDHHIEDSA-N,0.3034494775598958
OEKWJQXRCDYSHL-FNOIDJSQSA-N,0.5367539459635416
OEOLOEUAGSPDLT-UHFFFAOYSA-N,0.23670318146614586
OEXHQOGQTVQTAT-JRNQLAHRSA-N,0.2338122188125
OFCNXPDARWKPPY-UHFFFAOYSA-N,0.13460480706510417
OFPXSFXSNFPTHF-UHFFFAOYSA-N,0.1586516714921875
OFZJKCQENFPZBH-UHFFFAOYSA-N,0.861254323828125
OGHNVEJMJSYVRP-UHFFFAOYSA-N,0.26663918279166665
OGQICQVSFDPSEI-UHFFFAOYSA-N,0.42869115973177085
OHRURASPPZQGQM-GCCNXGTGSA-N,0.4287109965520834
OIGNJSKKLXVSLS-VWUMJDOOSA-N,0.2824989903125
OJFSXZCBGQGRNV-UHFFFAOYSA-N,0.1990634553984375
OJQMKCBWYCWFPU-UHFFFAOYSA-N,0.359519666484375
OLAHOMJCDNXHFI-UHFFFAOYSA-N,0.830468498359375
OLNTVTPDXPETLC-XPWALMASSA-N,0.38241159145572917
ONIQOQHATWINJY-UHFFFAOYSA-N,0.5904369412239584
OPXLLQIJSORQAM-UHFFFAOYSA-N,0.31542032704947914
OROGSEYTTFOCAN-DNJOTXNNSA-N,0.19876283515885418
OUBCNLGXQFSTLU-UHFFFAOYSA-N,0.15159091103645833
OUJTZYPIHDYQMC-LJQANCHMSA-N,0.19006227644791665
OURRXQUGYQRVML-AREMUKBSSA-N,0.595989661953125
OXPLANUPKBHPMS-ZXBNPROVSA-N,0.3182597641953125
OYTKINVCDFNREN-UHFFFAOYSA-N,0.08804662886197917
OYYDSUSKLWTMMQ-JKHIJQBDSA-N,0.26850357969791666
OZGNYLLQHRPOBR-DHZHZOJOSA-N,0.16619496146354165
OZOMQRBLCMDCEG-VIZOYTHASA-N,0.18746355042708332
OZVBMTJYIDMWIL-AYFBDAFISA-N,0.63829790953125
OZWKMVRBQXNZKK-UHFFFAOYSA-N,0.1487662702421875
PAJMKGZZBBTTOY-ZFORQUDYSA-N,0.28521684273697917
PBAPPPCECJKMCM-IBGZPJMESA-N,0.37363752792187505
PCHKPVIQAHNQLW-CQSZACIVSA-N,0.5576140565
PCOBBVZJEWWZFR-UHFFFAOYSA-N,0.2147084973203125
PDGKHKMBHVFCMG-UHFFFAOYSA-N,0.8085343431770834
PDWUPXJEEYOOTR-UHFFFAOYSA-N,0.19166890207291667
PEMUGDMSUDYLHU-ZEQRLZLVSA-N,0.7900690484375
PGTVWKLGGCQMBR-FLBATMFCSA-N,0.1716933431171875
PHLBKPHSAVXXEF-UHFFFAOYSA-N,0.41439923952083335
PHXJVRSECIGDHY-UHFFFAOYSA-N,0.7925343371093749
PIBARDGJJAGJAJ-NQIIRXRSSA-N,0.8241024329166667
PJDFLNIOAUIZSL-UHFFFAOYSA-N,0.1172393727421875
PJMPHNIQZUBGLI-UHFFFAOYSA-N,0.2008887043515625
PMXMIIMHBWHSKN-UHFFFAOYSA-N,0.6169941979947916
PNCPYILNMDWPEY-QGZVFWFLSA-N,0.6185472740625
PNVNVHUZROJLTJ-UHFFFAOYSA-N,0.1568319772734375
POGQSBRIGCQNEG-UHFFFAOYSA-N,0.2019514179921875
PPSNFPASKFYPMN-SECBINFHSA-N,0.40557278632291666
PQXKDMSYBGKCJA-CVTJIBDQSA-N,0.5869280978385417
PRMWGUBFXWROHD-UHFFFAOYSA-N,0.3829583356901041
PSIFNNKUMBGKDQ-UHFFFAOYSA-N,0.5859171919427083
PTOIAAWZLUQTIO-GXFFZTMASA-N,0.39679105154687505
PUKBOVABABRILL-YZNIXAGQSA-N,0.7729590487500001
PURKAOJPTOLRMP-ASMGOKTBSA-N,0.5309039432291667
PURKAOJPTOLRMP-UHFFFAOYSA-N,0.47953119390625004
PYGWGZALEOIKDF-UHFFFAOYSA-N,0.6470046397395833
PYNXFZCZUAOOQC-UTKZUKDTSA-N,0.42813994441145836
PYZRQGJRPPTADH-UHFFFAOYSA-N,0.19041181573697918
PZBCKZWLPGJMAO-UHFFFAOYSA-N,0.647091475546875
PZFAZQUREQIODZ-LJQANCHMSA-N,0.6953033877864584
QADPYRIHXKWUSV-UHFFFAOYSA-N,0.848561963671875
QCHFTSOMWOSFHM-WPRPVWTQSA-N,0.1641511833984375
QCZAWDGAVJMPTA-RNFRBKRXSA-N,0.470704175859375
QDGZDCVAUDNJFG-FXQIFTODSA-N,0.3127634351145833
QEFAQIPZVLVERP-UHFFFAOYSA-N,0.13307511416666667
QFFGVLORLPOAEC-SNVBAGLBSA-N,0.5596640041666666
QFNHIDANIVGXPE-FNZWTVRRSA-N,0.6710749176041667
QGJUIPDUBHWZPV-SGTAVMJGSA-N,0.3789382643880208
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,0.2430680633255208
QIVUCLWGARAQIO-OLIXTKCUSA-N,0.7845188949739583
QKDRXGFQVGOQKS-CRSSMBPESA-N,0.5195493809375
QNZCBYKSOIHPEH-UHFFFAOYSA-N,0.6414454668229167
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,0.2900973855859375
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,0.22148226065364585
QRPZBKAMSFHVRW-UHFFFAOYSA-N,0.6574036661458333
QTGIAADRBBLJGA-UHFFFAOYSA-N,0.21969373947656248
QTWZICCBKBYHDM-UHFFFAOYSA-N,0.39060612166927083
QUIJNHUBAXPXFS-XLJNKUFUSA-N,0.5387483603385417
QXWYKJLNLSIPIN-JGVFFNPUSA-N,0.18855237127083332
QXWZQTURMXZVHJ-UHFFFAOYSA-N,0.6330348547916667
QYSXJUFSXHHAJI-YRZJJWOYSA-N,0.46020664739583333
QZFHIXARHDBPBY-UHFFFAOYSA-N,0.6818374383072916
QZUDBNBUXVUHMW-UHFFFAOYSA-N,0.26995480943229166
QZZUEBNBZAPZLX-QFIPXVFZSA-N,0.6895250763020834
RAPZEAPATHNIPO-UHFFFAOYSA-N,0.5353218250260416
RBTBFTRPCNLSDE-UHFFFAOYSA-N,0.28681641544010417
RDOIQAHITMMDAJ-UHFFFAOYSA-N,0.440205433359375
RENRQMCACQEWFC-UGKGYDQZSA-N,0.6512055916666667
RGFBRLNVZCCMSV-BIRGHMBHSA-N,0.4419451741510417
RHWKPHLQXYSBKR-BMIGLBTASA-N,0.6271655432838542
RHXHGRAEPCAFML-UHFFFAOYSA-N,0.716404536640625
RITAVMQDGBJQJZ-FMIVXFBMSA-N,0.5866194039713541
RJCWBNBKOKFWNY-IDPLTSGASA-N,0.46926612307291665
RJKFOVLPORLFTN-LEKSSAKUSA-N,0.2507928717578125
RKEWSXXUOLRFBX-UHFFFAOYSA-N,0.30162669092708333
RKUNBYITZUJHSG-SPUOUPEWSA-N,0.18021093130208332
RLAWWYSOJDYHDC-BZSNNMDCSA-N,0.37984640980208334
RLCLASQCAPXVLM-NSHDSACASA-N,0.2946012364895833
RMMXLENWKUUMAY-UHFFFAOYSA-N,0.4822174891796875
RMRJXGBAOAMLHD-IHFGGWKQSA-N,0.322694360015625
RNOAOAWBMHREKO-QFIPXVFZSA-N,0.8640224061197918
RRMJMHOQSALEJJ-UHFFFAOYSA-N,0.8201297791927084
RTGDFNSFWBGLEC-SYZQJQIISA-N,0.40681989391927087
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,0.24174014884635417
RUDATBOHQWOJDD-BSWAIDMHSA-N,0.12863802906510416
RUEYEZADQJCKGV-UHFFFAOYSA-N,0.24822679796614586
RUOKEQAAGRXIBM-GFCCVEGCSA-N,0.2858437156276042
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,0.3869165940885417
RVOLLAQWKVFTGE-UHFFFAOYSA-N,0.08405611254166667
RWTNPBWLLIMQHL-UHFFFAOYSA-N,0.46619900088541666
RYIDHLJADOKWFM-MAODMQOUSA-N,0.3473396475546875
RYMZZMVNJRMUDD-HGQWONQESA-N,0.4056257553307292
RZEKVGVHFLEQIL-UHFFFAOYSA-N,0.39460524404947916
RZVAJINKPMORJF-UHFFFAOYSA-N,0.06967676707552083
RZVPBGBYGMDSBG-GGAORHGYSA-N,0.7797695162239583
SDEAXTCZPQIFQM-UHFFFAOYSA-N,0.708772274453125
SDUQYLNIPVEERB-QPPQHZFASA-N,0.279629975609375
SECKRCOLJRRGGV-UHFFFAOYSA-N,0.6818232527343749
SEVCTUCCZYBJER-BSJAROSPSA-N,0.2267567422317708
SFLSHLFXELFNJZ-QMMMGPOBSA-N,0.12712835640885417
SFNSLLSYNZWZQG-VQIMIIECSA-N,0.5783230121614583
SGEGOXDYSFKCPT-UHFFFAOYSA-N,0.8571947797656251
SGEUNORSOZVTOL-CABZTGNLSA-N,0.773603080625
SGUAFYQXFOLMHL-UHFFFAOYSA-N,0.40332818463541664
SHGAZHPCJJPHSC-XFYACQKRSA-N,0.41121870321875
SHGAZHPCJJPHSC-YCNIQYBTSA-N,0.41121870321875
SIFNOOUKXBRGGB-AREMUKBSSA-N,0.39937763385416664
SJVQHLPISAIATJ-ZDUSSCGKSA-N,0.655907810390625
SJZRECIVHVDYJC-UHFFFAOYSA-N,0.06085285594270833
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,0.24408736240885417
SNICXCGAKADSCV-JTQLQIEISA-N,0.19306129661197916
SNIOPGDIGTZGOP-UHFFFAOYSA-N,0.165727239640625
SNPPWIUOZRMYNY-UHFFFAOYSA-N,0.24524357628645832
SNUDIPVBUUXCDG-QHSBEEBCSA-N,0.251285274671875
SOLUWJRYJLAZCX-LYOVBCGYSA-N,0.5730528881380208
SONNWYBIRXJNDC-VIFPVBQESA-N,0.08947573994791667
SOYCMDCMZDHQFP-UHFFFAOYSA-N,0.13384426835156252
SOYKEARSMXGVTM-UHFFFAOYSA-N,0.2149052782890625
SPMVMDHWKHCIDT-UHFFFAOYSA-N,0.60062305890625
STPKWKPURVSAJF-LJEWAXOPSA-N,0.6504767455208333
STUWGJZDJHPWGZ-LBPRGKRZSA-N,0.702792613984375
STZYTFJPGGDRJD-NHUWBDDWSA-N,0.25120737579687497
SUBDBMMJDZJVOS-DEOSSOPVSA-N,0.33103055264062503
SUBDBMMJDZJVOS-UHFFFAOYSA-N,0.33103055264062503
SUDAHWBOROXANE-SECBINFHSA-N,0.25394258914583334
SUJUHGSWHZTSEU-FYBSXPHGSA-N,0.6436669466145833
TTWJBBZEZQICBI-UHFFFAOYSA-N,0.23015575076302083
TTZHDVOVKQGIBA-IQWMDFIBSA-N,0.6665550973437501
TXEIIPDJKFWEEC-UHFFFAOYSA-N,0.25439783170312497
TYZROVQLWOKYKF-ZDUSSCGKSA-N,0.581148824765625
TZFNLOMSOLWIDK-JTQLQIEISA-N,0.2986001979322917
UBPYILGKFZZVDX-UHFFFAOYSA-N,0.7822757281510416
UBQNRHZMVUUOMG-UHFFFAOYSA-N,0.1206276353671875
UBZPNQRBUOBBLN-PWRODBHTSA-N,0.48376304647395835
UCFGDBYHRUNTLO-QHCPKHFHSA-N,0.439402478828125
UCJGJABZCDBEDK-UHFFFAOYSA-N,0.682177821484375
UCTWMZQNUQWSLP-VIFPVBQESA-N,0.10663695607552083
UEJJHQNACJXSKW-UHFFFAOYSA-N,0.15230403447656252
UFSKUSARDNFIRC-UHFFFAOYSA-N,0.5948019035416666
UGJMXCAKCUNAIE-UHFFFAOYSA-N,0.11178016849479167
UHSKFQJFRQCDBE-UHFFFAOYSA-N,0.20120570204427082
UHTHHESEBZOYNR-UHFFFAOYSA-N,0.31777280014583337
UIAGMCDKSXEBJQ-UHFFFAOYSA-N,0.1955007156979167
UJLAWZDWDVHWOW-YPMHNXCESA-N,0.7529120963802084
UJVDJAPJQWZRFR-DHIUTWEWSA-N,0.4096161120338542
ULFRLSNUDGIQQP-UHFFFAOYSA-N,0.35391589801822915
ULXXDDBFHOBEHA-CWDCEQMOSA-N,0.5947210761979167
UPNUIXSCZBYVBB-JVFUWBCBSA-N,0.43235934408854165
UQCNKQCJZOAFTQ-ISWURRPUSA-N,0.20309277714843751
UQRORFVVSGFNRO-UTINFBMNSA-N,0.10780337571354166
UREBDLICKHMUKA-CXSFZGCWSA-N,0.5854073192708333
UREBDLICKHMUKA-DVTGEIKXSA-N,0.5854073192708333
URKOMYMAXPYINW-UHFFFAOYSA-N,0.27820213445572917
USUZGMWDZDXMDG-CYBMUJFWSA-N,0.4392783364583333
USZAGAREISWJDP-UHFFFAOYSA-N,0.24258541727604166
UTNUDOFZCWSZMS-YFHOEESVSA-N,0.17837725499479165
UVSMNLNDYGZFPF-UHFFFAOYSA-N,0.21052443044270833
UWKQSNNFCGGAFS-XIFFEERXSA-N,0.7307481341145833
UXNXMBYCBRBRFD-MUUNZHRXSA-N,0.7344297747916667
UZHSEJADLWPNLE-GRGSLBFTSA-N,0.22529806836197916
UZWDCWONPYILKI-UHFFFAOYSA-N,0.8377091856510416
VCKUSRYTPJJLNI-UHFFFAOYSA-N,0.21355515841666664
VCSUIBJKYCVWNF-NRFANRHFSA-N,0.9195947524479168
VDANGULDQQJODZ-UHFFFAOYSA-N,0.17058924390625
VERWOWGGCGHDQE-UHFFFAOYSA-N,0.8864014529427083
VFBILHPIHUPBPZ-UHFFFAOYSA-N,0.4811035349583333
VFCRKLWBYMDAED-REWPJTCUSA-N,0.825985539296875
VGKDLMBJGBXTGI-SJCJKPOMSA-N,0.49325443213541664
VGYFMXBACGZSIL-MCBHFWOFSA-N,0.60136993609375
VHGCDTVCOLNTBX-QGZVFWFLSA-N,0.25920860302604165
VIKNJXKGJWUCNN-XGXHKTLJSA-N,0.239643422484375
VJJPUSNTGOMMGY-MRVIYFEKSA-N,0.18170197426041668
VKHAHZOOUSRJNA-GCNJZUOMSA-N,0.484013482734375
VLCYCQAOQCDTCN-UHFFFAOYSA-N,0.11943272901822917
VMWNQDUVQKEIOC-CYBMUJFWSA-N,0.20016277667447915
VNFPBHJOKIVQEB-UHFFFAOYSA-N,0.3298903640130208
VOBHXZCDAVEXEY-JSGCOSHPSA-N,0.14045766735416668
VOVIALXJUBGFJZ-KWVAZRHASA-N,0.2710106684244792
VOVZXURTCKPRDQ-CQSZACIVSA-N,0.8236525144270833
VPJXQGSRWJZDOB-UHFFFAOYSA-O,0.07902408646354167
VPMRSLWWUXNYRY-PJCFOSJUSA-N,0.30711911040364587
VPPJLAIAVCUEMN-GFCCVEGCSA-N,0.14010902085937502
VREFGVBLTWBCJP-UHFFFAOYSA-N,0.21116324038541667
VSNHCAURESNICA-UHFFFAOYSA-N,0.08450761783072917
VSWBSWWIRNCQIJ-HUUCEWRRSA-N,0.29066265953125
VTRAEEWXHOVJFV-UHFFFAOYSA-N,0.41944843346614585
VUDZSIYXZUYWSC-DBRKOABJSA-N,0.37742986768229164
VWMJHAFYPMOMGF-ZCFIWIBFSA-N,0.5670516734114583
VWUXBMIQPBEWFH-WCCTWKNTSA-N,0.49356203034895835
VWVSBHGCDBMOOT-IIEHVVJPSA-N,0.5715602514322916
VYFYYTLLBUKUHU-UHFFFAOYSA-N,0.09778052147395833
VZZJRYRQSPEMTK-CALCHBBNSA-N,0.8018024116666668
WAEXFXRVDQXREF-UHFFFAOYSA-N,0.34986399484635416
WANIDIGFXJFFEL-SANMLTNESA-N,0.6927575471614583
WAXQNWCZJDTGBU-UHFFFAOYSA-N,0.6031391596614583
WBFUHHBPNXWNCC-UHFFFAOYSA-N,0.19501071912239584
WBGKWQHBNHJJPZ-LECWWXJVSA-N,0.21214796481770834
WCWSTNLSLKSJPK-LKFCYVNXSA-N,0.61677323059375
WDENQIQQYWYTPO-IBGZPJMESA-N,0.7831240793489583
WEAJZXNPAWBCOA-INIZCTEOSA-N,0.6389530569270833
WEQLWGNDNRARGE-DJIMGWMZSA-N,0.1829907959609375
WGFOBBZOWHGYQH-MXHNKVEKSA-N,0.39595949605729164
WIGIZIANZCJQQY-RUCARUNLSA-N,0.5035247117317708
WIJZXSAJMHAVGX-DHLKQENFSA-N,0.647815033125
WINHZLLDWRZWRT-ATVHPVEESA-N,0.65957713609375
WJBLNOPPDWQMCH-MBPVOVBZSA-N,0.34685877555729167
WJOHZNCJWYWUJD-IUGZLZTKSA-N,0.44387861609375
WMDSZGFJQKSLLH-RBBKRZOGSA-N,0.5079514795026042
WOSKHXYHFSIKNG-UHFFFAOYSA-N,0.8116154030468751
WOXKDUGGOYFFRN-IIBYNOLFSA-N,0.602986788140625
WPVFJKSGQUFQAP-GKAPJAKFSA-N,0.17230892568229164
WRFHGDPIDHPWIQ-UHFFFAOYSA-N,0.6398985666666667
WSEQXVZVJXJVFP-FQEVSTJZSA-N,0.27014185009635416
WSEQXVZVJXJVFP-UHFFFAOYSA-N,0.27014185009635416
WSNODXPBBALQOF-VEJSHDCNSA-N,0.459308209828125
WTDRDQBEARUVNC-LURJTMIESA-N,0.16390654446875
WVLHHLRVNDMIAR-IBGZPJMESA-N,0.42013104705729165
WVLOADHCBXTIJK-YNHQPCIGSA-N,0.24192755326562498
WWSWYXNVCBLWNZ-QIZQQNKQSA-N,0.5846164480468751
WWYNJERNGUHSAO-XUDSTZEESA-N,0.2388156944895833
WXCXUHSOUPDCQV-UHFFFAOYSA-N,0.3342609730026042
WXXSNCNJFUAIDG-UHFFFAOYSA-N,0.71793521078125
WYQFJHHDOKWSHR-MNOVXSKESA-N,0.7093533396614583
WYQPLTPSGFELIB-JTQPXKBDSA-N,0.5731843982552084
WYWIFABBXFUGLM-UHFFFAOYSA-N,0.16448896533072918
WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,0.3791907637890625
XAYGBKHKBBXDAK-UHFFFAOYSA-N,0.4161490658854166
XDXWLKQMMKQXPV-QYQHSDTDSA-N,0.45366113768229166
XEDHVZKDSYZQBF-UHFFFAOYSA-N,0.5647372728125
XFALPSLJIHVRKE-GFCCVEGCSA-N,0.47094692646614583
XFYDIVBRZNQMJC-UHFFFAOYSA-N,0.2465170665104167
XGALLCVXEZPNRQ-UHFFFAOYSA-N,0.4214635559375
XHOLNRLADUSQLD-UHFFFAOYSA-N,0.6956701034895834
XIQVNETUBQGFHX-UHFFFAOYSA-N,0.27301169810937503
XJGVXQDUIWGIRW-UHFFFAOYSA-N,0.27249611222135417
XKLMZUWKNUAPSZ-UHFFFAOYSA-N,0.278847767796875
XMAYWYJOQHXEEK-ZEQKJWHPSA-N,0.42673718317708337
XMXHEBAFVSFQEX-UHFFFAOYSA-N,0.40667230330729165
XOFYZVNMUHMLCC-ZPOLXVRWSA-N,0.25584279356510414
XPIJWUTXQAGSLK-UHFFFAOYSA-N,0.6800696174739583
XPOQHMRABVBWPR-ZDUSSCGKSA-N,0.3561858386171875
XQSPYNMVSIKCOC-NTSWFWBYSA-N,0.16968627652604165
XRQDFNLINLXZLB-CKIKVBCHSA-N,0.2979612386875
XRVDGNKRPOAQTN-FQEVSTJZSA-N,0.8109251580208333
XSFJVAJPIHIPKU-XWCQMRHXSA-N,0.38229297230208337
XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,0.630892452890625
XUBOMFCQGDBHNK-UHFFFAOYSA-N,0.3421068137864583
XUFQPHANEAPEMJ-UHFFFAOYSA-N,0.48918331668229165
XUKUURHRXDUEBC-KAYWLYCHSA-N,0.7156853677083334
XUZMWHLSFXCVMG-UHFFFAOYSA-N,0.8122054257291667
XWLUWCNOOVRFPX-UHFFFAOYSA-N,0.19651316063020832
XWLXKKNPFMNSFA-HGQWONQESA-N,0.2866975077395833
XXSMGPRMXLTPCZ-UHFFFAOYSA-N,0.31538589571614584
XYFPWWZEPKGCCK-GOSISDBHSA-N,0.6676754411197917
XYLJNLCSTIOKRM-UHFFFAOYSA-N,0.2639396419375
XZWYZXLIPXDOLR-UHFFFAOYSA-N,0.109782371375
XZXHXSATPCNXJR-ZIADKAODSA-N,0.641651703828125
YALNUENQHAQXEA-UHFFFAOYSA-N,0.6658264282291667
YASAKCUCGLMORW-UHFFFAOYSA-N,0.390054093578125
YBBLVLTVTVSKRW-UHFFFAOYSA-N,0.4136107548541667
YBSJFWOBGCMAKL-UHFFFAOYSA-N,0.7043730690364584
YFGHCGITMMYXAQ-LJQANCHMSA-N,0.11822925205729166
YHGSTSNEOJUIRN-UHFFFAOYSA-N,0.31877210053125
YIBOMRUWOWDFLG-ONEGZZNKSA-N,0.7045003964322917
YIMYDTCOUQIDMT-SNAWJCMRSA-N,0.131496625609375
YIQPUIGJQJDJOS-UHFFFAOYSA-N,0.36611078312499995
YKPUWZUDDOIDPM-SOFGYWHQSA-N,0.17051921629166666
YLXDSYKOBKBWJQ-LBPRGKRZSA-N,0.3439459979453125
YMARZQAQMVYCKC-OEMFJLHTSA-N,0.466540732578125
YMDXZJFXQJVXBF-STHAYSLISA-N,0.11895854590625
YMTINGFKWWXKFG-UHFFFAOYSA-N,0.252015660359375
YQEZLKZALYSWHR-ZDUSSCGKSA-N,0.2919374602786458
YQNQNVDNTFHQSW-UHFFFAOYSA-N,0.20237630401302084
YQNWZWMKLDQSAC-UHFFFAOYSA-N,0.3448218238619791
YREYEVIYCVEVJK-UHFFFAOYSA-N,0.355765051015625
YTAOBBFIOAEMLL-REQDGWNSSA-N,0.5066966188932291
YTFHCXIPDIHOIA-DHZHZOJOSA-N,0.674304131796875
YWGDOWXRIALTES-NRFANRHFSA-N,0.29999507456770835
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,0.16994518942447914
YXRDKMPIGHSVRX-OOJCLDBCSA-N,0.2529761289583333
ZAFYATHCZYHLPB-UHFFFAOYSA-N,0.28041191634635415
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,0.35989319535416664
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,0.8193458273958334
ZBMZVLHSJCTVON-UHFFFAOYSA-N,0.18214995984635418
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,0.7742047785677083
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,0.23493338274218747
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,0.26022118873177086
ZEUITGRIYCTCEM-KRWDZBQOSA-N,0.24997523216666664
ZFMITUMMTDLWHR-UHFFFAOYSA-N,0.15081579811458332
ZGLHBRQAEXKACO-XJRQOBMKSA-N,0.5979097045833334
ZIAOVIPSKUPPQW-UHFFFAOYSA-N,0.5240237663046875
ZISJNXNHJRQYJO-CMDGGOBGSA-N,0.248196313515625
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,0.46822567578124996
ZKLPARSLTMPFCP-OAQYLSRUSA-N,0.2729061418984375
ZKLPARSLTMPFCP-UHFFFAOYSA-N,0.2729061418984375
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,0.4795407002447916
ZPUCINDJVBIVPJ-LJISPDSOSA-N,0.26515178000781253
ZRVUJXDFFKFLMG-UHFFFAOYSA-N,0.288287170953125
ZSBOMTDTBDDKMP-OAHLLOKOSA-N,0.36719330575520837
ZSKVGTPCRGIANV-ZXFLCMHBSA-N,0.3135777727109375
ZSWMIFNWDQEXDT-ZESJGQACSA-N,0.637440796484375
ZVHNDZWQTBEVRY-UHFFFAOYSA-N,0.7192900315104166
ZWUQVNSJSJHFPS-XFXZXTDPSA-N,0.34237334171875
ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,0.3534379087994792
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,0.29272158014843747
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,0.12000640677083334
