model,rows,positives,prevalence,micro_auroc,micro_auprc,brier,ece_15,target_groups_with_both_classes,target_macro_auroc,target_macro_auprc,target_macro_recall_at_5,target_macro_ndcg_at_5,target_macro_recall_at_10,target_macro_ndcg_at_10,target_macro_recall_at_20,target_macro_ndcg_at_20,drug_groups_with_both_classes,drug_macro_auroc,drug_macro_auprc,drug_macro_recall_at_5,drug_macro_ndcg_at_5,drug_macro_recall_at_10,drug_macro_ndcg_at_10,drug_macro_recall_at_20,drug_macro_ndcg_at_20
DTIAM_RAW,2823,202,0.07155508324477507,0.6733957638419317,0.1755149865485589,0.60349602237848,0.7199463723414805,63,0.6181524124310173,0.30409489486235186,0.27370874275636176,0.26557039067374705,0.5409423028470647,0.36800825732839026,0.8293272864701436,0.4641633590895442,33,0.6601915854649137,0.38674816911584264,0.3066266729903094,0.39518077780382,0.39165195074285986,0.3963264853835113,0.6283457619821256,0.4712086456633549
BIOMASTER_ROUTED_STACK,2823,202,0.07155508324477507,0.599774857302594,0.158110569613355,0.15128922033342004,0.25922685081907026,63,0.5398657751251241,0.3121198595348047,0.2987528344671201,0.28773836373162187,0.5100277147896196,0.36996002791071864,0.7605694129503654,0.4538425872428198,33,0.6062916309511871,0.37639629290646726,0.3387099432553978,0.38963737469684967,0.417207708116799,0.3906411801187963,0.5274890093071911,0.4298218944950822
BIOMASTER_V10_GRAPH,2823,202,0.07155508324477507,0.6443245907955923,0.1857960597617742,0.16261359122222357,0.2720678602676711,63,0.5497830102129111,0.3105592961772574,0.2627362055933485,0.2660653034538028,0.45713025951121194,0.33883057946557626,0.800957420005039,0.4547721588568894,33,0.680509412158257,0.3978214267431311,0.39146126600672054,0.4289921396123087,0.5051151542060633,0.450716121214896,0.6774614610978248,0.4989457448293454
BIOMASTER_FULL_FIT_DIRECTIONAL,2823,202,0.07155508324477507,0.6856652853381484,0.15602205562719754,0.5176654615409032,0.5272126532778605,63,0.6835453980265054,0.3269247682789996,0.4070168808264046,0.3203143400093823,0.6294910556815319,0.4113296371878963,0.8726505416981608,0.4977071602837374,33,0.6710509676664679,0.39426957813683916,0.30704975159520614,0.3889653127125222,0.42201828474555747,0.40688930252758265,0.6569275842003115,0.4763807524641198
BIOMASTER_FULL_FIT_V10_BORDA_DIAGNOSTIC,2823,202,0.07155508324477507,0.6918378217066269,0.20905427026683113,0.3646104196620413,0.5246196618785082,63,0.6139561884340534,0.3201636419985381,0.32338120433358525,0.29498341909607223,0.5469009826152683,0.3808364783369035,0.8342907533383723,0.47983726914086117,33,0.6799492038280491,0.3831964951755014,0.3155094400548946,0.38876280358762205,0.5107537916628826,0.4368717468351704,0.6787311005492823,0.49016139796249236
INDEPENDENT_VALIDATION_RANK,2823,202,0.07155508324477507,0.6028724581729443,0.1577512800058889,0.07174030790140036,0.07350620245196855,63,0.5409085269281638,0.31248367131856525,0.3303224993701184,0.3041037131473447,0.49239103048626853,0.36404115859912617,0.7649785840262031,0.4564373075166555,33,0.6274428564519031,0.38025377713438246,0.34342374796920255,0.39210056050979364,0.41704120795029886,0.3919768419275125,0.5501663319845138,0.43797409459960845
BIOMASTER_INDEPENDENT_BORDA,2823,202,0.07155508324477507,0.6614010599839076,0.17913534367683132,0.3101847696619339,0.47014545753873677,63,0.548142750400566,0.26199457853941205,0.19443184681279918,0.19310539495344872,0.5110733182161754,0.315908384517128,0.8271478961955152,0.42387072146609955,33,0.6792512721146831,0.41242127422578856,0.3000575182393364,0.3960202533579634,0.47914244005153095,0.44505686993444243,0.6195602713784532,0.49150890799615976
BIOMASTER_INDEPENDENT_NEW_HEAD_BORDA,2823,202,0.07155508324477507,0.6627430388975563,0.18107322363675205,0.35956479028274335,0.5212794196126743,63,0.5496788691453544,0.27141035141505465,0.23111615016376919,0.22015081539718487,0.4938145628621819,0.3208533072411571,0.8174477198286721,0.43054935180008397,33,0.6906899896444647,0.41238672307554913,0.29523658160021793,0.39753722643521255,0.48634651543742446,0.45252456980526024,0.6476987995169813,0.4975470982679726
BIOMASTER_SYSTEM_BORDA,2823,202,0.07155508324477507,0.6932912387003676,0.2185278959626308,0.35259184439449703,0.5188124281861015,63,0.5906166152045267,0.2868657166927936,0.26200554295792383,0.2380811164653388,0.509397833207357,0.33703135572181364,0.7992819349962208,0.43565957820112433,33,0.7082721442258639,0.4376582129253918,0.33464363918909373,0.433689864263413,0.4609972519063428,0.4628090112362823,0.6575898175898176,0.5225626958124865
