scope,query,entity,model_a,model_b,n,spearman,top10_overlap,top10_tie_expected,top10_chance
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3024,dtiam,conplex,720,0.1433640621591764,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3024,dtiam,probematch,720,0.19212690020559195,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3026,dtiam,biomaster,720,0.14460040746127784,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3026,dtiam,drugclip,720,-0.11895151633898098,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3026,dtiam,conplex,720,-0.2071093518753497,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3026,dtiam,probematch,720,0.2106965785504357,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3028,dtiam,biomaster,720,-0.08068415840184379,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3028,dtiam,drugclip,720,0.20381357025789476,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3028,dtiam,conplex,720,0.12751392869065478,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3028,dtiam,probematch,720,-0.1094291045099126,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3045,dtiam,biomaster,720,-0.14876587689875234,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3045,dtiam,drugclip,720,-0.01850961810309086,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3045,dtiam,conplex,720,0.18247070814935026,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3045,dtiam,probematch,720,0.15579172376320358,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3055,dtiam,biomaster,720,-0.08810598407441202,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3055,dtiam,drugclip,720,0.0008472400065686251,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3055,dtiam,conplex,720,0.22218788652430163,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3055,dtiam,probematch,720,-0.05097013924635988,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3076,dtiam,biomaster,720,0.019502707812336602,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3076,dtiam,drugclip,720,0.05640668529833814,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3076,dtiam,conplex,720,0.1725211150931445,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3076,dtiam,probematch,720,-0.13936322482775124,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL308,dtiam,biomaster,720,-0.08198897713504132,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL308,dtiam,drugclip,720,0.1975716273668866,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL308,dtiam,conplex,720,0.20176779527357974,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL308,dtiam,probematch,720,-0.12245610481354784,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3094,dtiam,biomaster,720,-0.1338588734453551,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3094,dtiam,drugclip,720,-0.1361017084742227,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3094,dtiam,conplex,720,0.18389574146004972,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3094,dtiam,probematch,720,-0.12431385997603936,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3105,dtiam,biomaster,720,0.05398149393450202,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3105,dtiam,drugclip,720,0.20463735664204452,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3105,dtiam,conplex,720,0.08524847643059762,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3105,dtiam,probematch,720,0.1402622658953351,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3106,dtiam,biomaster,720,-0.12416812279930943,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3106,dtiam,drugclip,720,-0.05971424083939749,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3106,dtiam,conplex,720,0.063554008729122,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3106,dtiam,probematch,720,-0.0641644812989072,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3116,dtiam,biomaster,720,-0.11597002977468775,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3116,dtiam,drugclip,720,0.22743641562612874,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3116,dtiam,conplex,720,0.19479851199801942,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3116,dtiam,probematch,720,-0.08081093155051058,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3117,dtiam,biomaster,720,-0.04782071440167934,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3117,dtiam,drugclip,720,0.23836305482515813,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3117,dtiam,conplex,720,0.02128941293045093,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3117,dtiam,probematch,720,-0.07409235626592607,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3119,dtiam,biomaster,720,0.11902043044405945,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3119,dtiam,drugclip,720,-0.20787307240339886,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3119,dtiam,conplex,720,-0.10046796678607121,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3119,dtiam,probematch,720,0.09389947891564793,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3130,dtiam,biomaster,720,0.10048907875802805,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3130,dtiam,drugclip,720,0.13971160516021222,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3130,dtiam,conplex,720,0.05221402937612572,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3130,dtiam,probematch,720,0.3303125901865378,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3142,dtiam,biomaster,720,0.045387935573976426,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3142,dtiam,drugclip,720,0.12029153961850969,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3142,dtiam,conplex,720,0.07299849798744915,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3142,dtiam,probematch,720,0.17267182482987384,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3145,dtiam,biomaster,720,0.08146883398178184,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3145,dtiam,drugclip,720,-0.003701460656721214,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3145,dtiam,conplex,720,0.07875175329975419,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3145,dtiam,probematch,720,0.2350924560201789,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3172,dtiam,biomaster,720,-0.11478233354524962,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3172,dtiam,drugclip,720,-0.10214464086857726,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3172,dtiam,conplex,720,0.08216301256077205,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3172,dtiam,probematch,720,-0.15738096113041944,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3192,dtiam,biomaster,720,0.05364754907355037,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3192,dtiam,drugclip,720,0.12390080937422206,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3192,dtiam,conplex,720,0.08339834049419811,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3192,dtiam,probematch,720,-0.08289866904229334,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3201,dtiam,biomaster,720,0.12104088205103404,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3201,dtiam,drugclip,720,0.21204006897872793,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3201,dtiam,conplex,720,0.1723145169264145,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3201,dtiam,probematch,720,0.09379945013388179,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL321,dtiam,biomaster,720,-0.07713689044302613,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL321,dtiam,drugclip,720,-0.09380114731295028,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL321,dtiam,conplex,720,-0.043530818483595,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL321,dtiam,probematch,720,0.11513154978474675,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3234,dtiam,biomaster,720,0.0797915543634274,4,4.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3234,dtiam,drugclip,720,0.13985034965308182,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3234,dtiam,conplex,720,0.056769813522612914,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3234,dtiam,probematch,720,0.08959536143611566,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3238,dtiam,biomaster,720,-0.038770735035889625,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3238,dtiam,drugclip,720,0.11554972835472826,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3238,dtiam,conplex,720,0.05669292334604055,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3238,dtiam,probematch,720,0.07314728298585443,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3242,dtiam,biomaster,720,0.010267687252359065,4,4.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3242,dtiam,drugclip,720,0.039419784387586,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3242,dtiam,conplex,720,0.01487261406282505,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3242,dtiam,probematch,720,0.0991076620050734,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL325,dtiam,biomaster,720,-0.08703819321137586,4,4.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL325,dtiam,drugclip,720,-0.005459501754878337,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL325,dtiam,conplex,720,0.14436889236393946,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL325,dtiam,probematch,720,0.07433603924210622,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3267,dtiam,biomaster,720,0.04719957117326057,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3267,dtiam,drugclip,720,0.31080536275194665,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3267,dtiam,conplex,720,0.06781200120155724,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3267,dtiam,probematch,720,0.28552064231297847,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3273,dtiam,biomaster,720,0.10121254022270162,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3273,dtiam,drugclip,720,-0.05675168985238377,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3273,dtiam,conplex,720,0.07078690394669614,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3273,dtiam,probematch,720,-0.017596293215258532,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3286067,dtiam,biomaster,720,-0.0851274222526285,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3286067,dtiam,drugclip,720,-0.10501053206696565,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3286067,dtiam,conplex,720,0.08849090187392974,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3286067,dtiam,probematch,720,-0.02524532485031306,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL331,dtiam,biomaster,720,-0.06376491773561586,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL331,dtiam,drugclip,720,0.1170156360188778,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL331,dtiam,conplex,720,0.18830611835080807,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL331,dtiam,probematch,720,0.09485475990664209,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3310,dtiam,biomaster,720,-0.018921720271924812,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3310,dtiam,drugclip,720,-0.049657298610966245,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3310,dtiam,conplex,720,0.11306547057575338,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3310,dtiam,probematch,720,0.026060430661394907,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL332,dtiam,biomaster,720,-0.07151416176419943,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL332,dtiam,drugclip,720,0.26249438887355114,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL332,dtiam,conplex,720,-0.020698766599256062,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL332,dtiam,probematch,720,0.015887763661558394,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL333,dtiam,biomaster,720,-0.0747896956357192,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL333,dtiam,drugclip,720,-0.19139615516038963,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL333,dtiam,conplex,720,-0.06372436865894983,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL333,dtiam,probematch,720,-0.05357111180514635,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3338,dtiam,biomaster,720,0.006040810797996344,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3338,dtiam,drugclip,720,-0.037316577984030125,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3338,dtiam,conplex,720,0.016746673740553563,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3338,dtiam,probematch,720,0.21276705773855267,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3357,dtiam,biomaster,720,0.05774696578003182,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3357,dtiam,drugclip,720,0.15121595257204995,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3357,dtiam,conplex,720,0.058532388914516086,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3357,dtiam,probematch,720,0.009301491244488706,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3385,dtiam,biomaster,720,-0.09320540279832296,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3385,dtiam,drugclip,720,-0.0018207823512761305,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3385,dtiam,conplex,720,0.15291991236215272,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3385,dtiam,probematch,720,-0.004277706032216244,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3391681,dtiam,biomaster,720,-0.045524043744655046,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3391681,dtiam,drugclip,720,-0.11306415878266388,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3391681,dtiam,conplex,720,0.0692280163734452,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3391681,dtiam,probematch,720,-0.04417665805315387,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL340,dtiam,biomaster,720,-0.007011813271324705,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL340,dtiam,drugclip,720,-0.21947200591140678,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL340,dtiam,conplex,720,-0.03925277626329529,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL340,dtiam,probematch,720,0.014948525527905692,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3425389,dtiam,biomaster,720,-0.09037775434683952,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3425389,dtiam,drugclip,720,0.10856424615504304,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3425389,dtiam,conplex,720,0.1446775676620244,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3425389,dtiam,probematch,720,-0.11260289885004876,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3430865,dtiam,biomaster,720,-0.1274679622754195,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3430865,dtiam,drugclip,720,0.07430011131468602,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3430865,dtiam,conplex,720,-0.08250471576808888,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3430865,dtiam,probematch,720,-0.18998234700978323,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3439,dtiam,biomaster,720,8.982785611811927e-05,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3439,dtiam,drugclip,720,-0.046716031103104336,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3439,dtiam,conplex,720,-0.01702469148425824,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3439,dtiam,probematch,720,-0.18147855220483453,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3474,dtiam,biomaster,720,-0.021767855129015946,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3474,dtiam,drugclip,720,0.23962086986270614,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3474,dtiam,conplex,720,-0.09993932264967258,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3474,dtiam,probematch,720,-0.09740365256825026,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3514,dtiam,biomaster,720,-0.0010800240410078672,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3514,dtiam,drugclip,720,-0.15271954035336857,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3514,dtiam,conplex,720,0.03732189098743869,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3514,dtiam,probematch,720,0.3758611620784454,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3522,dtiam,biomaster,720,0.1525797188264331,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3522,dtiam,drugclip,720,0.22946877890836886,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3522,dtiam,conplex,720,-0.07996207763845845,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3522,dtiam,probematch,720,0.18167519933509452,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3535,dtiam,biomaster,720,-0.027620779745496798,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3535,dtiam,drugclip,720,-0.053963666609442074,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3535,dtiam,conplex,720,0.16809114531109903,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3535,dtiam,probematch,720,0.0731907662268708,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3553,dtiam,biomaster,720,0.023884387819744682,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3553,dtiam,drugclip,720,-0.006581546199589276,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3553,dtiam,conplex,720,0.15395916479429983,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3553,dtiam,probematch,720,0.10931890945735537,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3572,dtiam,biomaster,720,-0.008996497702232249,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3572,dtiam,drugclip,720,-0.07867852806962596,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3572,dtiam,conplex,720,-0.005719237488242843,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3572,dtiam,probematch,720,0.18169008491039257,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3576,dtiam,biomaster,720,0.09771394777360577,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3576,dtiam,drugclip,720,0.27347814302834067,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3576,dtiam,conplex,720,0.06947406430852253,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3576,dtiam,probematch,720,-0.05101556716907299,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3587,dtiam,biomaster,720,0.03541050096479358,4,4.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3587,dtiam,drugclip,720,-0.001214347871666959,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3587,dtiam,conplex,720,0.16252290046822504,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3587,dtiam,probematch,720,0.12215440863767862,2,2.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3623,dtiam,biomaster,720,-0.10652318622459969,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3623,dtiam,drugclip,720,-0.07359404314641899,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3623,dtiam,conplex,720,-0.03327098586692095,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3623,dtiam,probematch,720,-0.029617295475993274,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3629,dtiam,biomaster,720,-0.012687831023707507,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3629,dtiam,drugclip,720,0.119621769105775,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3629,dtiam,conplex,720,0.171513014269907,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3629,dtiam,probematch,720,0.02655504692665639,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3632452,dtiam,biomaster,720,-0.03863403177358213,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3632452,dtiam,drugclip,720,0.045559971672075227,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3632452,dtiam,conplex,720,0.02250055102434369,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3632452,dtiam,probematch,720,-0.12831266241060899,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3650,dtiam,biomaster,720,0.06804162710944281,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3650,dtiam,drugclip,720,0.09191968132587496,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3650,dtiam,conplex,720,0.09973994872444225,3,3.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3650,dtiam,probematch,720,0.15936863427153483,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3670,dtiam,biomaster,720,0.008781412391770469,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3670,dtiam,drugclip,720,-0.33910538126487644,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3670,dtiam,conplex,720,-0.14728865994154278,1,1.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3670,dtiam,probematch,720,-0.035331170172033584,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3687,dtiam,biomaster,720,-0.016375659965684953,0,0.0,0.1388888888888889
FIVE_FIXED_382_TARGETS,target_id,CHEMBL3687,dtiam,drugclip,720,0.24107783975162275,0,0.0,0.1388888888888889
