epoch,updates,loss,seconds,kind
0,20,0.31442295559463673,83.73574943467975,bce_only
0,40,0.043522311725837426,164.48973257653415,bce_only
0,60,0.0979985561069725,244.80033032689244,bce_only
0,80,0.009189123265514354,324.1949054757133,bce_only
0,100,0.20976330171720292,504.93194013647735,bce_plus_weighted_ranking
0,120,0.12250793387033809,584.868037328124,bce_only
0,140,0.03384253285264549,664.9609805205837,bce_only
0,160,0.11499364412929935,745.8004051707685,bce_only
0,180,0.09511390684542675,826.3057813839987,bce_only
0,200,0.896496314732758,1004.3373877862468,bce_plus_weighted_ranking
0,220,0.14080680263907652,1084.8063577581197,bce_only
0,240,0.0179980947743843,1164.1004178840667,bce_only
0,260,0.1656322886410635,1245.0002890136093,bce_only
0,280,0.024086555419216893,1324.345740810968,bce_only
0,300,0.9105697141137625,1501.020444531925,bce_plus_weighted_ranking
0,320,0.010829680407823616,1582.0024088406935,bce_only
0,340,0.015899337795076462,1661.8231018939987,bce_only
0,360,0.023130338195642253,1741.1552220862359,bce_only
0,380,0.1666053426635017,1821.0417672097683,bce_only
0,400,0.6092414709719378,2002.9125641975552,bce_plus_weighted_ranking
0,420,0.012858544099003666,2083.6788583835587,bce_only
0,440,0.15223322217480018,2163.629546415992,bce_only
0,460,0.12698264235621082,2242.8009373880923,bce_only
0,480,0.011797582786016392,2322.599786934443,bce_only
0,500,0.8732862837820221,2503.27525926847,bce_plus_weighted_ranking
0,520,0.021626874966614196,2582.9215608034283,bce_only
0,540,0.06054542017398035,2663.31651054509,bce_only
0,560,0.1408407507890388,2742.967093174346,bce_only
0,580,0.071998575689463,2822.985381464474,bce_only
0,600,0.6553954247565343,3000.6694108648226,bce_plus_weighted_ranking
0,620,0.0019370335876374156,3081.884557371959,bce_only
0,640,0.016363506766197133,3162.7451291130856,bce_only
0,660,0.0004065983487180347,3243.15980277583,bce_only
0,680,0.06687305264483712,3323.6288730436936,bce_only
0,700,0.8286387491345977,3505.768405335024,bce_plus_weighted_ranking
0,720,0.03220722654896235,3586.044922082685,bce_only
0,740,0.05096607579889678,3666.546549100429,bce_only
0,760,0.022635894376207943,3747.5081746485084,bce_only
0,780,0.0036250695194439686,3827.7926894864067,bce_only
0,800,0.9382404084099107,4007.6084603825584,bce_plus_weighted_ranking
0,820,0.06416473953754576,4088.0442645177245,bce_only
0,840,0.07810762191923004,4168.009085758589,bce_only
0,860,0.073592306194314,4247.857948213816,bce_only
0,880,0.05536407593945114,4328.088241830468,bce_only
0,900,0.6562521264091288,4507.688300135545,bce_plus_weighted_ranking
0,920,0.14938669361072243,4588.626057111658,bce_only
0,940,0.07947648258391382,4669.031439567916,bce_only
0,960,0.06958111865424144,4748.989167927764,bce_only
0,980,0.007692007157629632,4830.355861457996,bce_only
0,1000,0.5833972193636896,5014.046542079188,bce_plus_weighted_ranking
0,1020,0.08866762023785668,5095.132945368066,bce_only
0,1040,0.08186215557589094,5175.534653504379,bce_only
0,1060,0.006476344210341267,5256.144533949904,bce_only
0,1080,0.012830949702333783,5335.333602053113,bce_only
0,1100,0.8041991392459522,5514.756204050034,bce_plus_weighted_ranking
0,1120,0.010718549982357217,5594.629993507639,bce_only
0,1140,0.041204355659715475,5674.231603958644,bce_only
0,1160,0.011513865250208255,5754.210515874438,bce_only
0,1180,0.20577855710564563,5833.797134665772,bce_only
0,1200,0.6904407455015189,6013.020391632803,bce_plus_weighted_ranking
0,1220,0.06686600800287579,6092.9996822671965,bce_only
0,1240,0.08974457574777261,6173.920940361917,bce_only
0,1260,0.010836903731956227,6255.920105187222,bce_only
0,1280,0.036378989890067714,6336.767112086527,bce_only
0,1300,0.6985251950259226,6514.748866752721,bce_plus_weighted_ranking
0,1320,0.006530856194331136,6593.9569090669975,bce_only
0,1340,0.043100353003865166,6675.645048188046,bce_only
0,1360,0.029457184414923177,6756.831393129192,bce_only
0,1380,0.000913846408820973,6836.89886815194,bce_only
0,1400,0.8174276950376225,7017.408875129186,bce_plus_weighted_ranking
0,1420,0.09673554731875811,7097.979459919967,bce_only
0,1440,0.1145254224919654,7177.500758732669,bce_only
0,1460,0.05767843700687081,7257.743991186842,bce_only
0,1480,0.04634908716093378,7337.934512748383,bce_only
0,1500,0.7357210552438573,7515.432663002983,bce_plus_weighted_ranking
0,1520,0.040196771697765143,7595.695226554759,bce_only
0,1540,0.02760880889627515,7676.4558541905135,bce_only
0,1560,0.013021836696395894,7756.537803852931,bce_only
0,1580,0.008878858877267248,7836.679267000407,bce_only
0,1600,1.6087315419422907,8016.403332714923,bce_plus_weighted_ranking
0,1620,0.05871652166320018,8096.509474358521,bce_only
0,1640,0.004379733486644,8176.117341942154,bce_only
0,1660,0.0593506925068823,8255.371265732683,bce_only
0,1680,0.04569429507512268,8335.711904372089,bce_only
0,1700,0.9937190318196372,8517.025176348165,bce_plus_weighted_ranking
0,1720,0.05899282447887799,8597.275118120015,bce_only
0,1740,0.024282060148493656,8678.139844494872,bce_only
0,1760,0.008139218103679013,8759.413879198022,bce_only
0,1780,0.003491679628609745,8839.536515661515,bce_only
0,1800,0.5572474832753187,9019.863118843175,bce_plus_weighted_ranking
0,1820,0.10694308283217424,9101.03997015208,bce_only
0,1840,0.0864737502644175,9181.639839462936,bce_only
0,1860,0.009765931167748931,9262.846987651661,bce_only
0,1880,0.07345393939067435,9343.321545157582,bce_only
0,1900,0.45528576128856457,9522.06882319972,bce_plus_weighted_ranking
0,1920,0.02728877298744692,9602.221812061965,bce_only
0,1940,0.014994294149573761,9682.40137495473,bce_only
0,1960,0.02268108324096829,9762.7781344885,bce_only
0,1980,0.11563830090381089,9843.137866924517,bce_only
0,2000,0.2943913283057782,10022.481118598022,bce_plus_weighted_ranking
0,2020,0.0897838346777462,10103.247690101154,bce_only
0,2040,0.03940767288179359,10184.137764113024,bce_only
0,2060,0.04934718766867263,10264.135822455399,bce_only
0,2080,0.10988860694868663,10344.531360958703,bce_only
0,2100,0.6776312943965195,10525.484741011634,bce_plus_weighted_ranking
0,2120,0.004275720290877416,10605.791120130569,bce_only
0,2140,0.016208054296271257,10686.134456193075,bce_only
0,2160,0.08065433155138635,10767.032578561455,bce_only
0,2180,0.0746788979856774,10847.318193451501,bce_only
0,2200,0.6178090813205017,11019.599084468558,bce_plus_weighted_ranking
0,2220,0.010421250991157649,11101.554339071736,bce_only
0,2240,0.0682442026118224,11182.558949327096,bce_only
0,2260,0.021137533492151306,11262.922723161057,bce_only
0,2280,0.06458922720685223,11343.486668341793,bce_only
0,2300,0.6764990570620739,11522.109878981486,bce_plus_weighted_ranking
0,2320,0.07244864399137896,11601.8596415082,bce_only
0,2340,0.06940246559850038,11681.329499736428,bce_only
0,2360,0.020435804469684626,11761.547232638113,bce_only
0,2380,0.10064504921240314,11841.245626222342,bce_only
0,2400,1.5927822141305796,12020.557249666192,bce_plus_weighted_ranking
0,2420,0.018560874455147314,12100.73544451408,bce_only
0,2440,0.20202365979173464,12181.25769152958,bce_only
0,2460,0.06202905484542498,12260.892091781832,bce_only
0,2480,0.00817225163848434,12340.701829966158,bce_only
0,2500,0.5687942389845944,12517.280978959054,bce_plus_weighted_ranking
0,2520,0.18732539626103062,12597.297469585203,bce_only
0,2540,0.010906375063996165,12677.279193479568,bce_only
0,2560,0.020812609997960863,12756.731154780835,bce_only
0,2580,0.02397806431247318,12837.207393129356,bce_only
0,2600,0.6508182310994926,13017.857981619425,bce_plus_weighted_ranking
0,2620,0.011148056867568812,13097.79574216716,bce_only
0,2640,0.024187476854876877,13177.572019434534,bce_only
0,2660,0.007863017815793683,13257.919408640824,bce_only
0,2680,0.03253296362606761,13337.551140085794,bce_only
0,2700,1.110469565984431,13516.854749695398,bce_plus_weighted_ranking
0,2720,0.018963115316182666,13596.558950228617,bce_only
0,2740,0.048738777738662975,13675.940275253728,bce_only
0,2760,0.06511380507322428,13755.7431399934,bce_only
0,2780,0.04663420499309723,13835.593464981765,bce_only
0,2800,0.0026338764971001183,14015.880485291593,bce_plus_weighted_ranking
0,2820,0.08208438553356245,14095.971660546027,bce_only
0,2840,0.031157524492982702,14175.167298262008,bce_only
0,2860,0.06976818996849943,14255.81148264464,bce_only
0,2880,0.010812389072725637,14336.071131353267,bce_only
0,2900,1.0767004534163789,14518.179716066457,bce_plus_weighted_ranking
0,2920,0.017999272440874847,14597.245200264268,bce_only
0,2940,0.04451219192372946,14674.572461787611,bce_only
0,2960,0.011182781036609413,14751.645926677622,bce_only
0,2980,0.00838877331148069,14830.062356999144,bce_only
0,3000,0.20615829897712956,15003.553134991787,bce_plus_weighted_ranking
0,3020,0.1718611218159367,15080.961169986054,bce_only
0,3040,0.09523658358807552,15159.014832604676,bce_only
0,3060,0.015409709585412656,15236.582857973874,bce_only
0,3080,0.10826573130327688,15314.986048232764,bce_only
0,3100,1.0968994537462322,15492.13322864566,bce_plus_weighted_ranking
0,3120,0.003984556810337381,15569.474549781531,bce_only
0,3140,0.05510802669004988,15648.049473201856,bce_only
0,3160,0.009928132471486606,15726.617962832563,bce_only
0,3180,0.023510967422794238,15804.438123310916,bce_only
0,3200,1.0579835006016083,15981.33836496342,bce_plus_weighted_ranking
0,3220,0.02981367012591818,16059.912104983814,bce_only
0,3240,0.02008034737741582,16137.997135214508,bce_only
0,3260,0.08751783163904747,16216.241167093627,bce_only
0,3280,0.20328080983904329,16294.001212120987,bce_only
0,3300,0.6921176662665403,16474.008399516344,bce_plus_weighted_ranking
0,3320,0.10654989180750363,16552.68789692782,bce_only
0,3340,0.012347149682454983,16630.654725917615,bce_only
0,3360,0.01292061320589255,16709.36853983812,bce_only
0,3380,0.11694427671318408,16787.79682174325,bce_only
0,3400,0.02098637977871931,16964.580621002242,bce_plus_weighted_ranking
0,3420,0.1259673945197619,17043.500053802505,bce_only
0,3440,0.00869509001051938,17121.693527713418,bce_only
0,3460,0.03129620879315098,17199.81826511305,bce_only
0,3480,0.01571980300161613,17277.93820180185,bce_only
0,3500,0.9763110718749886,17451.119265648536,bce_plus_weighted_ranking
0,3520,0.03634680882362318,17529.016065955162,bce_only
0,3540,0.03090820224917934,17606.771394934505,bce_only
0,3560,0.029115721053358357,17684.560915955342,bce_only
0,3580,0.09041870161036059,17763.225181761198,bce_only
0,3600,0.22523996457641715,17975.309899751097,bce_plus_weighted_ranking
0,3620,0.01038194825730443,18053.06993292179,bce_only
0,3640,0.006522278275497229,18131.314067938365,bce_only
0,3660,0.13845286596892947,18209.551728129387,bce_only
0,3680,0.004529668810960175,18286.754698575474,bce_only
0,3700,0.4784516311167408,18463.870183848776,bce_plus_weighted_ranking
0,3720,0.023834465569393615,18541.987698780373,bce_only
0,3740,0.013872642811747937,18620.288037386723,bce_only
0,3760,0.01875173397263552,18698.993525978178,bce_only
0,3780,0.03523687612153026,18777.209755242802,bce_only
0,3800,0.16846620156877634,18952.91726507619,bce_plus_weighted_ranking
0,3820,0.001501342318533716,19031.867828343995,bce_only
0,3840,0.021815800220565507,19109.65108113736,bce_only
0,3860,0.05209314942112542,19188.063319723122,bce_only
0,3880,0.024688721627512678,19266.705958987586,bce_only
0,3900,0.6229299187095876,19443.231733813882,bce_plus_weighted_ranking
0,3920,0.018643198533709437,19522.02823313512,bce_only
0,3940,0.01693405534683734,19600.16629180871,bce_only
0,3960,0.056547432880961424,19678.22339881491,bce_only
0,3980,0.015172575648421116,19757.172868523747,bce_only
0,4000,1.3059447520623735,19934.138467168435,bce_plus_weighted_ranking
0,4020,0.03068493466162181,20013.423330622725,bce_only
0,4040,0.03013864204604033,20092.28202036023,bce_only
0,4060,0.05767320491861483,20170.00444992073,bce_only
0,4080,0.039256424282257285,20249.053287984803,bce_only
0,4100,0.8507812666305199,20427.25439143926,bce_plus_weighted_ranking
