ligand_inchikey,ligand_smiles,drug_names,project_entity_ids,target_chembl_id,gene_symbol,target_class_zh,assay_lane,conplex_score,conplex_rank_within_target,conplex_rank_within_ligand,conplex_percentile_within_target,conplex_percentile_within_ligand,drugclip_cosine_mean,drugclip_sixfold_std,drugclip_rank_within_target,drugclip_rank_within_ligand,drugclip_percentile_within_target,drugclip_percentile_within_ligand,dta_target_percentile_disagreement,dta_ligand_percentile_disagreement,dta_bidirectional_top10pct_concordant,is_known_relationship_control,known_relationship_class,receptor_protocol_status,redock_status,redock_best_symmetry_rmsd_A,docking_context_included,reference_ligand_completeness_final,pair_label,historical_lane,gnina_target_qualification,gnina_use_policy,pair_evidence_lane,dta_screen_lane,gnina_next_stage_eligible,gnina_priority_review_queue,boltz_target_qualification,boltz_use_policy,development_positive_q25,development_positive_median,development_negative_q90,development_negative_q95,development_negative_q99,in_current_gnina_7511,dta_priority_score,max_tanimoto_to_target_positive,novelty_class,boltz_discovery_route,route_priority,externalQueueRank,pairId,drugId,drug,target,canonicalSmiles,knownDrugTargetPair,yamlFile,yamlPath,yamlSha256,inputSignatureSha256,inputSignatureVersion,templateStructurePath,templateStructureSha256,pocketContactCount,proteinTotalResidues,sequenceCropApplied,boltzCompleted,boltzStem,boltzConfidencePath,boltzAffinityPath,boltzCifPath,boltzAffinityProbabilityBinary,boltzAffinityPredValue,boltzConfidenceScore,boltzLigandIptm,boltzComplexIplddt,boltzComplexPlddt,boltz_evidence_tier,boltz_evidence_reason,boltz_score_interpretation,may_enter_binding_priority,gnina_structure_evidence_tier,effective_known_control,known_flag_conflict,boltz_completed_effective,dual_structure_support_ab,technical_status_zh,result_category,result_category_zh,recommended_use_zh,gnina_structure_evidence_tier_gnina,gnina_target_qualification_gnina,novelty_lane,max_tanimoto_all_known_positive,primary_cnn_affinity,primary_pose_vina_affinity,unified_max_tanimoto_to_known_positive,unified_novelty_class,boltz_support,gnina_support,boltz_applicable,gnina_applicable,pair_evidence_lane_zh,next_compute_action_zh,target_route,target_route_zh,target_route_priority,alternate_experimental_pdb_count,pair_lane_priority,task_code,max_alternate_receptor_states,task_status,planned_alternate_runs,promotion_metric
HHZIURLSWUIHRB-UHFFFAOYSA-N,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,nilotinib,UNII:F41401512X,CHEMBL4128,TEK,激酶,KINASE_BIOCHEMICAL,0.68393195,2.0,2.0,0.9986092,0.99703264,0.43166438,0.092198506,4.0,10.0,0.99582756,0.9732938,0.0027816296,0.023738861,True,False,,FROZEN_PASS,PASS,0.408,False,COMPLETE_OR_NEAR_COMPLETE,,,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,P1_DUAL_STRUCTURE_SUPPORT,DTA_BIDIRECTIONAL_TOP10_CONCORDANT,True,True,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,0.3609911426901817,0.839423805475235,0.8046371340751648,0.8255850821733475,0.8619598776102065,True,1.09149207,0.449438202247191,N2_SCAFFOLD_HOP,CALIBRATED_REMOTE_EXPANSION,1,12,HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128,UNII:F41401512X,nilotinib,TEK,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,False,000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128.yaml,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/inputs/000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128.yaml,818158f9cad988d0211e5bbfffc0df297400dc2dc57c821f2c0666b3672f4a9c,7e1253a87ac82fc80185beb06e86068c5750df319db4256d67b6ae5605bfad24,boltz2_conditional_discovery_multichain_pocket_v1,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/target_templates/CHEMBL4128_protein_template.cif,a34c4c2663da24701d7db777608b537c4fc4c09066704fd4577e85214085844e,26,255,False,True,000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0001/boltz_results_batch_0001/predictions/000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128/confidence_000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128_model_0.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0001/boltz_results_batch_0001/predictions/000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128/affinity_000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0001/boltz_results_batch_0001/predictions/000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128/000012_HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4128_model_0.cif,0.826486349105835,-1.7645357847213743,0.81691974401474,0.8763495683670044,0.640947163105011,0.8020622730255127,BOLTZ_STRUCTURE_B,above target negative q95 and positive q25 with ligand iPTM >= 0.35,target-internal model evidence only; not cross-target probability or measured affinity,True,STRUCTURE_A,False,False,True,True,完成,01_STRICT_AB_DISCOVERY_CORE,严格A/B发现核心,优先进入pair级机制、家族和实验可行性精审,STRUCTURE_A,REMOTE_STRONG,N2_SCAFFOLD_HOP,0.449438202247191,8.5166454315,-12.17303,0.449438202247191,N2_SCAFFOLD_HOP,True,True,True,True,Boltz与GNINA共同支持,最高物理优先；做多seed/受体ensemble和pose一致性复核,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,1,10,1,C2_GNINA_RECEPTOR_ENSEMBLE,2,READY_FOR_ALTERNATE_SELECTION,2,directional support across qualified alternate experimental receptor states
YTFHCXIPDIHOIA-DHZHZOJOSA-N,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,palovarotene,UNII:28K6I5M16G,CHEMBL1947,THRB,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,0.06242423,272.0,37.0,0.62308764,0.89317507,0.5610334,0.06871229,6.0,6.0,0.9930459,0.9851632,0.36995828,0.09198815,False,False,,FROZEN_PASS,PASS,0.7633,False,COMPLETE_OR_NEAR_COMPLETE,,,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,P1_DUAL_STRUCTURE_SUPPORT,DTA_TOP25_UNION,True,True,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,0.7224391102790833,0.7949425876140594,0.7160446643829346,0.7643933892250061,0.8757525563240051,True,0.9641368425,0.2682926829268293,N3_REMOTE,CALIBRATED_REMOTE_EXPANSION,1,270,YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947,UNII:28K6I5M16G,palovarotene,THRB,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,False,000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947.yaml,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/inputs/000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947.yaml,393fb11173f5ce95857e0842925bb7fe0af8f01f03bdb5e5548f0fa6634bd883,aa381aad5019ecad59470cdcf290e58a886e9b05b533508cca747f6ff7a18d96,boltz2_conditional_discovery_multichain_pocket_v1,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/target_templates/CHEMBL1947_protein_template.cif,60e5667c1b17d56f25a485553a7668b51f68d1213b06b0a6e4bce0810284c99e,29,253,False,True,000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0003/boltz_results_batch_0003/predictions/000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947/confidence_000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947_model_0.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0003/boltz_results_batch_0003/predictions/000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947/affinity_000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0003/boltz_results_batch_0003/predictions/000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947/000270_YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1947_model_0.cif,0.8219819664955139,-0.1310746818780899,0.9247121214866638,0.9678013324737548,0.906325101852417,0.9139397740364076,BOLTZ_STRUCTURE_A,above target negative q95 and positive median with ligand iPTM >= 0.50,target-internal model evidence only; not cross-target probability or measured affinity,True,STRUCTURE_C,False,False,True,True,完成,01_STRICT_AB_DISCOVERY_CORE,严格A/B发现核心,优先进入pair级机制、家族和实验可行性精审,STRUCTURE_C,REMOTE_STRONG,N3_REMOTE,0.2682926829268293,7.2574386597,1.1435,0.2682926829268293,N3_REMOTE,True,True,True,True,Boltz与GNINA共同支持,最高物理优先；做多seed/受体ensemble和pose一致性复核,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,1,29,1,C2_GNINA_RECEPTOR_ENSEMBLE,2,READY_FOR_ALTERNATE_SELECTION,2,directional support across qualified alternate experimental receptor states
KIQXRQVVYTYYAZ-VKVYFNERSA-N,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,tafluprost,UNII:1O6WQ6T7G3,CHEMBL1947,THRB,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,0.33016935,34.0,17.0,0.95410293,0.9525223,0.36404598,0.077452414,62.0,38.0,0.91515994,0.8902077,0.038942993,0.06231457,False,False,,FROZEN_PASS,PASS,0.7633,False,COMPLETE_OR_NEAR_COMPLETE,,,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,P1_DUAL_STRUCTURE_SUPPORT,DTA_TOP25_UNION,True,True,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,0.7224391102790833,0.7949425876140594,0.7160446643829346,0.7643933892250061,0.8757525563240051,True,0.9373388075,0.2432432432432432,N3_REMOTE,CALIBRATED_REMOTE_EXPANSION,1,572,KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947,UNII:1O6WQ6T7G3,tafluprost,THRB,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,False,000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947.yaml,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/inputs/000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947.yaml,65c6da23649b2a15ce8c833857412e87d53f996d324fbc11c44cc8659ae552ea,cb1ea8931738ab6aaa97e884cc139510db04517e32888c16e0714982f05bc0c9,boltz2_conditional_discovery_multichain_pocket_v1,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/target_templates/CHEMBL1947_protein_template.cif,60e5667c1b17d56f25a485553a7668b51f68d1213b06b0a6e4bce0810284c99e,29,253,False,True,000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0006/boltz_results_batch_0006/predictions/000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947/confidence_000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947_model_0.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0006/boltz_results_batch_0006/predictions/000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947/affinity_000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0006/boltz_results_batch_0006/predictions/000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947/000572_KIQXRQVVYTYYAZ-VKVYFNERSA-N__CHEMBL1947_model_0.cif,0.7746686935424805,-0.1144430115818977,0.9040403366088868,0.9192250370979308,0.8453331589698792,0.9002441763877869,BOLTZ_STRUCTURE_B,above target negative q95 and positive q25 with ligand iPTM >= 0.35,target-internal model evidence only; not cross-target probability or measured affinity,True,STRUCTURE_C,False,False,True,True,完成,01_STRICT_AB_DISCOVERY_CORE,严格A/B发现核心,优先进入pair级机制、家族和实验可行性精审,STRUCTURE_C,REMOTE_STRONG,N3_REMOTE,0.2432432432432432,7.4719538689,-7.82294,0.2432432432432432,N3_REMOTE,True,True,True,True,Boltz与GNINA共同支持,最高物理优先；做多seed/受体ensemble和pose一致性复核,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,1,29,1,C2_GNINA_RECEPTOR_ENSEMBLE,2,READY_FOR_ALTERNATE_SELECTION,2,directional support across qualified alternate experimental receptor states
MXAYKZJJDUDWDS-LBPRGKRZSA-N,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,ixazomib,UNII:71050168A2,CHEMBL3514,PLA2G7,酶（非激酶）,ENZYME_BIOCHEMICAL,0.036035813,252.0,95.0,0.65090406,0.72106826,0.39906132,0.14197941,7.0,2.0,0.99165505,0.99703264,0.340751,0.27596438,False,False,,FROZEN_PASS,PASS,0.5195,False,COMPLETE_OR_NEAR_COMPLETE,,,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,P1_DUAL_STRUCTURE_SUPPORT,DTA_TOP25_UNION,True,True,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,0.474594309926033,0.5530027449131012,0.6597391366958618,0.6900250166654587,0.7042153686285019,True,0.9266971475,0.2,N3_REMOTE,CALIBRATED_REMOTE_EXPANSION,1,773,MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514,UNII:71050168A2,ixazomib,PLA2G7,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,False,000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514.yaml,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/inputs/000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514.yaml,12a5faa24d5d4b6de25bf52f53b5a467cac47099739b1e5355ada7db06acde21,266e27d6494bd30441c0b3d0e1f0f5919e208d2abeea5788abb77b76751cc3bd,boltz2_conditional_discovery_multichain_pocket_v1,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/target_templates/CHEMBL3514_protein_template.cif,358a274eace2d6b464c163a8b9de8e3542fa928a339a80e179a9228a8a956907,19,371,False,True,000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0008/boltz_results_batch_0008/predictions/000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514/confidence_000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514_model_0.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0008/boltz_results_batch_0008/predictions/000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514/affinity_000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0008/boltz_results_batch_0008/predictions/000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514/000773_MXAYKZJJDUDWDS-LBPRGKRZSA-N__CHEMBL3514_model_0.cif,0.8157367706298828,-0.8437467813491821,0.979485809803009,0.9734224081039428,0.9455342292785645,0.9810016751289368,BOLTZ_STRUCTURE_A,above target negative q95 and positive median with ligand iPTM >= 0.50,target-internal model evidence only; not cross-target probability or measured affinity,True,STRUCTURE_A,False,False,True,True,完成,01_STRICT_AB_DISCOVERY_CORE,严格A/B发现核心,优先进入pair级机制、家族和实验可行性精审,STRUCTURE_A,REMOTE_STRONG,N3_REMOTE,0.2,7.1486811638,-7.43676,0.2,N3_REMOTE,True,True,True,True,Boltz与GNINA共同支持,最高物理优先；做多seed/受体ensemble和pose一致性复核,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,1,31,1,C2_GNINA_RECEPTOR_ENSEMBLE,2,READY_FOR_ALTERNATE_SELECTION,2,directional support across qualified alternate experimental receptor states
GCKFUYQCUCGESZ-BPIQYHPVSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,etonogestrel,UNII:304GTH6RNH,CHEMBL1947,THRB,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,0.2894803,49.0,58.0,0.9332406,0.83086056,0.31942534,0.12085574,92.0,16.0,0.8734353,0.95548964,0.059805274,0.12462908,False,False,,FROZEN_PASS,PASS,0.7633,False,COMPLETE_OR_NEAR_COMPLETE,,,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,P1_DUAL_STRUCTURE_SUPPORT,DTA_TOP25_UNION,True,True,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,0.7224391102790833,0.7949425876140594,0.7160446643829346,0.7643933892250061,0.8757525563240051,True,0.91877011,0.1123595505617977,N3_REMOTE,CALIBRATED_REMOTE_EXPANSION,1,922,GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947,UNII:304GTH6RNH,etonogestrel,THRB,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,False,000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947.yaml,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/inputs/000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947.yaml,2b93645c2c95f931640facdc0508019e438fc8e8a236458c5e6763984d59fed9,0bb13b3b0b4c7f86ae39a8d84e14fc1f3c4b4c452df5049786b7199c7e68d43b,boltz2_conditional_discovery_multichain_pocket_v1,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/target_templates/CHEMBL1947_protein_template.cif,60e5667c1b17d56f25a485553a7668b51f68d1213b06b0a6e4bce0810284c99e,29,253,False,True,000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0010/boltz_results_batch_0010/predictions/000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947/confidence_000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947_model_0.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0010/boltz_results_batch_0010/predictions/000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947/affinity_000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0010/boltz_results_batch_0010/predictions/000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947/000922_GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1947_model_0.cif,0.7502731084823608,0.0803712308406829,0.9208149313926696,0.9353732466697692,0.8902567028999329,0.9171753525733948,BOLTZ_STRUCTURE_C,above target negative q90 but below A/B requirements,target-internal model evidence only; not cross-target probability or measured affinity,True,STRUCTURE_C,False,False,True,False,完成,02_STRICT_C_DISCOVERY_RESERVE,C级结构储备,作为第二层结构储备和多样性补充,STRUCTURE_C,REMOTE_STRONG,N3_REMOTE,0.1123595505617977,7.2831931114,-6.68691,0.1123595505617977,N3_REMOTE,True,True,True,True,Boltz与GNINA共同支持,最高物理优先；做多seed/受体ensemble和pose一致性复核,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,1,29,1,C2_GNINA_RECEPTOR_ENSEMBLE,2,READY_FOR_ALTERNATE_SELECTION,2,directional support across qualified alternate experimental receptor states
GXJABQQUPOEUTA-RDJZCZTQSA-N,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,bortezomib,UNII:69G8BD63PP,CHEMBL3514,PLA2G7,酶（非激酶）,ENZYME_BIOCHEMICAL,0.09358014,99.0,73.0,0.86369956,0.78635013,0.25220957,0.12607609,80.0,16.0,0.89012516,0.95548964,0.0264256,0.1691395,False,False,,FROZEN_PASS,PASS,0.5195,False,COMPLETE_OR_NEAR_COMPLETE,,,REMOTE_STRONG,N1_N2_N3_INCLUDING_REMOTE,P1_DUAL_STRUCTURE_SUPPORT,DTA_TOP25_UNION,True,True,BOLTZ_REMOTE_QUALIFIED,MAY_RANK_LOCAL_AND_REMOTE_WITHIN_TARGET,0.474594309926033,0.5530027449131012,0.6597391366958618,0.6900250166654587,0.7042153686285019,True,0.8968636425,0.225,N3_REMOTE,CALIBRATED_REMOTE_EXPANSION,1,1477,GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514,UNII:69G8BD63PP,bortezomib,PLA2G7,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,False,001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514.yaml,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/inputs/001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514.yaml,cddcfa238ad19c2d6c4f1fab92231d96d0720c3d83511335c01a79e700247ecf,b63d8683824e4d8c77b390cd1d17ea73fd107a8e128d1dbe37e00998c85ba4fa,boltz2_conditional_discovery_multichain_pocket_v1,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/target_templates/CHEMBL3514_protein_template.cif,358a274eace2d6b464c163a8b9de8e3542fa928a339a80e179a9228a8a956907,19,371,False,True,001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0015/boltz_results_batch_0015/predictions/001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514/confidence_001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514_model_0.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0015/boltz_results_batch_0015/predictions/001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514/affinity_001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514.json,/root/autodl-tmp/BioMaster/outputs/boltz2_discovery_conditional_v1/screen_run/batch_runs/batch_0015/boltz_results_batch_0015/predictions/001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514/001477_GXJABQQUPOEUTA-RDJZCZTQSA-N__CHEMBL3514_model_0.cif,0.9418652057647704,-1.7523812055587769,0.9820265769958496,0.9751734137535096,0.9625593423843384,0.9837398529052734,BOLTZ_STRUCTURE_A,above target negative q95 and positive median with ligand iPTM >= 0.50,target-internal model evidence only; not cross-target probability or measured affinity,True,STRUCTURE_C,False,False,True,True,完成,01_STRICT_AB_DISCOVERY_CORE,严格A/B发现核心,优先进入pair级机制、家族和实验可行性精审,STRUCTURE_C,REMOTE_STRONG,N3_REMOTE,0.225,6.8857040405,-7.42088,0.225,N3_REMOTE,True,True,True,True,Boltz与GNINA共同支持,最高物理优先；做多seed/受体ensemble和pose一致性复核,E1_DUAL_REMOTE_QUALIFIED,双模型远程资格,1,31,1,C2_GNINA_RECEPTOR_ENSEMBLE,2,READY_FOR_ALTERNATE_SELECTION,2,directional support across qualified alternate experimental receptor states
