review_id,queue_role,queue_subtype,review_priority_score,drug_chembl_id,drug_names,generic_name,target_gene_norm,gene_names,protein_names,direction,direction_label_zh,conplex_score,rank_within_drug,conplex_floor,top_ready_layer,best_calibrated_priority_tier,broad_mechanism_score,non_conplex_evidence_count_audit,same_label_direction,same_target_family_as_known,exact_known_target_by_profile_or_control,literature_status,post_approval_pair_pubmed_count,primary_label_direction,therapeutic_area,indication,known_anchor_genes,known_family_set_for_drug,candidate_family_tokens,assay_lane,drug_action_types,target_feasibility_reason,reason_zh,reactome_mechanism_keywords,open_targets_score,txgnn_indication_score,string_context_score,tissue_context_score,creeds_total_signature_count,is_hot_target_v1,hot_target_groups,sequence_key,target_classes,drug_has_direct_action_label,drug_keep_for_target_engagement,drug_exclusion_reasons,target_engagement_feasible_target,is_known_fda_target_pair,drug_base_id,target_gene,representative_protein_id,representative_protein_name,target_classes_td,target_feasibility_reason_td,direction_query_name,genetic_association_score,clinical_score,known_drug_score,affected_pathway_score,literature_score,string_network_score,string_best_seed_gene,string_edge_combined_score,string_seed_open_targets_score,string_seed_count,string_source,tissue_context_best_tissue,hpa_max_ntpm,hpa_top_tissue,creeds_up_signature_count,creeds_down_signature_count,creeds_signature_count_for_direction,creeds_matched_disease_names,reactome_pathway_count,reactome_top_pathways,go_bp_count,go_mf_count,go_cc_count,target_disease_score,pathway_annotation_score,creeds_context_score,target_mechanism_score,evidence_status,txgnn_indication_logit,txgnn_mapping_status,txgnn_drugbank_id,txgnn_drug_name,txgnn_proxy_used,txgnn_proxy_strength,txgnn_proxy_id,txgnn_proxy_name,disease_name,disease_id,txgnn_direction_model_available,txgnn_pair_score_available,txgnn_component_status,conplex_rank_component,broad_mechanism_score_txgnn_zero_filled,broad_mechanism_score_no_txgnn,txgnn_weight_used,broad_mechanism_score_denominator,broad_mechanism_score_formula,mechanism_tier,broad_score_percentile,calibrated_priority_tier,best_score_percentile,has_ot_signal_audit,has_txgnn_signal_audit,has_creeds_audit,has_tissue_audit,has_string_context_audit,basic_top_ready_inferred,basic_top_ready_official_size_calibrated,strict_top_ready_exact,very_strict_top_ready_exact,candidate_family_set,known_gene_set_for_drug,label_direction_set,known_anchor_target_classes,known_action_types_in_anchor,known_pharmacology_summary,approval_year_min,route,risk_flags,literature_class,pair_pubmed_count_2000_2026,post_approval_pair_pubmed_pmids,post_approval_pair_pubmed_url,counts_as_reported_old_drug_new_target_signal,hot_target_tiers,conplex_review_floor_pass,conplex_priority_floor_pass,literature_reported_signal,assay_ready,novelty_rule_pass
strict895_0001,novelty_review_queue,strict_novelty_review,104.962,CHEMBL4303220,Difluprednate,Difluprednate,KRAS,KRAS,GTPase KRas,dermatology,皮肤,0.35577512,9,high_ge_0.30,very_strict_top_ready,A_top5,0.898118,5,False,False,False,not_audited_in_local_literature_table,,endocrinology_metabolic,Endocrinology/Metabolic,1 INDICATIONS AND USAGE Difluprednate ophthalmic emulsion is a topical corticosteroid that is indicated for: The treatment of inflammation and pain associated with ocular surgery (1.1) The treatment of endogenous anterior uveitis (1.2) 1.1 Ocular Sur,NR3C1,nuclear_tf,enzyme,enzyme_or_epigenetic_biochemical,AGONIST,enzyme,"Difluprednate -> KRAS -> 皮肤; OT=0.92, STRING=0.94, TxGNN=0.97/skin disease, TxGNN_status=available_score, tissue=1.00; 机制=RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; assay=enzyme_or_epigenetic_biochemical",RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription,0.917165318387881,0.9730347990989684,0.3278321466012858,1.0,1.0,True,KRAS / KRAS G12C-G12D;Pan-RAS / RAS family,SEQ000253,Enzyme; Unclassified protein,True,True,,True,False,CHEMBL4303220,KRAS,A8K8Z5,GTPase KRas,Enzyme; Unclassified protein,enzyme,skin disorder,0.95412499587566,0.0,0.0,0.9285669064556789,0.8227430724201171,0.9366632760036738,SOS1,0.986,0.9499627545676206,750.0,string_v12_full_physical_links_score_ge_700,skin sun exposed lower leg,20.8,rectum,0.0,1.0,43.0,melanoma,24.0,Cytokine Signaling in Immune system; Disease; Diseases of signal transduction by growth factor receptors and second messengers; Gene expression (Transcription); Generic Transcription Pathway; Immune System; MAPK family signaling cascades; MAPK1/MAPK3 signaling; Oncogenic MAPK signaling; Paradoxical activation of RAF signaling by kinase inactive BRAF; RAF/MAP kinase cascade; RAS GTPase cycle mutants,23,38,152,0.917165318387881,1.0,0.0333333333333333,0.817724,open_targets;string_network;tissue_context;creeds;reactome_go,3.5858709812164307,mapped_exact_normalized_name,DB06781,Difluprednate,skin disease,direction_specific_txgnn_node,5093,skin disease,,MONDO_0005093,True,True,available_score,0.9732441471571908,0.898118,0.879389,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.9998538681533854,A_top5,0.9972785540676232,True,True,True,True,True,True,True,True,True,{'enzyme'},NR3C1,"{'endocrine', 'metabolic'}",Transcription factor,AGONIST,Glucocorticoid receptor agonist,2008.0,Ophthalmic,,,,,,,T2;T4,True,True,False,True,True
strict895_0002,novelty_review_queue,strict_novelty_review,104.927,CHEMBL2364608__DORAVIRINE,Doravirine,,AR,AR,Androgen receptor,oncology,肿瘤,0.52607393,8,high_ge_0.30,very_strict_top_ready,A_top5,0.896353,5,False,False,False,unreported_in_local_pubmed_audit,0.0,,,,,,nuclear_tf,nuclear_receptor_or_tf_reporter,NEGATIVE ALLOSTERIC MODULATOR,transcription factor,"Doravirine -> AR -> 肿瘤; OT=0.89, STRING=0.99, TxGNN=0.94/cancer, TxGNN_status=available_score, tissue=1.00; 机制=metabolism/mitochondria; epigenetic/transcription; assay=nuclear_receptor_or_tf_reporter",metabolism/mitochondria; epigenetic/transcription,0.8907381973099375,0.9405941367149352,0.3455028078957852,1.0,5.0,True,AR;AR degrader target,SEQ000033,Transcription factor,True,True,,True,False,CHEMBL2364608,AR,A0A0B4J1T2,Androgen receptor,Transcription factor,transcription factor,cancer,0.8755565691030178,0.9940427240414644,0.0,0.9513974960387728,0.9995061223441992,0.9871508797022436,HSP90AA1,0.997,0.9901212434325412,750.0,string_v12_full_physical_links_score_ge_700,prostate,35.8,liver,4.0,1.0,168.0,breast cancer; gastrointestinal stromal tumor; prostate cancer; serous cystadenocarcinoma,23.0,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3; Cellular responses to stimuli; Cellular responses to stress; Deubiquitination; Gene expression (Transcription); Generic Transcription Pathway; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Metabolism of proteins; Nuclear Receptor transcription pathway; Post-translational protein modification; RHO GTPase Effectors; RHO GTPases activate PKNs,50,157,53,0.8907381973099375,1.0,0.1666666666666666,0.825832,open_targets;string_network;tissue_context;creeds;reactome_go,2.7621190547943115,mapped_exact_normalized_name,DB12301,Doravirine,cancer,direction_specific_txgnn_node,4992,cancer,,MONDO_0004992,True,True,available_score,0.9765886287625418,0.896353,0.885292,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.9998415699286703,A_top5,0.997067407400456,True,True,True,True,True,True,True,True,True,{'nuclear_tf'},,,,,,,,,no_pubmed_pair_report_2000_2026,0.0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22AR%22%5BTitle%2FAbstract%5D+OR+%22Androgen+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,False,T2;T4,True,True,False,True,True
strict895_0003,novelty_review_queue,strict_novelty_review,104.927,CHEMBL2364608,Doravirine;Doravirine And Islatravir,Doravirine And Islatravir,AR,AR,Androgen receptor,oncology,肿瘤,0.52607393,8,high_ge_0.30,very_strict_top_ready,A_top5,0.896353,5,False,False,False,unreported_in_local_pubmed_audit,0.0,infectious_disease,Infectious Disease,HIV Infections;Virus Diseases,pol,,nuclear_tf,nuclear_receptor_or_tf_reporter,NEGATIVE ALLOSTERIC MODULATOR,transcription factor,"Doravirine;Doravirine And Islatravir -> AR -> 肿瘤; OT=0.89, STRING=0.99, TxGNN=0.94/cancer, TxGNN_status=available_score, tissue=1.00; 机制=metabolism/mitochondria; epigenetic/transcription; assay=nuclear_receptor_or_tf_reporter",metabolism/mitochondria; epigenetic/transcription,0.8907381973099375,0.9405941367149352,0.3455028078957852,1.0,5.0,True,AR;AR degrader target,SEQ000033,Transcription factor,True,True,,True,False,CHEMBL2364608,AR,A0A0B4J1T2,Androgen receptor,Transcription factor,transcription factor,cancer,0.8755565691030178,0.9940427240414644,0.0,0.9513974960387728,0.9995061223441992,0.9871508797022436,HSP90AA1,0.997,0.9901212434325412,750.0,string_v12_full_physical_links_score_ge_700,prostate,35.8,liver,4.0,1.0,168.0,breast cancer; gastrointestinal stromal tumor; prostate cancer; serous cystadenocarcinoma,23.0,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3; Cellular responses to stimuli; Cellular responses to stress; Deubiquitination; Gene expression (Transcription); Generic Transcription Pathway; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Metabolism of proteins; Nuclear Receptor transcription pathway; Post-translational protein modification; RHO GTPase Effectors; RHO GTPases activate PKNs,50,157,53,0.8907381973099375,1.0,0.1666666666666666,0.825832,open_targets;string_network;tissue_context;creeds;reactome_go,2.7621190547943115,mapped_exact_normalized_name,DB12301,Doravirine,cancer,direction_specific_txgnn_node,4992,cancer,,MONDO_0004992,True,True,available_score,0.9765886287625418,0.896353,0.885292,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.9998415699286703,A_top5,0.997067407400456,True,True,True,True,True,True,True,True,True,{'nuclear_tf'},POL,{'infectious'},,NEGATIVE ALLOSTERIC MODULATOR,Human immunodeficiency virus type 1 reverse transcriptase negative allosteric modulator,2018.0,Oral,,no_pubmed_pair_report_2000_2026,0.0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine+And+Islatravir%22%5BTitle%2FAbstract%5D%29+AND+%28%22AR%22%5BTitle%2FAbstract%5D+OR+%22Androgen+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222018%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,False,T2;T4,True,True,False,True,True
strict895_0004,novelty_review_queue,strict_novelty_review,104.84,CHEMBL3127326,Ombitasvir,Ombitasvir,IDH2,IDH2,"Isocitrate dehydrogenase [NADP], mitochondrial",oncology,肿瘤,0.32210785,1,high_ge_0.30,very_strict_top_ready,A_top5,0.891995,5,False,False,False,not_audited_in_local_literature_table,,infectious_disease,Infectious Disease,"Hepatitis C, Chronic;Hepatitis C;Hepatitis B, Chronic",NS5A,,enzyme,enzyme_or_epigenetic_biochemical,INHIBITOR,enzyme,"Ombitasvir -> IDH2 -> 肿瘤; OT=0.84, STRING=0.92, TxGNN=0.88/cancer, TxGNN_status=available_score, tissue=1.00; 机制=metabolism/mitochondria; epigenetic/transcription; transport/homeostasis; assay=enzyme_or_epigenetic_biochemical",metabolism/mitochondria; epigenetic/transcription; transport/homeostasis,0.8373069697246522,0.8805067539215088,0.3236908196191728,1.0,11.0,True,IDH1/2,SEQ000209,Enzyme,True,True,,True,False,CHEMBL3127326,IDH2,B2R6L6,"Isocitrate dehydrogenase [NADP], mitochondrial",Enzyme,enzyme,cancer,0.6119908010276655,0.915664864172776,0.0,0.7599134970145264,0.9983005550087676,0.9248309131976368,IDH1,0.959,0.9643700867545744,750.0,string_v12_full_physical_links_score_ge_700,colon transverse muscularis,1504.2,tongue,6.0,5.0,168.0,acute myeloid leukemia; breast cancer; chronic myeloid leukemia; colon cancer; hepatocellular carcinoma; multiple myeloma; retinoblastoma; thymic carcinoma,9.0,Aerobic respiration and respiratory electron transport; Citric acid cycle (TCA cycle); Maturation of TCA enzymes and regulation of TCA cycle; Metabolism; Metabolism of proteins; Mitochondrial biogenesis; Mitochondrial protein degradation; Organelle biogenesis and maintenance; Transcriptional activation of mitochondrial biogenesis,11,14,15,0.8373069697246522,1.0,0.3666666666666666,0.831788,open_targets;string_network;tissue_context;creeds;reactome_go,1.9972374439239504,mapped_exact_normalized_name,DB09296,Ombitasvir,cancer,direction_specific_txgnn_node,4992,cancer,,MONDO_0004992,True,True,available_score,1.0,0.891995,0.894867,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.9998109449377132,A_top5,0.99652781036214,True,True,True,True,True,True,True,True,True,{'enzyme'},NS5A,{'infectious'},,INHIBITOR,Nonstructural protein 5A inhibitor,2015.0,Oral,high_ro5_violation_count,,,,,,T2,True,True,False,True,True
strict895_0005,novelty_review_queue,strict_novelty_review,104.787,CHEMBL2364608__DORAVIRINE,Doravirine,,KRAS,KRAS,GTPase KRas,oncology,肿瘤,0.421641,23,high_ge_0.30,very_strict_top_ready,A_top5,0.889352,5,False,False,False,not_audited_in_local_literature_table,,,,,,,enzyme,enzyme_or_epigenetic_biochemical,NEGATIVE ALLOSTERIC MODULATOR,enzyme,"Doravirine -> KRAS -> 肿瘤; OT=0.93, STRING=0.97, TxGNN=0.94/cancer, TxGNN_status=available_score, tissue=1.00; 机制=RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; assay=enzyme_or_epigenetic_biochemical",RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription,0.9264404220656652,0.9405941367149352,0.3391807986119489,1.0,3.0,True,KRAS / KRAS G12C-G12D;Pan-RAS / RAS family,SEQ000253,Enzyme; Unclassified protein,True,True,,True,False,CHEMBL2364608,KRAS,A8K8Z5,GTPase KRas,Enzyme; Unclassified protein,enzyme,cancer,0.9397199513517964,0.9525902037208244,0.0,0.9636593581511272,0.999364965724291,0.96908799603414,RAF1,0.981,0.9878572844384708,750.0,string_v12_full_physical_links_score_ge_700,colon transverse mixed cell,20.8,rectum,2.0,1.0,168.0,colon cancer; melanoma; testicular cancer,24.0,Cytokine Signaling in Immune system; Disease; Diseases of signal transduction by growth factor receptors and second messengers; Gene expression (Transcription); Generic Transcription Pathway; Immune System; MAPK family signaling cascades; MAPK1/MAPK3 signaling; Oncogenic MAPK signaling; Paradoxical activation of RAF signaling by kinase inactive BRAF; RAF/MAP kinase cascade; RAS GTPase cycle mutants,23,38,152,0.9264404220656652,1.0,0.1,0.831898,open_targets;string_network;tissue_context;creeds;reactome_go,2.7621190547943115,mapped_exact_normalized_name,DB12301,Doravirine,cancer,direction_specific_txgnn_node,4992,cancer,,MONDO_0004992,True,True,available_score,0.9264214046822744,0.889352,0.876542,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.999783695930011,A_top5,0.9961383620649206,True,True,True,True,True,True,True,True,True,{'enzyme'},,,,,,,,,,,,,,T2;T4,True,True,False,True,True
strict895_0006,novelty_review_queue,strict_novelty_review,104.787,CHEMBL2364608,Doravirine;Doravirine And Islatravir,Doravirine And Islatravir,KRAS,KRAS,GTPase KRas,oncology,肿瘤,0.421641,23,high_ge_0.30,very_strict_top_ready,A_top5,0.889352,5,False,False,False,not_audited_in_local_literature_table,,infectious_disease,Infectious Disease,HIV Infections;Virus Diseases,pol,,enzyme,enzyme_or_epigenetic_biochemical,NEGATIVE ALLOSTERIC MODULATOR,enzyme,"Doravirine;Doravirine And Islatravir -> KRAS -> 肿瘤; OT=0.93, STRING=0.97, TxGNN=0.94/cancer, TxGNN_status=available_score, tissue=1.00; 机制=RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; assay=enzyme_or_epigenetic_biochemical",RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription,0.9264404220656652,0.9405941367149352,0.3391807986119489,1.0,3.0,True,KRAS / KRAS G12C-G12D;Pan-RAS / RAS family,SEQ000253,Enzyme; Unclassified protein,True,True,,True,False,CHEMBL2364608,KRAS,A8K8Z5,GTPase KRas,Enzyme; Unclassified protein,enzyme,cancer,0.9397199513517964,0.9525902037208244,0.0,0.9636593581511272,0.999364965724291,0.96908799603414,RAF1,0.981,0.9878572844384708,750.0,string_v12_full_physical_links_score_ge_700,colon transverse mixed cell,20.8,rectum,2.0,1.0,168.0,colon cancer; melanoma; testicular cancer,24.0,Cytokine Signaling in Immune system; Disease; Diseases of signal transduction by growth factor receptors and second messengers; Gene expression (Transcription); Generic Transcription Pathway; Immune System; MAPK family signaling cascades; MAPK1/MAPK3 signaling; Oncogenic MAPK signaling; Paradoxical activation of RAF signaling by kinase inactive BRAF; RAF/MAP kinase cascade; RAS GTPase cycle mutants,23,38,152,0.9264404220656652,1.0,0.1,0.831898,open_targets;string_network;tissue_context;creeds;reactome_go,2.7621190547943115,mapped_exact_normalized_name,DB12301,Doravirine,cancer,direction_specific_txgnn_node,4992,cancer,,MONDO_0004992,True,True,available_score,0.9264214046822744,0.889352,0.876542,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.999783695930011,A_top5,0.9961383620649206,True,True,True,True,True,True,True,True,True,{'enzyme'},POL,{'infectious'},,NEGATIVE ALLOSTERIC MODULATOR,Human immunodeficiency virus type 1 reverse transcriptase negative allosteric modulator,2018.0,Oral,,,,,,,T2;T4,True,True,False,True,True
strict895_0007,novelty_review_queue,strict_novelty_review,104.751,CHEMBL885,Emtricitabine,Emtricitabine,CDK4,CDK4,Cyclin-dependent kinase 4,oncology,肿瘤,0.5462819,4,high_ge_0.30,very_strict_top_ready,A_top5,0.887554,5,False,False,False,unreported_in_local_pubmed_audit,0.0,infectious_disease,Infectious Disease,HIV Infections;Virus Diseases,pol,,cytosolic;enzyme;kinase,kinase_biochemical_cellular,INHIBITOR,enzyme;kinase_name,"Emtricitabine -> CDK4 -> 肿瘤; OT=0.84, STRING=0.99, TxGNN=0.63/cancer, TxGNN_status=available_score, tissue=1.00; 机制=RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; cell cycle/dna repair; assay=kinase_biochemical_cellular",RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; cell cycle/dna repair,0.8402650853064281,0.6275039911270142,0.3464714351924814,1.0,34.0,True,CDK4/6,SEQ000077,Enzyme; Other cytosolic protein,True,True,,True,False,CHEMBL885,CDK4,B2R9A0,Cyclin-dependent kinase 4,Enzyme; Other cytosolic protein,enzyme;kinase_name,cancer,0.6300324594981235,0.9909108571911134,0.0,0.8404053990323351,0.9967432025547668,0.9899183862642328,CDK6,0.999,0.9909092955597923,750.0,string_v12_full_physical_links_score_ge_700,ovary,114.8,ovary,28.0,6.0,168.0,Nicotine addiction; Vulvar intraepithelial tumor; astrocytoma; breast adenocarcinoma; breast cancer; cervical cancer; chronic myeloid leukemia; colon cancer; colorectal adenocarcinoma; colorectal cancer; esophagus adenocarcinoma; esophagus squamous cell carcinoma,56.0,"Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects; Aberrant regulation of mitotic cell cycle due to RB1 defects; Adaptive Immune System; Adipogenesis; Cell Cycle; Cell Cycle, Mitotic; Cellular Senescence; Cellular responses to stimuli; Cellular responses to stress; Chromatin modifying enzymes; Chromatin organization; Co-inhibition by PD-1",14,185,56,0.8402650853064281,1.0,1.0,0.928119,open_targets;string_network;tissue_context;creeds;reactome_go,0.5215237140655518,mapped_exact_normalized_name,DB00879,Emtricitabine,cancer,direction_specific_txgnn_node,4992,cancer,,MONDO_0004992,True,True,available_score,0.9899665551839464,0.887554,0.952566,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.9997607874722084,A_top5,0.9957676823603382,True,True,True,True,True,True,True,True,True,"{'enzyme', 'kinase', 'cytosolic'}",POL,{'infectious'},,INHIBITOR,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,2005.0,Oral,,no_pubmed_pair_report_2000_2026,0.0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Emtricitabine%22%5BTitle%2FAbstract%5D%29+AND+%28%22CDK4%22%5BTitle%2FAbstract%5D+OR+%22cyclin-dependent+kinase+4%22%5BTitle%2FAbstract%5D%29+AND+%28%222005%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,False,T2,True,True,False,True,True
strict895_0008,novelty_review_queue,strict_novelty_review,104.666,CHEMBL1628504,Rilpivirine Hydrochloride,Rilpivirine Hydrochloride,CDK4,CDK4,Cyclin-dependent kinase 4,oncology,肿瘤,0.36350212,46,high_ge_0.30,very_strict_top_ready,A_top5,0.883315,5,False,False,False,not_audited_in_local_literature_table,,infectious_disease,Infectious Disease,HIV Infections,pol,,cytosolic;enzyme;kinase,kinase_biochemical_cellular,INHIBITOR,enzyme;kinase_name,"Rilpivirine Hydrochloride -> CDK4 -> 肿瘤; OT=0.84, STRING=0.99, TxGNN=0.75/cancer, TxGNN_status=available_score, tissue=1.00; 机制=RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; cell cycle/dna repair; assay=kinase_biochemical_cellular",RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; cell cycle/dna repair,0.8402650853064281,0.7467787861824036,0.3464714351924814,1.0,34.0,True,CDK4/6,SEQ000077,Enzyme; Other cytosolic protein,True,True,,True,False,CHEMBL1628504,CDK4,B2R9A0,Cyclin-dependent kinase 4,Enzyme; Other cytosolic protein,enzyme;kinase_name,cancer,0.6300324594981235,0.9909108571911134,0.0,0.8404053990323351,0.9967432025547668,0.9899183862642328,CDK6,0.999,0.9909092955597923,750.0,string_v12_full_physical_links_score_ge_700,ovary,114.8,ovary,28.0,6.0,168.0,Nicotine addiction; Vulvar intraepithelial tumor; astrocytoma; breast adenocarcinoma; breast cancer; cervical cancer; chronic myeloid leukemia; colon cancer; colorectal adenocarcinoma; colorectal cancer; esophagus adenocarcinoma; esophagus squamous cell carcinoma,56.0,"Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects; Aberrant regulation of mitotic cell cycle due to RB1 defects; Adaptive Immune System; Adipogenesis; Cell Cycle; Cell Cycle, Mitotic; Cellular Senescence; Cellular responses to stimuli; Cellular responses to stress; Chromatin modifying enzymes; Chromatin organization; Co-inhibition by PD-1",14,185,56,0.8402650853064281,1.0,1.0,0.928119,open_targets;string_network;tissue_context;creeds;reactome_go,1.081505537033081,mapped_exact_normalized_name,DB08864,Rilpivirine,cancer,direction_specific_txgnn_node,4992,cancer,,MONDO_0004992,True,True,available_score,0.8494983277591973,0.883315,0.917449,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.9997125591399924,A_top5,0.9950544758401292,True,True,True,True,True,True,True,True,True,"{'enzyme', 'kinase', 'cytosolic'}",POL,{'infectious'},,INHIBITOR,Human immunodeficiency virus type 1 reverse transcriptase inhibitor,2011.0,Oral,,,,,,,T2,True,True,False,True,True
strict895_0009,novelty_review_queue,strict_novelty_review,104.341,CHEMBL2364608__DORAVIRINE,Doravirine,,ESR1,ESR1,Estrogen receptor,oncology,肿瘤,0.53315145,7,high_ge_0.30,very_strict_top_ready,A_top5,0.867041,5,False,False,False,unreported_in_local_pubmed_audit,0.0,,,,,,cytosolic;nuclear_tf,nuclear_receptor_or_tf_reporter,NEGATIVE ALLOSTERIC MODULATOR,transcription factor,"Doravirine -> ESR1 -> 肿瘤; OT=0.87, STRING=0.98, TxGNN=0.94/cancer, TxGNN_status=available_score, tissue=0.79; 机制=RTK/MAPK/PI3K signaling; metabolism/mitochondria; epigenetic/transcription; assay=nuclear_receptor_or_tf_reporter",RTK/MAPK/PI3K signaling; metabolism/mitochondria; epigenetic/transcription,0.8729726899119736,0.9405941367149352,0.3430770108493755,0.7901670000000001,3.0,True,ER / ESR1;ER PROTAC target,SEQ000137,Other cytosolic protein; Transcription factor; Unclassified protein,True,True,,True,False,CHEMBL2364608,ESR1,Q13511,Estrogen receptor,Other cytosolic protein; Transcription factor; Unclassified protein,transcription factor,cancer,0.6951934891877077,0.9944669562737084,0.0,0.8504395665565998,0.9997475766470958,0.980220030998216,HSP90AA1,0.99,0.9901212434325412,750.0,string_v12_full_physical_links_score_ge_700,ovary,103.7,endometrium,1.0,2.0,168.0,breast cancer; cervix carcinoma,43.0,Cellular responses to stimuli; Cellular responses to stress; Constitutive Signaling by Aberrant PI3K in Cancer; Deubiquitination; Developmental Biology; Developmental Cell Lineages; Developmental Cell Lineages of the Integumentary System; Developmental Lineage of Mammary Gland Alveolar Cells; Developmental Lineage of Mammary Gland Luminal Epithelial Cells; Developmental Lineages of the Mammary Gland; Disease; Diseases of signal transduction by growth factor receptors and second messengers,46,199,107,0.8729726899119736,1.0,0.1,0.765871,open_targets;string_network;tissue_context;creeds;reactome_go,2.7621190547943115,mapped_exact_normalized_name,DB12301,Doravirine,cancer,direction_specific_txgnn_node,4992,cancer,,MONDO_0004992,True,True,available_score,0.979933110367893,0.867041,0.848653,0.2,1.0,0.50 target_mechanism + 0.20 TxGNN + 0.20 ConPLex_rank + 0.10 pathway,A_very_strong,0.999395940138994,A_top5,0.9909113090154936,True,True,True,True,True,True,True,True,True,"{'cytosolic', 'nuclear_tf'}",,,,,,,,,no_pubmed_pair_report_2000_2026,0.0,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi?db=pubmed&term=%28%22Doravirine%22%5BTitle%2FAbstract%5D%29+AND+%28%22ESR1%22%5BTitle%2FAbstract%5D+OR+%22estrogen+receptor+alpha%22%5BTitle%2FAbstract%5D+OR+%22ER+alpha%22%5BTitle%2FAbstract%5D+OR+%22Estrogen+receptor%22%5BTitle%2FAbstract%5D%29+AND+%28%222000%2F01%2F01%22%5BPDAT%5D+%3A+%222026%2F06%2F24%22%5BPDAT%5D%29&retmode=json&retmax=3&sort=pub%2Bdate,False,T2;T4,True,True,False,True,True
