model,direction,query_id,observed_candidates,requested_candidates
BALM,drug_to_target,PYNXFZCZUAOOQC-UTKZUKDTSA-N,620,745
BALM,drug_to_target,PYZRQGJRPPTADH-UHFFFAOYSA-N,620,745
BALM,drug_to_target,PZBCKZWLPGJMAO-UHFFFAOYSA-N,620,745
BALM,drug_to_target,PZFAZQUREQIODZ-LJQANCHMSA-N,620,745
BALM,drug_to_target,QADPYRIHXKWUSV-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QCHFTSOMWOSFHM-WPRPVWTQSA-N,620,745
BALM,drug_to_target,QCZAWDGAVJMPTA-RNFRBKRXSA-N,620,745
BALM,drug_to_target,QDGZDCVAUDNJFG-FXQIFTODSA-N,620,745
BALM,drug_to_target,QEFAQIPZVLVERP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QFFGVLORLPOAEC-SNVBAGLBSA-N,620,745
BALM,drug_to_target,QFNHIDANIVGXPE-FNZWTVRRSA-N,620,745
BALM,drug_to_target,QGJUIPDUBHWZPV-SGTAVMJGSA-N,620,745
BALM,drug_to_target,QHMBSVQNZZTUGM-ZWKOTPCHSA-N,620,745
BALM,drug_to_target,QIVUCLWGARAQIO-OLIXTKCUSA-N,620,745
BALM,drug_to_target,QKDRXGFQVGOQKS-CRSSMBPESA-N,620,745
BALM,drug_to_target,QNZCBYKSOIHPEH-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QOIGKGMMAGJZNZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QRPZBKAMSFHVRW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QTGIAADRBBLJGA-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QTWZICCBKBYHDM-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QUIJNHUBAXPXFS-XLJNKUFUSA-N,620,745
BALM,drug_to_target,QXWYKJLNLSIPIN-JGVFFNPUSA-N,620,745
BALM,drug_to_target,QXWZQTURMXZVHJ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QYSXJUFSXHHAJI-YRZJJWOYSA-N,620,745
BALM,drug_to_target,QZFHIXARHDBPBY-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QZUDBNBUXVUHMW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,QZZUEBNBZAPZLX-QFIPXVFZSA-N,620,745
BALM,drug_to_target,RAPZEAPATHNIPO-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RBTBFTRPCNLSDE-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RDOIQAHITMMDAJ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RENRQMCACQEWFC-UGKGYDQZSA-N,620,745
BALM,drug_to_target,RGFBRLNVZCCMSV-BIRGHMBHSA-N,620,745
BALM,drug_to_target,RHWKPHLQXYSBKR-BMIGLBTASA-N,620,745
BALM,drug_to_target,RHXHGRAEPCAFML-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RITAVMQDGBJQJZ-FMIVXFBMSA-N,620,745
BALM,drug_to_target,RJCWBNBKOKFWNY-IDPLTSGASA-N,620,745
BALM,drug_to_target,RJKFOVLPORLFTN-LEKSSAKUSA-N,620,745
BALM,drug_to_target,RKEWSXXUOLRFBX-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RKUNBYITZUJHSG-SPUOUPEWSA-N,620,745
BALM,drug_to_target,RLAWWYSOJDYHDC-BZSNNMDCSA-N,620,745
BALM,drug_to_target,RLCLASQCAPXVLM-NSHDSACASA-N,620,745
BALM,drug_to_target,RMMXLENWKUUMAY-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RMRJXGBAOAMLHD-IHFGGWKQSA-N,620,745
BALM,drug_to_target,RNOAOAWBMHREKO-QFIPXVFZSA-N,620,745
BALM,drug_to_target,RRMJMHOQSALEJJ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RTGDFNSFWBGLEC-SYZQJQIISA-N,620,745
BALM,drug_to_target,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RUDATBOHQWOJDD-BSWAIDMHSA-N,620,745
BALM,drug_to_target,RUEYEZADQJCKGV-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RUOKEQAAGRXIBM-GFCCVEGCSA-N,620,745
BALM,drug_to_target,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RVOLLAQWKVFTGE-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RWTNPBWLLIMQHL-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RYIDHLJADOKWFM-MAODMQOUSA-N,620,745
BALM,drug_to_target,RYMZZMVNJRMUDD-HGQWONQESA-N,620,745
BALM,drug_to_target,RZEKVGVHFLEQIL-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RZVAJINKPMORJF-UHFFFAOYSA-N,620,745
BALM,drug_to_target,RZVPBGBYGMDSBG-GGAORHGYSA-N,620,745
BALM,drug_to_target,SDEAXTCZPQIFQM-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SDUQYLNIPVEERB-QPPQHZFASA-N,620,745
BALM,drug_to_target,SECKRCOLJRRGGV-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SEVCTUCCZYBJER-BSJAROSPSA-N,620,745
BALM,drug_to_target,SFLSHLFXELFNJZ-QMMMGPOBSA-N,620,745
BALM,drug_to_target,SFNSLLSYNZWZQG-VQIMIIECSA-N,620,745
BALM,drug_to_target,SGEGOXDYSFKCPT-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SGEUNORSOZVTOL-CABZTGNLSA-N,620,745
BALM,drug_to_target,SGUAFYQXFOLMHL-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SHGAZHPCJJPHSC-XFYACQKRSA-N,620,745
BALM,drug_to_target,SHGAZHPCJJPHSC-YCNIQYBTSA-N,620,745
BALM,drug_to_target,SIFNOOUKXBRGGB-AREMUKBSSA-N,620,745
BALM,drug_to_target,SJVQHLPISAIATJ-ZDUSSCGKSA-N,620,745
BALM,drug_to_target,SJZRECIVHVDYJC-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SMOBCLHAZXOKDQ-ZJUUUORDSA-N,620,745
BALM,drug_to_target,SNICXCGAKADSCV-JTQLQIEISA-N,620,745
BALM,drug_to_target,SNIOPGDIGTZGOP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SNPPWIUOZRMYNY-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SNUDIPVBUUXCDG-QHSBEEBCSA-N,620,745
BALM,drug_to_target,SOLUWJRYJLAZCX-LYOVBCGYSA-N,620,745
BALM,drug_to_target,SONNWYBIRXJNDC-VIFPVBQESA-N,620,745
BALM,drug_to_target,SOYCMDCMZDHQFP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SOYKEARSMXGVTM-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SPMVMDHWKHCIDT-UHFFFAOYSA-N,620,745
BALM,drug_to_target,STPKWKPURVSAJF-LJEWAXOPSA-N,620,745
BALM,drug_to_target,STUWGJZDJHPWGZ-LBPRGKRZSA-N,620,745
BALM,drug_to_target,STZYTFJPGGDRJD-NHUWBDDWSA-N,620,745
BALM,drug_to_target,SUBDBMMJDZJVOS-DEOSSOPVSA-N,620,745
BALM,drug_to_target,SUBDBMMJDZJVOS-UHFFFAOYSA-N,620,745
BALM,drug_to_target,SUDAHWBOROXANE-SECBINFHSA-N,620,745
BALM,drug_to_target,SUJUHGSWHZTSEU-FYBSXPHGSA-N,620,745
BALM,drug_to_target,TTWJBBZEZQICBI-UHFFFAOYSA-N,620,745
BALM,drug_to_target,TTZHDVOVKQGIBA-IQWMDFIBSA-N,620,745
BALM,drug_to_target,TXEIIPDJKFWEEC-UHFFFAOYSA-N,620,745
BALM,drug_to_target,TYZROVQLWOKYKF-ZDUSSCGKSA-N,620,745
BALM,drug_to_target,TZFNLOMSOLWIDK-JTQLQIEISA-N,620,745
BALM,drug_to_target,UBPYILGKFZZVDX-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UBQNRHZMVUUOMG-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UBZPNQRBUOBBLN-PWRODBHTSA-N,620,745
BALM,drug_to_target,UCFGDBYHRUNTLO-QHCPKHFHSA-N,620,745
BALM,drug_to_target,UCJGJABZCDBEDK-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UCTWMZQNUQWSLP-VIFPVBQESA-N,620,745
BALM,drug_to_target,UEJJHQNACJXSKW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UFSKUSARDNFIRC-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UGJMXCAKCUNAIE-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UHSKFQJFRQCDBE-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UHTHHESEBZOYNR-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UJLAWZDWDVHWOW-YPMHNXCESA-N,620,745
BALM,drug_to_target,UJVDJAPJQWZRFR-DHIUTWEWSA-N,620,745
BALM,drug_to_target,ULFRLSNUDGIQQP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ULXXDDBFHOBEHA-CWDCEQMOSA-N,620,745
BALM,drug_to_target,UPNUIXSCZBYVBB-JVFUWBCBSA-N,620,745
BALM,drug_to_target,UQCNKQCJZOAFTQ-ISWURRPUSA-N,620,745
BALM,drug_to_target,UQRORFVVSGFNRO-UTINFBMNSA-N,620,745
BALM,drug_to_target,UREBDLICKHMUKA-CXSFZGCWSA-N,620,745
BALM,drug_to_target,UREBDLICKHMUKA-DVTGEIKXSA-N,620,745
BALM,drug_to_target,URKOMYMAXPYINW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,USUZGMWDZDXMDG-CYBMUJFWSA-N,620,745
BALM,drug_to_target,USZAGAREISWJDP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UTNUDOFZCWSZMS-YFHOEESVSA-N,620,745
BALM,drug_to_target,UVSMNLNDYGZFPF-UHFFFAOYSA-N,620,745
BALM,drug_to_target,UWKQSNNFCGGAFS-XIFFEERXSA-N,620,745
BALM,drug_to_target,UXNXMBYCBRBRFD-MUUNZHRXSA-N,620,745
BALM,drug_to_target,UZHSEJADLWPNLE-GRGSLBFTSA-N,620,745
BALM,drug_to_target,UZWDCWONPYILKI-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VCKUSRYTPJJLNI-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VCSUIBJKYCVWNF-NRFANRHFSA-N,620,745
BALM,drug_to_target,VDANGULDQQJODZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VERWOWGGCGHDQE-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VFBILHPIHUPBPZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VFCRKLWBYMDAED-REWPJTCUSA-N,620,745
BALM,drug_to_target,VGKDLMBJGBXTGI-SJCJKPOMSA-N,620,745
BALM,drug_to_target,VGYFMXBACGZSIL-MCBHFWOFSA-N,620,745
BALM,drug_to_target,VHGCDTVCOLNTBX-QGZVFWFLSA-N,620,745
BALM,drug_to_target,VIKNJXKGJWUCNN-XGXHKTLJSA-N,620,745
BALM,drug_to_target,VJJPUSNTGOMMGY-MRVIYFEKSA-N,620,745
BALM,drug_to_target,VKHAHZOOUSRJNA-GCNJZUOMSA-N,620,745
BALM,drug_to_target,VLCYCQAOQCDTCN-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VMWNQDUVQKEIOC-CYBMUJFWSA-N,620,745
BALM,drug_to_target,VNFPBHJOKIVQEB-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VOBHXZCDAVEXEY-JSGCOSHPSA-N,620,745
BALM,drug_to_target,VOVIALXJUBGFJZ-KWVAZRHASA-N,620,745
BALM,drug_to_target,VOVZXURTCKPRDQ-CQSZACIVSA-N,620,745
BALM,drug_to_target,VPJXQGSRWJZDOB-UHFFFAOYSA-O,620,745
BALM,drug_to_target,VPMRSLWWUXNYRY-PJCFOSJUSA-N,620,745
BALM,drug_to_target,VPPJLAIAVCUEMN-GFCCVEGCSA-N,620,745
BALM,drug_to_target,VREFGVBLTWBCJP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VSNHCAURESNICA-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VSWBSWWIRNCQIJ-HUUCEWRRSA-N,620,745
BALM,drug_to_target,VTRAEEWXHOVJFV-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VUDZSIYXZUYWSC-DBRKOABJSA-N,620,745
BALM,drug_to_target,VWMJHAFYPMOMGF-ZCFIWIBFSA-N,620,745
BALM,drug_to_target,VWUXBMIQPBEWFH-WCCTWKNTSA-N,620,745
BALM,drug_to_target,VWVSBHGCDBMOOT-IIEHVVJPSA-N,620,745
BALM,drug_to_target,VYFYYTLLBUKUHU-UHFFFAOYSA-N,620,745
BALM,drug_to_target,VZZJRYRQSPEMTK-CALCHBBNSA-N,620,745
BALM,drug_to_target,WAEXFXRVDQXREF-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WANIDIGFXJFFEL-SANMLTNESA-N,620,745
BALM,drug_to_target,WAXQNWCZJDTGBU-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WBFUHHBPNXWNCC-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WBGKWQHBNHJJPZ-LECWWXJVSA-N,620,745
BALM,drug_to_target,WCWSTNLSLKSJPK-LKFCYVNXSA-N,620,745
BALM,drug_to_target,WDENQIQQYWYTPO-IBGZPJMESA-N,620,745
BALM,drug_to_target,WEAJZXNPAWBCOA-INIZCTEOSA-N,620,745
BALM,drug_to_target,WEQLWGNDNRARGE-DJIMGWMZSA-N,620,745
BALM,drug_to_target,WGFOBBZOWHGYQH-MXHNKVEKSA-N,620,745
BALM,drug_to_target,WIGIZIANZCJQQY-RUCARUNLSA-N,620,745
BALM,drug_to_target,WIJZXSAJMHAVGX-DHLKQENFSA-N,620,745
BALM,drug_to_target,WINHZLLDWRZWRT-ATVHPVEESA-N,620,745
BALM,drug_to_target,WJBLNOPPDWQMCH-MBPVOVBZSA-N,620,745
BALM,drug_to_target,WJOHZNCJWYWUJD-IUGZLZTKSA-N,620,745
BALM,drug_to_target,WMDSZGFJQKSLLH-RBBKRZOGSA-N,620,745
BALM,drug_to_target,WOSKHXYHFSIKNG-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WOXKDUGGOYFFRN-IIBYNOLFSA-N,620,745
BALM,drug_to_target,WPVFJKSGQUFQAP-GKAPJAKFSA-N,620,745
BALM,drug_to_target,WRFHGDPIDHPWIQ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WSEQXVZVJXJVFP-FQEVSTJZSA-N,620,745
BALM,drug_to_target,WSEQXVZVJXJVFP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WSNODXPBBALQOF-VEJSHDCNSA-N,620,745
BALM,drug_to_target,WTDRDQBEARUVNC-LURJTMIESA-N,620,745
BALM,drug_to_target,WVLHHLRVNDMIAR-IBGZPJMESA-N,620,745
BALM,drug_to_target,WVLOADHCBXTIJK-YNHQPCIGSA-N,620,745
BALM,drug_to_target,WWSWYXNVCBLWNZ-QIZQQNKQSA-N,620,745
BALM,drug_to_target,WWYNJERNGUHSAO-XUDSTZEESA-N,620,745
BALM,drug_to_target,WXCXUHSOUPDCQV-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WXXSNCNJFUAIDG-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WYQFJHHDOKWSHR-MNOVXSKESA-N,620,745
BALM,drug_to_target,WYQPLTPSGFELIB-JTQPXKBDSA-N,620,745
BALM,drug_to_target,WYWIFABBXFUGLM-UHFFFAOYSA-N,620,745
BALM,drug_to_target,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,620,745
BALM,drug_to_target,XAYGBKHKBBXDAK-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XDXWLKQMMKQXPV-QYQHSDTDSA-N,620,745
BALM,drug_to_target,XEDHVZKDSYZQBF-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XFALPSLJIHVRKE-GFCCVEGCSA-N,620,745
BALM,drug_to_target,XFYDIVBRZNQMJC-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XGALLCVXEZPNRQ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XHOLNRLADUSQLD-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XIQVNETUBQGFHX-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XJGVXQDUIWGIRW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XMAYWYJOQHXEEK-ZEQKJWHPSA-N,620,745
BALM,drug_to_target,XMXHEBAFVSFQEX-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,620,745
BALM,drug_to_target,XPIJWUTXQAGSLK-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XPOQHMRABVBWPR-ZDUSSCGKSA-N,620,745
BALM,drug_to_target,XQSPYNMVSIKCOC-NTSWFWBYSA-N,620,745
BALM,drug_to_target,XRQDFNLINLXZLB-CKIKVBCHSA-N,620,745
BALM,drug_to_target,XRVDGNKRPOAQTN-FQEVSTJZSA-N,620,745
BALM,drug_to_target,XSFJVAJPIHIPKU-XWCQMRHXSA-N,620,745
BALM,drug_to_target,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,620,745
BALM,drug_to_target,XUBOMFCQGDBHNK-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XUFQPHANEAPEMJ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XUKUURHRXDUEBC-KAYWLYCHSA-N,620,745
BALM,drug_to_target,XUZMWHLSFXCVMG-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XWLUWCNOOVRFPX-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XWLXKKNPFMNSFA-HGQWONQESA-N,620,745
BALM,drug_to_target,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XYFPWWZEPKGCCK-GOSISDBHSA-N,620,745
BALM,drug_to_target,XYLJNLCSTIOKRM-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XZWYZXLIPXDOLR-UHFFFAOYSA-N,620,745
BALM,drug_to_target,XZXHXSATPCNXJR-ZIADKAODSA-N,620,745
BALM,drug_to_target,YALNUENQHAQXEA-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YASAKCUCGLMORW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YBBLVLTVTVSKRW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YBSJFWOBGCMAKL-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YFGHCGITMMYXAQ-LJQANCHMSA-N,620,745
BALM,drug_to_target,YHGSTSNEOJUIRN-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YIBOMRUWOWDFLG-ONEGZZNKSA-N,620,745
BALM,drug_to_target,YIMYDTCOUQIDMT-SNAWJCMRSA-N,620,745
BALM,drug_to_target,YIQPUIGJQJDJOS-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YKPUWZUDDOIDPM-SOFGYWHQSA-N,620,745
BALM,drug_to_target,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,620,745
BALM,drug_to_target,YMARZQAQMVYCKC-OEMFJLHTSA-N,620,745
BALM,drug_to_target,YMDXZJFXQJVXBF-STHAYSLISA-N,620,745
BALM,drug_to_target,YMTINGFKWWXKFG-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YQEZLKZALYSWHR-ZDUSSCGKSA-N,620,745
BALM,drug_to_target,YQNQNVDNTFHQSW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YQNWZWMKLDQSAC-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YREYEVIYCVEVJK-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YTAOBBFIOAEMLL-REQDGWNSSA-N,620,745
BALM,drug_to_target,YTFHCXIPDIHOIA-DHZHZOJOSA-N,620,745
BALM,drug_to_target,YWGDOWXRIALTES-NRFANRHFSA-N,620,745
BALM,drug_to_target,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,YXRDKMPIGHSVRX-OOJCLDBCSA-N,620,745
BALM,drug_to_target,ZAFYATHCZYHLPB-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZBGXUVOIWDMMJE-QHNZEKIYSA-N,620,745
BALM,drug_to_target,ZBMZVLHSJCTVON-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZCVMWBYGMWKGHF-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZEUITGRIYCTCEM-KRWDZBQOSA-N,620,745
BALM,drug_to_target,ZFMITUMMTDLWHR-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZGLHBRQAEXKACO-XJRQOBMKSA-N,620,745
BALM,drug_to_target,ZIAOVIPSKUPPQW-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZISJNXNHJRQYJO-CMDGGOBGSA-N,620,745
BALM,drug_to_target,ZKIAIYBUSXZPLP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZKLPARSLTMPFCP-OAQYLSRUSA-N,620,745
BALM,drug_to_target,ZKLPARSLTMPFCP-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZPUCINDJVBIVPJ-LJISPDSOSA-N,620,745
BALM,drug_to_target,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZSBOMTDTBDDKMP-OAHLLOKOSA-N,620,745
BALM,drug_to_target,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,620,745
BALM,drug_to_target,ZSWMIFNWDQEXDT-ZESJGQACSA-N,620,745
BALM,drug_to_target,ZVHNDZWQTBEVRY-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZWUQVNSJSJHFPS-XFXZXTDPSA-N,620,745
BALM,drug_to_target,ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,620,745
BALM,drug_to_target,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,620,745
BALM,drug_to_target,ZZVUWRFHKOJYTH-UHFFFAOYSA-N,620,745
ScopeDTI_light,target_to_drug,CHEMBL1075094,720,720
ScopeDTI_light,target_to_drug,CHEMBL1075113,720,720
ScopeDTI_light,target_to_drug,CHEMBL1075126,720,720
ScopeDTI_light,target_to_drug,CHEMBL1075153,720,720
ScopeDTI_light,target_to_drug,CHEMBL1075319,720,720
ScopeDTI_light,target_to_drug,CHEMBL1163124,720,720
ScopeDTI_light,target_to_drug,CHEMBL1169596,720,720
ScopeDTI_light,target_to_drug,CHEMBL1169600,720,720
ScopeDTI_light,target_to_drug,CHEMBL1250358,720,720
ScopeDTI_light,target_to_drug,CHEMBL1250360,720,720
ScopeDTI_light,target_to_drug,CHEMBL1250375,720,720
ScopeDTI_light,target_to_drug,CHEMBL1250417,720,720
ScopeDTI_light,target_to_drug,CHEMBL1255163,720,720
ScopeDTI_light,target_to_drug,CHEMBL1275223,720,720
ScopeDTI_light,target_to_drug,CHEMBL1287628,720,720
ScopeDTI_light,target_to_drug,CHEMBL1293224,720,720
ScopeDTI_light,target_to_drug,CHEMBL1293232,720,720
ScopeDTI_light,target_to_drug,CHEMBL1293266,720,720
ScopeDTI_light,target_to_drug,CHEMBL1615381,720,720
ScopeDTI_light,target_to_drug,CHEMBL1628478,720,720
ScopeDTI_light,target_to_drug,CHEMBL1641347,720,720
ScopeDTI_light,target_to_drug,CHEMBL1641348,720,720
ScopeDTI_light,target_to_drug,CHEMBL1641353,720,720
ScopeDTI_light,target_to_drug,CHEMBL1649052,720,720
ScopeDTI_light,target_to_drug,CHEMBL1649058,720,720
ScopeDTI_light,target_to_drug,CHEMBL1697671,720,720
ScopeDTI_light,target_to_drug,CHEMBL1697674,720,720
ScopeDTI_light,target_to_drug,CHEMBL1741186,720,720
ScopeDTI_light,target_to_drug,CHEMBL1741208,720,720
ScopeDTI_light,target_to_drug,CHEMBL1741305,720,720
ScopeDTI_light,target_to_drug,CHEMBL1741309,720,720
ScopeDTI_light,target_to_drug,CHEMBL1744522,720,720
ScopeDTI_light,target_to_drug,CHEMBL1744525,720,720
ScopeDTI_light,target_to_drug,CHEMBL1778,720,720
ScopeDTI_light,target_to_drug,CHEMBL1781,720,720
ScopeDTI_light,target_to_drug,CHEMBL1781870,720,720
ScopeDTI_light,target_to_drug,CHEMBL1782,720,720
ScopeDTI_light,target_to_drug,CHEMBL1783,720,720
ScopeDTI_light,target_to_drug,CHEMBL1786,720,720
ScopeDTI_light,target_to_drug,CHEMBL1795,720,720
ScopeDTI_light,target_to_drug,CHEMBL1795108,720,720
ScopeDTI_light,target_to_drug,CHEMBL1795116,720,720
ScopeDTI_light,target_to_drug,CHEMBL1795122,720,720
ScopeDTI_light,target_to_drug,CHEMBL1795129,720,720
ScopeDTI_light,target_to_drug,CHEMBL1795178,720,720
ScopeDTI_light,target_to_drug,CHEMBL1795197,720,720
ScopeDTI_light,target_to_drug,CHEMBL1796,720,720
ScopeDTI_light,target_to_drug,CHEMBL1801,720,720
ScopeDTI_light,target_to_drug,CHEMBL1803,720,720
ScopeDTI_light,target_to_drug,CHEMBL1806,720,720
ScopeDTI_light,target_to_drug,CHEMBL1808,720,720
ScopeDTI_light,target_to_drug,CHEMBL1812,720,720
ScopeDTI_light,target_to_drug,CHEMBL1817,720,720
ScopeDTI_light,target_to_drug,CHEMBL1822,720,720
ScopeDTI_light,target_to_drug,CHEMBL1824,720,720
ScopeDTI_light,target_to_drug,CHEMBL1825,720,720
ScopeDTI_light,target_to_drug,CHEMBL1827,720,720
ScopeDTI_light,target_to_drug,CHEMBL1829,720,720
ScopeDTI_light,target_to_drug,CHEMBL1834,720,720
ScopeDTI_light,target_to_drug,CHEMBL1835,720,720
ScopeDTI_light,target_to_drug,CHEMBL1839,720,720
ScopeDTI_light,target_to_drug,CHEMBL1841,720,720
ScopeDTI_light,target_to_drug,CHEMBL1842,720,720
ScopeDTI_light,target_to_drug,CHEMBL1843,720,720
ScopeDTI_light,target_to_drug,CHEMBL1844,720,720
ScopeDTI_light,target_to_drug,CHEMBL1846,720,720
ScopeDTI_light,target_to_drug,CHEMBL1847,720,720
ScopeDTI_light,target_to_drug,CHEMBL1856,720,720
ScopeDTI_light,target_to_drug,CHEMBL1859,720,720
ScopeDTI_light,target_to_drug,CHEMBL1861,720,720
ScopeDTI_light,target_to_drug,CHEMBL1862,720,720
ScopeDTI_light,target_to_drug,CHEMBL1864,720,720
ScopeDTI_light,target_to_drug,CHEMBL1865,720,720
ScopeDTI_light,target_to_drug,CHEMBL1868,720,720
ScopeDTI_light,target_to_drug,CHEMBL1869,720,720
ScopeDTI_light,target_to_drug,CHEMBL1871,720,720
ScopeDTI_light,target_to_drug,CHEMBL1873,720,720
ScopeDTI_light,target_to_drug,CHEMBL1874,720,720
ScopeDTI_light,target_to_drug,CHEMBL1876,720,720
ScopeDTI_light,target_to_drug,CHEMBL1886,720,720
ScopeDTI_light,target_to_drug,CHEMBL1887,720,720
