asset_id,family,path,bytes,sha256,prior_manifest_match,role
dtiam_all_inactive_20260923,DTIAM,outputs/biomaster_dtiam_ab_20260912/all_inactive__seed_20260923/predictor/models/XGBoost/xgb.ubj,46627211,6fa45fcbb13f971044e396e3ac6663eb633687cdec67351302ad1a13582fd463,True,internal_trained_bundle
dtiam_all_inactive_20260923,DTIAM,outputs/biomaster_dtiam_ab_20260912/all_inactive__seed_20260923/predictor/models/trainer.pkl,46264,293d68cbab2e3b2543a56bcd9d385f7b6fd03eb015300b3e7e975e31291f8f44,True,internal_trained_bundle
dtiam_all_inactive_20260923,DTIAM,outputs/biomaster_dtiam_ab_20260912/all_inactive__seed_20260923/predictor/predictor.pkl,421,28a989cf86d87f46867e91dbafc4eb617213a2f53392ba2cdad82cec5d276482,True,internal_trained_bundle
dtiam_all_inactive_20260923,DTIAM,outputs/biomaster_dtiam_ab_20260912/all_inactive__seed_20260923/predictor/version.txt,5,74b860b3270666137a4d543c3e3d1e4e473d54636f7593d1c17bf693e6540bbe,True,internal_trained_bundle
conplex_bindingdb,ConPLex,third_party/ConPLex/models/BindingDB_ExperimentalValidModel.pt,12592799,c28f0e64907e2cec786f2fdefd0ee75ac991b971671a49f896611dc192e6d39c,True,task_weights
drugclip_fold0,DrugCLIP,third_party/sota_dti_2026/Drug-The-Whole-Genome/data/model_weights/6_folds/fold_0.pt,1199477971,129196ea9eb211c6b931d8dc5cd4edccbc4c6fd382aae7200b455d3bc3847e5c,False,task_weights
drugclip_fold1,DrugCLIP,third_party/sota_dti_2026/Drug-The-Whole-Genome/data/model_weights/6_folds/fold_1.pt,1199477971,2c17fce79d67da039fb396c2352a5c251b0d04c679ce9a0ea9f294dffccc9aa2,False,task_weights
drugclip_fold2,DrugCLIP,third_party/sota_dti_2026/Drug-The-Whole-Genome/data/model_weights/6_folds/fold_2.pt,1199477971,8638bf55304287591fe20b82ee9d09508ff621fb2f71ba6d75f8bdb369bcd293,False,task_weights
drugclip_fold3,DrugCLIP,third_party/sota_dti_2026/Drug-The-Whole-Genome/data/model_weights/6_folds/fold_3.pt,1199477971,80f5fec6026636935e3e100d155a6803f12d1593e7f74c32de46e74b7739831c,False,task_weights
drugclip_fold4,DrugCLIP,third_party/sota_dti_2026/Drug-The-Whole-Genome/data/model_weights/6_folds/fold_4.pt,1199477971,931577ba8217fd08db744763ef9613562f67e8d390f6266450a7b8b2b06e13e3,False,task_weights
drugclip_fold5,DrugCLIP,third_party/sota_dti_2026/Drug-The-Whole-Genome/data/model_weights/6_folds/fold_5.pt,1199477971,fe9ddd7f83201b25c70715a9e4010c93b3249fe9022005d612ffa52b6a5a1fc1,False,task_weights
probematch_all,ProbeMatchDTI,.external/ProbeMatchDTI/model/All_Model,78050677,bd7de877c1198f62b1b2038c25b2b96c588c9b49f565e713b0d14c3f4e6b84eb,True,task_weights
dtbind_occurrence,DTBind,.external/DTBind/models/occurrence_model.pth,4306239,99a82b9dba312bd8316509723b095d8206af5bb45c5488a5911c56ba720be85d,True,task_weights
dtbind_affinity,DTBind,.external/DTBind/models/affinity_model.pth,10793387,c1b9d5ba677114761a60059933ea4abcdf9838cdc3fde839257a63cf13df4ab5,True,task_weights
dtbind_site,DTBind,.external/DTBind/models/site_model.pth,3622684,3c56cab1090a3263465ec4ea51882b1b8a1d10349b8997b2ed2f15ff0622fabe,False,task_weights
nesso_hparams.json,nesso,.cache/nesso/huggingface/models--recursionpharma--nesso/snapshots/1896c84c7186c506c7efd79051480809d51098bf/v1.0.0/hparams.json,1732,06aa0c44fcd44eaa2c5c2473bfcf0d9a3af892d867e5279859bb22eb0f6e2d72,True,model_config
nesso_model.safetensors,nesso,.cache/nesso/huggingface/models--recursionpharma--nesso/snapshots/1896c84c7186c506c7efd79051480809d51098bf/v1.0.0/model.safetensors,165426752,9928a8a824d147d665e76656804af1cd91c86731516d0b561f9fd1c91ee45622,True,task_weights
evidti_drugbank,EviDTI,third_party/sota_dti_2026/EviDTI/runs/drugbank_model/checkpoint.pth,92431833,28018417207df416c67296642172303a4ee998b124fcde582c91927f3cc9e71e,False,task_weights
evidti_davis,EviDTI,third_party/sota_dti_2026/EviDTI/runs/davis_model/checkpoint.pth,403246755,17294acaabdb7f55d6e084ca65bf748f5fac6ad9e6905ad92e3689b2d2079400,False,task_weights
evidti_kiba,EviDTI,third_party/sota_dti_2026/EviDTI/runs/kiba_model/checkpoint.pth,403989979,4c06ee6aab91ac24823f8f9e87e585c3efd549af5350093fc45d6463e0a8263f,False,task_weights
scope_Filtered_GPCR_DrugBAN_3D_best_model_epoch_80_20241006_131415,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_GPCR_DrugBAN_3D/best_model_epoch_80_20241006_131415.pth,9020433,24381b5871c966650fccee80c02427e97ed1f721bb625e58014f159cafa48de1,False,task_weights
scope_Filtered_GPCR_DrugBAN_3D_best_model_epoch_81_20241006_130750,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_GPCR_DrugBAN_3D/best_model_epoch_81_20241006_130750.pth,9020433,a78413b4ccd5c6f723d3bbc651843669c04781aef108fa055107f040066f4967,False,task_weights
scope_Filtered_GPCR_DrugBAN_3D_best_model_epoch_82_20241006_132201,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_GPCR_DrugBAN_3D/best_model_epoch_82_20241006_132201.pth,9020433,47a26c1bfd414ae47d1195cda933399280a430ef5768c242d62571a6e6949b4f,False,task_weights
scope_Filtered_GPCR_DrugBAN_3D_best_model_epoch_88_20241006_130303,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_GPCR_DrugBAN_3D/best_model_epoch_88_20241006_130303.pth,9020433,f17697b10c6870ca8703727b823428fc1ef843566f6e6adb663d23b1212f6759,False,task_weights
scope_Filtered_GPCR_DrugBAN_3D_best_model_epoch_89_20241006_132052,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_GPCR_DrugBAN_3D/best_model_epoch_89_20241006_132052.pth,9020433,ab40627353410b877da78156b1d09242b2d5058266fe256cd941c9335dc5f2e4,False,task_weights
scope_Filtered_IC_DrugBAN_3D_best_model_epoch_86_20241006_132201,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_IC_DrugBAN_3D/best_model_epoch_86_20241006_132201.pth,9020433,82d2b75c38af8e9566c318d508ff36c65bcdc5ef02c6a108bba540b31c80fdf1,False,task_weights
scope_Filtered_IC_DrugBAN_3D_best_model_epoch_87_20241006_130303,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_IC_DrugBAN_3D/best_model_epoch_87_20241006_130303.pth,9020433,39c8059bb3844d95c6a103624700eef96165ecca5416500cec2ed52ea1f4ee3f,False,task_weights
scope_Filtered_IC_DrugBAN_3D_best_model_epoch_87_20241006_130750,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_IC_DrugBAN_3D/best_model_epoch_87_20241006_130750.pth,9020433,a7d1da4320f98ca0f9b88582b5a9fdee80060e5e632d4b7db77a052f8aeeb4f1,False,task_weights
scope_Filtered_IC_DrugBAN_3D_best_model_epoch_88_20241006_132052,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_IC_DrugBAN_3D/best_model_epoch_88_20241006_132052.pth,9020433,2a175648f507330308d647d29c2acfe0ed7ca34d35f17b03741af4d868b2921e,False,task_weights
scope_Filtered_IC_DrugBAN_3D_best_model_epoch_89_20241006_131415,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_IC_DrugBAN_3D/best_model_epoch_89_20241006_131415.pth,9020433,307a1ef451cbf361f2ddc31d10d70eeeab8111ab487b241e215a3df0c4614508,False,task_weights
scope_Filtered_Kinase_DrugBAN_3D_best_model_epoch_49_20241006_132052,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Kinase_DrugBAN_3D/best_model_epoch_49_20241006_132052.pth,9020433,330c8af16feb7ef0c8ef701063888710ac4000b89d251e07e6cb4c8c9795744d,False,task_weights
scope_Filtered_Kinase_DrugBAN_3D_best_model_epoch_55_20241006_130303,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Kinase_DrugBAN_3D/best_model_epoch_55_20241006_130303.pth,9020433,7b623dac3ec73fe2fd599cf8fd6da91e39e2f5c2296db564416bc24367b46eaf,False,task_weights
scope_Filtered_Kinase_DrugBAN_3D_best_model_epoch_71_20241006_132201,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Kinase_DrugBAN_3D/best_model_epoch_71_20241006_132201.pth,9020433,7d437e3b9a841f25ca1119128574f6b5a108b54b330354bdaef0684d7f333c9e,False,task_weights
scope_Filtered_Kinase_DrugBAN_3D_best_model_epoch_79_20241006_131415,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Kinase_DrugBAN_3D/best_model_epoch_79_20241006_131415.pth,9020433,d5c574de3b1aa50aeb7bd71e55fc8544a9ee1bf7e6d33d123abfe0a0669f3cdf,False,task_weights
scope_Filtered_Kinase_DrugBAN_3D_best_model_epoch_86_20241006_130750,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Kinase_DrugBAN_3D/best_model_epoch_86_20241006_130750.pth,9020433,111a4aded63f8eed2a942aa6abe09a5d3a92385981982092b7b2a0e23e87f30d,False,task_weights
scope_Filtered_NHR_DrugBAN_3D_best_model_epoch_79_20241006_131415,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_NHR_DrugBAN_3D/best_model_epoch_79_20241006_131415.pth,9020433,61ffcd3cfc0b531c80681b052746eeb0820e135bf77a74e73bca0875b693d116,False,task_weights
scope_Filtered_NHR_DrugBAN_3D_best_model_epoch_81_20241006_132052,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_NHR_DrugBAN_3D/best_model_epoch_81_20241006_132052.pth,9020433,330797d01f83606adc37195655646a0c9bf9c03517b1d9a80b92981f2fcd9f2a,False,task_weights
scope_Filtered_NHR_DrugBAN_3D_best_model_epoch_82_20241006_130303,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_NHR_DrugBAN_3D/best_model_epoch_82_20241006_130303.pth,9020433,f6f7951d7d82102e3771bc2f4e7ab1f432824fe9ab81e70dd81347c29246e585,False,task_weights
scope_Filtered_NHR_DrugBAN_3D_best_model_epoch_84_20241006_130750,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_NHR_DrugBAN_3D/best_model_epoch_84_20241006_130750.pth,9020433,2c79a1c64d79f948acf6010a457704a1167f4a9c963d18ed725625cf1a8de712,False,task_weights
scope_Filtered_NHR_DrugBAN_3D_best_model_epoch_90_20241006_132201,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_NHR_DrugBAN_3D/best_model_epoch_90_20241006_132201.pth,9020433,fa660f267e83043cbd092f16d3fdeb6a1f450ce758f8190867a9b26a9c6e9591,False,task_weights
scope_Filtered_Total_DrugBAN_3D_best_model_epoch_65,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Total_DrugBAN_3D/best_model_epoch_65.pth,9020433,8eff8afdbabf65e30530ade80f4e3e65643b92bb9043767f8aa6ce6e276ed085,False,task_weights
scope_Filtered_Total_DrugBAN_3D_best_model_epoch_72,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Total_DrugBAN_3D/best_model_epoch_72.pth,9020433,14f1ae31b582794560ad7ed1a71841624fd78f63e285d0a571695656ded22005,False,task_weights
scope_Filtered_Total_DrugBAN_3D_best_model_epoch_86,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Total_DrugBAN_3D/best_model_epoch_86.pth,9020433,9f8a4e7191d45ff23e3c29b436c9c0404813b9ad2c1bbae6555a002514035b0f,False,task_weights
scope_Filtered_Total_DrugBAN_3D_best_model_epoch_87,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Total_DrugBAN_3D/best_model_epoch_87.pth,9020433,5fca2923b311824cf5d76af9685f9edc0426c6b0948d6bf2ab69ee67fdd68576,False,task_weights
scope_Filtered_Total_DrugBAN_3D_best_model_epoch_95,ScopeDTI_light,.external/scope_dti_lightweight/models_path/Filtered_Total_DrugBAN_3D/best_model_epoch_95.pth,9020433,66fa69f0c9e6ccfe0edcd50401268a1297711e6fc4020b1fd79cf98ec2f09772,False,task_weights
bermol_encoder,DTIAM,third_party/sota_dti_2026/DTIAM/code/BerMolModel_base.pkl,273643734,afd1929fdbef6da110b5f4d0688a0f4a5f88fc3fb660bfcc1fb56e9624de38b1,False,pretrained_encoder
esm2_650m,shared_encoders,/root/.cache/torch/hub/checkpoints/esm2_t33_650M_UR50D.pt,2604537549,ea9d0522b335a8778dea6535a65301f10208dece28cd5865482b0b1fc446168c,False,pretrained_encoder
protbert_bfd,ProbeMatchDTI,.cache/frontier_dti/prot_bert_bfd/pytorch_model.bin,1684058277,89a5b439bde4df5e6b09a7e568066a66eabacb69cbca6cbae59e98f9756db804,False,pretrained_encoder
smiles_roberta,ProbeMatchDTI,.cache/frontier_dti/PubChem10M_SMILES_BPE_450k/pytorch_model.bin,336422980,f471de1ad73de11d47e1bbdfddb93aeace0b8aeab31ec03bcde0eabb17a97264,False,pretrained_encoder
molformer_361063d0ad524ef77cf39b08469f6be770dc550f,TAPB,.model_cache/huggingface/hub/models--ibm--MoLFormer-XL-both-10pct/snapshots/361063d0ad524ef77cf39b08469f6be770dc550f/model.safetensors,187248784,0795977fe7192c4acdaf052f0e8464af57bc4bb59211271c5e61aaba2637b9c6,False,pretrained_encoder
protbert_ebb451a407f24e5c29515ae3393608a087567880,ConPLex,third_party/ConPLex/models/huggingface/transformers/models--Rostlab--prot_bert/snapshots/ebb451a407f24e5c29515ae3393608a087567880/model.safetensors,1683998896,05ab2c05bc8beb7b59f3b798933cbacd98a1582ad30c66f6eaec80b806d7aead,False,pretrained_encoder
